part_id,show,part_number,part_brand,subcategory,part_image,microfarads,voltage,shape,tolerance,operating_temperature,depth,height,width,ingress_protection,certifications,nema_rating,part_number_correction,notes
D7A56EEA-0547-4AD1-8575-AC2F547B1D96,1,34001D008,ARMSTRONG,,,,,,,,,,,,,,,
D7AC9BAD-04AE-4354-A03D-50EDC49F709E,1,CPT00901,TRANE,RUN CAPACITOR,,4.5,460,,,,,,,,,,,
D7AF082F-7903-4CE2-93B2-90B9EB01EE87,1,R0958066,AMANA,DUAL CAPACITOR ,,,,,,,,,,,,,,
D7B06BDE-E6FC-49D4-BFB7-C75200D32F20,1,8552-59,HEAT CONTROLLER,,,,,,,,,,,,,,,
D7B23FB0-761A-41F7-9D8E-18309D1C537D,1,WH20X589,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
D7BBD35E-C2C1-4017-8024-CCFA1757A274,1,22-9671,LUX,START CAPACITOR,,,,,,,,,,,,,,
D7C4ADD9-9A39-497B-B32B-49B863454963,1,43-101666-72,RHEEM,RUN CAPACITOR,,60,370,Round,-0.06,70C,,,,,,,,
D7D0E590-7D96-47F8-A5C1-9A60FB9C4F9D,1,WJ20X392,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
D7F15918-5B99-400F-8C68-E9DCEB1F0CFC,1,48616,,,,,,,,,,,,,,,,
D7F87F71-BECE-4048-810F-DABF957A3734,1,5304423358,FRIGIDAIRE,DUAL CAPACITOR,,,,,,,,,,,,,,
D808639D-39EB-4119-AA24-25FCD0C9C5C2,1,A274914,WESTINGHOUSE,RUN CAPACITOR,,15,370,Oval,,,,,,,,,,
D81C69DA-58E1-4477-BB2C-89A5605E059A,1,S1-02425054700,YORK UPG,,,,,,,,,,,,,,,
D820DB8F-B143-4F10-94DC-B6F44FF4A447,1,450361,EUBANKS,DUAL CAPACITOR,,30/7.5,370,,,,,,,,,,,
D82D181E-1B91-4E77-8070-6B7C557705F2,1,S1-02420466000,YORK UPG,RUN CAPACITOR,,,,,,,,,,,,,,
D85B1AE3-61CD-494B-AD1D-4ABEC7AABCA3,1,CPT00503,TRANE,,,,,,,,,,,,,,,
D861EE29-0546-4E5F-A75A-1290456B33DA,1,P291-4503,CARRIER,RUN CAPACITOR,,,,,,,,,,,,,,
D865C7B5-1F86-4771-85F3-2ECC71BF508D,1,62024D2,CARRIER,,,,,,,,,,,,,,,
D8696338-EF3E-49D4-9478-E69B3F40A9D0,1,S1-1498-5601,COLEMAN,DUAL CAPACITOR,,,,,,,,,,,,,,
D86F55AB-033D-4920-AA7F-D144AF5F8160,1,D68797-26,AMANA,DUAL CAPACITOR,,,,,,,,,,,,,,
D86FF2EE-03A8-492E-9E00-6E9A1E320CB1,1,P291-4074RS,DAY & NIGHT,DUAL CAPACITOR,,,,,,,,,,,,,,
D873CDA5-74DC-4B4B-8A94-7B9F3AF3676A,1,1200665,ICP,,,,,,,,,,,,,,,
D87763B4-9A67-43ED-8410-F7BA130A1C59,1,33H40,LENNOX,,,4,370,,,,,,,,,,,
D87E85AD-5791-4DC6-8306-774113390488,1,331026-712,CARRIER,,,,,,,,,,,,,,,
D88F39A0-BD14-47E9-97DC-88D43B886743,1,WJ20X313,HOTPOINT,DUAL CAPACITOR,,,,,,,,,,,,,,
D89ABEE8-3EE6-4659-B6A6-45B9563F710D,1,P-8-10424,LENNOX,RUN CAPACITOR,,,,,,,,,,,,,,
D8ADDAF8-B229-4F8A-B08A-D64607CA7E2D,1,WJ20X718,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
D8B1EAFF-9BF7-4610-988E-49F9A57B8824,1,43-20847-20,RHEEM,,,,,,,,,,,,,,,
D8BR2LQTFYANIPCK7VPKUXZ8G0JV4XUJA9DM,1,01-0263,NORDYNE,DUAL CAPACITOR,,30/7.5,370,Round,,,,,,,,,,
D8C393B6-96BC-4FD5-9EAE-8FE856F49E58,1,704-2606,GLOW CORE,,,,,,,,,,,,,,,
D8CA2B5A-86F3-4C23-B3B1-8C12A3A3ECD7,1,D6711806,AMANA,START CAPACITOR,,,,,,,,,,,,,,
D8CB56ED-54C0-46F0-8F39-365ADE89DB49,1,700053-32,CARRIER,,,,,,,,,,,,,,,
D8D5A2E2-BAC6-4991-B5C6-B487CB601B68,1,LA484507-1270,MOVINCOOL,,,40,370,,,,,,,,,,,
D8D830CE-439C-4DFB-BB86-8656968A72DA,1,43-101665-15,RHEEM,DUAL CAPACITOR,,50/5,370,Round,-0.06,70C,,,,,,,,
D8DB36EF-52CE-471B-97D8-9E8C422792B1,1,645597,WHIRLPOOL,RUN CAPACITOR,,,,,,,,,,,,,,
D8DC8F90-255C-4FC2-8DBC-D775C2D70F78,1,D6711838,AMANA,RUN CAPACITOR,,,,,,,,,,,,,,
D8DE6593-C7F0-4F24-A457-64B17D6F6D45,1,G508501-12,GIBSON,,,,,,,,,,,,,,,
D8E032FB-033C-4CD8-819D-821F609C88D2,1,1171929,HEIL,,,,,,,,,,,,,,,
D8E13400-C79D-4BDE-99A2-F3BDF1626F90,1,230738,SUBURBAN,,,,,,,,,,,,,,,
D8E60EE2-515A-404F-BB17-A27A1E66FC00,1,43-26261-20,RHEEM,DUAL CAPACITOR,,60/5,440,Round,-0.06,70C,,,,,,,,
D8F379C0-D661-43EF-BEF4-02C894E0B2E8,1,513018312,HEIL,RUN CAPACITOR,,12,400,Round,,,,,,,,,,
D8F70E40-4F23-47DE-B90A-9508F1BC90CD,1,CPT00151,TRANE,,,,,,,,,,,,,,,
D8F8218F-190F-4C33-9555-D14018EAAFBB,1,33000017,GREE,,,25,450,,,,,,,,,,,
D8F9EE5C-A9D9-4B57-A758-43456880571F,1,274725,SEARS,,,,,,,,,,,,,,,
D8FDA01A-73CC-4585-85FF-252AF566578C,1,S1-02423297000,YORK UPG,DUAL CAPACITOR,,,,,,,,,,,,,,
D9007C94-96B7-4BF1-A954-3E4C4614C414,1,WJ20X10022,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
D914173B-81D0-4096-8976-45A4931F50F6,1,3012039,WESTINGHOUSE,,,,,,,,,,,,,,,
D91B68FE-19F8-4221-BBF9-E8D963D7BAAB,1,S1-02425511700,YORK UPG,DUAL CAPACITOR,,,,,,,,,,,,,,
D9244B55-9AA0-4820-AEB1-812C274D8614,1,CPT00668,TRANE,DUAL CAPACITOR,,,,,,,,,,,,,,
D925202D-8412-4CF9-A103-716F40B905E3,1,43-100510-56,RUUD,RUN CAPACITOR,,12.5,370,Round,-0.06,70C,,,,,,,,
D939C285-3E91-4D11-966D-DEDFE768B5B1,1,24280852,FRIEDRICH,DUAL CAPACITOR,,15/3,370,,,,,,,,,,,
D93F3548-3614-4402-AECA-7214527AF221,1,187C527H12,WESTINGHOUSE,,,,,,,,,,,,,,,
D9473B34-1162-4C39-B6AC-8196F9AEAB82,1,CPT00255,TRANE,RUN CAPACITOR,,,,,,,,,,,,,,
D94A4D45-8511-4143-B91E-063A37C26DCF,1,67300704,FRIEDRICH,DUAL CAPACITOR,,25/4,370,Round,-0.05,,,,,,,,,
D94EE9CD-4355-44F8-AB79-E040570D95EF,1,43-19182-02,RHEEM,RUN CAPACITOR,,,,,,,,,,,,,,
D96F02C2-EA90-4CED-AE49-AD3C2336B31B,1,43-20847-42,RHEEM,,,,,,,,,,,,,,,
D98542E2-D1F6-4DE7-A4BF-52826DFF0544,1,8552-542,WEATHERKING,RUN CAPACITOR,,,,,,,,,,,,,,
D98D0DBF-606C-4786-A43E-DE7326E75BCF,1,P291-4053RS,BRYANT,DUAL CAPACITOR,,,,,,,,,,,,,,
D98D9122-4C3D-4055-AEE2-F0970862A9A0,1,5303303125,WESTINGHOUSE,,,,,,,,,,,,,,,
D993F65E-2579-4CE5-A2EA-66CBEB2E4EC6,1,43-AC1400-13,PROTECH,,,,,,,,,,,,,,,
D99846EE-C64E-41F1-A7CE-E6BE556A6776,1,A4091103,AMANA,START CAPACITOR,,,,,,,,,,,,,,
D9996191-8564-49D5-BD95-97A6AD2BCF1F,1,8552-3,WEATHERKING,,,,,,,,,,,,,,,
D9A0647F-68B1-4BDD-A23D-885413B241D1,1,WJ20X585,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
D9A521E0-984F-47AA-B5F7-87905D734E52,1,43-AC1400-09,PROTECH,,,,,,,,,,,,,,,
D9AF28B2-D7A1-422A-A093-4980EA3ECFB9,1,69170B8,CARRIER,RUN CAPACITOR,,,,,,,,,,,,,,
D9B23C67-F859-47FC-B8EA-374B25CEA902,1,43-101665-38,RHEEM,DUAL CAPACITOR,,,,,,,,,,,,,,
D9C00EF5-BE93-4B48-8F87-CE065B46D0BA,1,024-10358-000,YORK UPG,RUN CAPACITOR,,,,,,,,,,,,,,
D9CC3633-007A-4741-A225-FFD8A62F11A7,1,8552-080,BARD,DUAL CAPACITOR,,40/10,370,,,,,,,,,,,
D9CCC281-1365-43B1-8816-4030883F0F86,1,43-23204-15,RHEEM,DUAL CAPACITOR,,50/5,370,Round,-0.06,70C,,,,,,,,
D9D498F4-77CD-4031-83CB-02BF102CB79D,1,3H00660J,LG,,,,,,,,,,,,,,,
D9D51A00-612D-4746-8E9C-8DB68CD1C799,1,WJ20X330,GE,,,,,,,,,,,,,,,
D9D8560D-2242-4252-A251-21A09867EE25,1,6120AR2194F,HEIL,,,,,,,,,,,,,,,
D9DD5A4B-42DD-4852-8529-E27F29262728,1,D6879739,GOODMAN,DUAL CAPACITOR ,,,,,,,,,,,,,,
D9EA5A9E-FDA1-41C9-9E4D-1F4DA5757D43,1,43-23204-06,WEATHERKING,DUAL CAPACITOR,,35/5,440,Round,-0.06,70C,,,,,,,,
D9ED6988-09FC-4F93-B357-1F2566B88CEE,1,1094983,HEIL,DUAL CAPACITOR,,25/5,440,Round,,,,,,,,,,
D9F3E698-1779-4325-A38B-322C9C73B3EB,1,Y50152287,MITSUBISHI,RUN CAPACITOR,,9.5,440,,,,,,,,,,,
D9F7186D-26A6-4546-92BC-80A2C78A9A70,1,P291-3553RS,CARRIER,DUAL CAPACITOR,,,,,,,,,,,,,,
D9FA1585-2100-4CD4-8DCF-919A12F82C71,1,D6789069,GOODMAN,DUAL CAPACITOR ,,,,,,,,,,,,,,
DA0024F8-D561-40F7-81B9-F12F5EEF852F,1,WW20X37,TRANE,,,,,,,,,,,,,,,
DA0506F9-64A2-4B2A-9CF7-14CFFF9FB7C2,1,96C47,LENNOX,RUN CAPACITOR,,,,,,,,,,,,,,
DA173C05-5A3B-4FF2-95BC-E98575AA61CB,1,CPT00026,TRANE,,,,,,,,,,,,,,,
DA1C0886-49AC-4DA2-B6C7-EDD56F904827,1,CPT00094,TRANE,START CAPACITOR,,,,,,,,,,,,,,
DA1CD434-306E-4630-B16D-BBC2782705F2,1,S1-7348-3311,COLEMAN,DUAL CAPACITOR,,40/5,440,,,,,,,,,,,
DA1FF4F6-BB77-4D32-B6C2-72B2B6940271,1,43-100496-45,RHEEM,RUN CAPACITOR,,10,440,Oval,-0.06,70C,,,,,,,,
DA3509AF-C41B-4F9B-995C-383CE775327B,1,S1-02421054000,YORK UPG,RUN CAPACITOR,,,,,,,,,,,,,,
DA4579E7-6E19-42C0-90BA-5D455D557BCA,1,S1-02423998000,YORK UPG,RUN CAPACITOR,,,,,,,,,,,,,,
DA487899-4972-46D4-906A-AEA471F287AE,1,8552-046,BARD,DUAL CAPACITOR,,25/5,370,Round,,,,,2,,,,,
DA4D4867-700C-46C0-AED3-69AA81A73761,1,S1-02412150000,YORK UPG,,,,,,,,,,,,,,,
DA74C3D8-7B41-4256-892A-4B984C0D9D74,1,CPT00270,CUMBERLAND,RUN CAPACITOR,,20,440,,,,,,,,,,,
DA775689-F89A-4C09-8BDE-B831AF229B98,1,CPT00164,TRANE,,,,,,,,,,,,,,,
DA8D282B-DCA6-4A8B-9441-394D0C661C5F,1,43-101666-62,RHEEM,RUN CAPACITOR,,10,440,Round,-0.06,70C,,,,,,,,
DA8EEE55-6543-42CE-B197-D6287808DE9A,1,202163010,RUSSELL,,,3,370,,,,,,,,,,,
DA90EC96-8A66-43BE-A39D-2B062F3D6965,1,24280834,FRIEDRICH,,,,,,,,,,,,,,,
DA94C3BF-061F-484A-80F6-621DE5B7966D,1,HC98JA016,CARRIER,,,,,,,,,,,,,,,
DA9A7C05-587E-4981-BAFD-54701CA06B22,1,WJ20X617,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
DA9B4794-38CC-40DC-AB97-D3C0FE3C3361,1,6120AR2194F,LG,,,,,,,,,,,,,,,
DAA064EB-19BD-45C3-B5DE-48062E5ABA3B,1,8116,,,,,,,,,,,,,,,,
DAA1C36D-E00E-49AC-913E-7C324C9178A4,1,67700144,FRIEDRICH,RUN CAPACITOR,,40,440,,,,,,,,,,,
DAA6D15D-F204-4CBC-81E0-CB260092D9B6,1,1605-00720-047,CLIMATROL,DUAL CAPACITOR,,,,,,,,,,,,,,
DAB46FD6-0AFD-45C4-8651-622C087389D0,1,68J08,ALLIED,DUAL CAPACITOR,,,,,,,,,,,,,,
DABC19BA-0095-418A-86BE-11E1B887770A,1,CPT00022,TRANE,,,,,,,,,,,,,,,
DABFDD57-797F-456C-8241-E56287F649CF,1,CPT00106,TRANE,,,,,,,,,,,,,,,
DACEC53D-CD69-48D3-A1E4-DA2D60D755BA,1,1176344,HEIL,DUAL CAPACITOR,,80/5,370,Oval,,,,,,,,,,
DAEA4D1D-9F50-4719-A01F-C66C67385D3A,1,202401090056,MIDEA,,,,,,,,,,,,,,,
DAEFD94B-A44A-4E2F-93A3-4D1EF6BAA80D,1,43-21298-43,RHEEM,,,,,,,,,,,,,,,
DAF1A1BF-609A-4D3D-BE44-30FC97EB22F3,1,D6711834,AMANA,DUAL CAPACITOR,,,,,,,,,,,,,,
DAF9892F-8110-4A1B-BDFD-2DEF3B0F7350,1,REC-144,RHEEM,RUN CAPACITOR,,35,370,,,,,,,,,,,
DB017B70-5167-4B0D-A90B-0F1F80906E54,1,WW20X47,TRANE,,,,,,,,,,,,,,,
DB05B1B3-C23B-47BA-9532-F3E90EC14B43,1,62876008,AIRQUEST,DUAL CAPACITOR,,,,,,,,,,,,,,
DB05ED75-7B6D-4DA7-867A-F2410853FE84,1,S1-1499-3941,COLEMAN,DUAL CAPACITOR,,30/5,440,,,,,,,,,,,
DB097DB0-F43F-4F49-B5C2-92EB3B581A47,1,D6879855,AMANA,DUAL CAPACITOR ,,,,,,,,,,,,,,
DB0A9559-0F22-4FFC-85E5-63C2171D8532,1,100195,HEIL,RUN CAPACITOR,,25,370,,,,,,,,,,,
DB109828-5374-49A4-8E2F-F05D6A2BF48F,1,P291-3553R,CARRIER,,,,,,,,,,,,,,,
DB24C1AB-DE5C-4A9D-9871-C41027721E77,1,E12A50353,MITSUBISHI,RUN CAPACITOR,,75,220,,,,,,,,,,,
DB2AAC96-CA83-490E-AC4E-6CB55D8DA23E,1,CPT00657,AMERICAN STANDARD,DUAL CAPACITOR,,,,,,,,,,,,,,
DB2VIB3IH8G2T6TUSQML2VNDHMLBFNPD54PE,1,RH431707504,NORDYNE,START CAPACITOR,,,,,,,,,,,,,,
DB3A945C-4ACF-4B46-A062-A1A628F5D7A6,1,43-26261-04,RHEEM,DUAL CAPACITOR,,,,,,,,,,,,,,
DB460E2C-9CB2-4B4F-9947-B606D309543B,1,CAP050350370RS,GOODMAN,DUAL CAPACITOR,,,,,,,,,,,,,,
DB465D05-A594-4C96-92A6-EF71973D76B2,1,S1-02425899000,YORK UPG,RUN CAPACITOR,,,,,,,,,,,,,,
DB473621-7C9A-4D32-B950-146ED21AF895,1,61903006,ZONEAIRE,,,,,,,,,,,,,,,
DB561778-3573-4955-B592-0ACB425409DC,1,1200020,ARCOAIRE,,,,,,,,,,,,,,,
DB612E2B-7A41-4368-B3B8-5BE5BD4E8C3B,1,WJ20X394,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
DB787CBF-1010-4442-9854-FC880F3B038F,1,S1-02420045000,YORK UPG,START CAPACITOR,,,,,,,,,,,,,,
DB7BB36C-C1AD-4FF1-B2E1-09C99A9EBD89,1,1605-00590-015,CLIMATROL,RUN CAPACITOR,,15,370,,,,,,,,,,,
DB7F590F-C0AD-45C0-9426-6CDD301800D2,1,16P002D20,JOHNSON CONTROLS,,,,,,,,,,,,,,,
DB9098DC-FBCD-41FF-B2D6-573B5D977A32,1,T7WE16255,MITSUBISHI,RUN CAPACITOR,,2.5,440,,,,,,,,,,,
DB9525B2-19A6-4D4D-98D8-A66611F395D9,1,S1-02420314000,YORK UPG,,,,,,,,,,,,,,,
DBADB4C0-9214-4C3E-B3C1-528B2404E3EF,1,24360003,ARCOAIRE,RUN CAPACITOR,,,,,,,,,,,,,,
DBAE588F-9A71-4950-AFC6-374C911D967F,1,CPT00123,TRANE,,,,,,,,,,,,,,,
DBBF7A11-2173-4D70-BC2D-18DEBA11FA43,1,61080516,FRIEDRICH,DUAL CAPACITOR,,50/12.5,440,Round,0.04,-40 to 70C,,,,,,,,
DBC4EB1A-1FEC-4DF7-A2B6-FF2DFEEFD634,1,53D330,EMBRACO,START CAPACITOR,,53-64,330,Round,,,,,,,,,35-53D330,
DBC52D98-742D-493C-BECA-F9025E2502C8,1,330799-702,CARRIER,,,,,,,,,,,,,,,
DBD3C7CF-E451-4F87-A635-BBF15CF8EADD,1,1605-00720-037,FEDDERS,,,,,,,,,,,,,,,
DBE3F9A9-654B-4B71-97DE-3D2642D18595,1,CAP350000440RTS,GOODMAN,RUN CAPACITOR,,35,440,Round,,,,,,,,,,
DBEF29C2-6C37-4D51-BE37-AC2F4F3B3E85,1,5706048,CARRIER,DUAL CAPACITOR,,,,,,,,,,,,,,
DBF6AD40-D354-4E9A-B818-338B153C8C5A,1,CPT00857,TRANE,RUN CAPACITOR,,4.5,440,,,,,,,,,,,
DBFFCEAC-04E3-4108-8BFE-91C7B7E1B852,1,5304471069,CARRIER,,,,,,,,,,,,,,,
DC1254D8-D07C-4D4A-8BC0-5F85260DF8A1,1,43-26261-43,RHEEM,DUAL CAPACITOR,,70/5,370,Round,-0.06,70C,,,,,,,,
DC139006-F742-4ACF-BBB8-6B5C2DD88F01,1,43-23204-13,RHEEM,DUAL CAPACITOR,,45/5,440,Round,-0.06,70C,,,,,,,,
DC144991-A562-41D1-AA05-5044C9ED9673,1,CPT00454,TRANE,RUN CAPACITOR,,,,,,,,,,,,,,
DC1A4238-E03F-47F0-A227-21215F199C86,1,3001907,KELVINATOR,,,,,,,,,,,,,,,
DC1D6C56-6D5F-4280-BEEF-A8E4DBC3580A,1,P291-0503,CARRIER,DUAL CAPACITOR,,,,,,,,,,,,,,
DC3717AF-3FEE-483F-9275-6B2FB4457E79,1,43-20847-11,RHEEM,RUN CAPACITOR,,,,,,,,,,,,,,
DC408832-98AD-434D-B254-08C4C27062FE,1,43-101665-37,RHEEM,DUAL CAPACITOR,,50/10,370,Round,-0.06,70C,,,,,,,,
DC498C21-4F16-4BAB-A0C7-DA0F773633D9,1,5303012047,GIBSON,,,,,,,,,,,,,,,
DC506BD8-AA84-49A5-8998-7E96CBB2D146,1,22-3772,YORK UPG,RUN CAPACITOR,,7.5,,,,,,,,,,,,
DC5AE06B-6DB8-4972-B8F2-34C3B731DC14,1,22-9547,YORK UPG,,,,,,,,,,,,,,,
DC5D8D35-E327-4A2D-AC88-996D50763688,1,T7WE17255,MITSUBISHI,RUN CAPACITOR,,2,440,,,,,,,,,,,
DC63DB74-CA4A-4C02-A5E7-579B9F4C7D7B,1,43-22362-05,WEATHERKING,DUAL CAPACITOR,,40/3,370,Oval,-0.06,70C,,,,,,,,
DC6AAB30-D603-472D-A0FF-D86849CCEBD7,1,D6711823,AMANA,DUAL CAPACITOR,,,,,,,,,,,,,,
DC700141-E447-4FD7-9E10-323654962B62,1,3301074702,SEA BREEZE,RUN CAPACITOR,,2,450,Rectangular,,,,,,,,,,
DC7B29AB-3681-4AD5-BB6B-7D74C2FF32CC,1,8007201,WESTINGHOUSE,,,,,,,,,,,,,,,
DC8A9073-EBCD-4D6C-ACBB-39246E636679,1,1605-00730-008,HAMPTON,,,,,,,,,,,,,,,
DC90B732-AFC7-45B9-9D6B-B9AF084F8263,1,242808-00,CARRIER,,,,,,,,,,,,,,,
DC9782E5-577D-4A60-AE26-53FEE5D9AC2B,1,P281-2455,CARRIER,START CAPACITOR,,,,,,,,,,,,,,
DC98763E-0EBB-4022-9519-CA321588D2AD,1,14111008,CARRIER,,,,,,,,,,,,,,,
DCA2C9D9-F064-48B8-805B-DE90CC998FD0,1,93001100,CARRIER,,,,,,,,,,,,,,,
DCAB4EC2-3188-4881-B1D4-FFC512A79519,1,WJ20X419,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
DCAC45EE-DE8F-486E-8BDB-824FB07F4B19,1,8733908205,BOSCH,,,,,,,,,,,,,,,
DCAF5571-89CC-4F31-866A-61A0A20B9D22,1,35921C,ELKAY,,,165,115,,,,,,,,,,,
DCAFFCF0-A9FF-4EB6-9B45-B77B68C6FCF4,1,S1-02432001000,YORK UPG,RUN CAPACITOR,,20,370,,,,,,,,,,,
DCB54833-0F31-4C0F-8404-1EDC297D412D,1,5303303732,FRIGIDAIRE,,,25,380,,,,,,,,,,,
DCB5B5AC-4A4D-49A7-81CC-AE76C602CCB2,1,WJ20X586,HOTPOINT,RUN CAPACITOR,,,,,,,,,,,,,,
DCB5C1DA-36D7-41A3-BD95-8C190BEE70B1,1,43-101665-36,RUUD,DUAL CAPACITOR,,40/10,440,Round,-0.06,70C,,,,,,,,
DCC300EA-0086-4B55-A7DF-FD97ECCA39D8,1,P291-3053RS,BRYANT,DUAL CAPACITOR,,,,,,,,,,,,,,
DCC749D7-17FF-418A-A261-DB8C6B51CEAD,1,43-100509-42,RHEEM,,,,,,,,,,,,,,,
DCC7B650-54DC-4CB3-A641-411E08E1EF07,1,CPT01192,AMERISTAR,,,,,,,,,,,,,,,
DCC81230-5F80-47DB-B658-B6A1D8E78C82,1,85PS165C77,TECUMSEH,START CAPACITOR,,,,,,,,,,,,,,
DCC883D6-BB25-4211-8FEF-8D8C45A2B188,1,WJ20X551,GE,RUN CAPACITOR,,,,,,,,,,,,,,
DCD896D1-E29D-47C2-BB0A-3D35E00D9465,1,HC93CA031,CARRIER,DUAL CAPACITOR,,,,,,,,,,,,,,
DCFC96E3-3219-4BE0-AC00-65CEB33E2100,1,8733802761,BOSCH,,,,,,,,,,,,,,,
DCFF5209-0B8D-45ED-B20B-6177292ED92F,1,HC92AB003,CARRIER,RUN CAPACITOR,,,,,,,,,,,,,,
DD01B20A-D0B3-4E51-89CA-CCA0883D60C9,1,50350,,,,,,,,,,,,,,,,
DD034930-A60B-4BEE-BD5F-2BB568C9814A,1,9687,,,,,,,,,,,,,,,,
DD05D397-F69C-46C6-B6C5-E228EEE3BCA5,1,3012047,GIBSON,,,,,,,,,,,,,,,
DD0D8893-2CD9-4DD2-B4E5-BE746712AEDE,1,43-20847-40,RHEEM,RUN CAPACITOR,,15,370,,,,,,,,,,,
DD1A3B09-1B8A-4F7B-9D3E-C2D235465F28,1,60-4040,YORK UPG,RUN CAPACITOR,,55,440,,,,,,,,,,,
DD217B91-5706-4B14-AA42-99BD2FC44DD1,1,46F44,ALLIED,RUN CAPACITOR,,,,,,,,,,,,,,
DD26F07E-E7CF-412C-9D55-4AE229A69AE5,1,876905,COLDSPOT,RUN CAPACITOR,,,,,,,,,,,,,,
DD2F13AB-4021-4650-A81D-6536343D3891,1,B94575600,GOODMAN,DUAL CAPACITOR,,,,,,,,,,,,,,
DD42B7C6-AC8B-45B1-B644-33D3C8E702AA,1,1605-00560-026,FEDDERS,DUAL CAPACITOR,,,,,,,,,,,,,,
DD5F549F-DC79-4FCE-98F1-9D1043E08A0C,1,HC96RH050,CARRIER,RUN CAPACITOR,,,,,,,,,,,,,,
DD609F33-437E-4D41-B28C-7C5041ACCE2B,1,81A89,ALLIED,,,,,,,,,,,,,,,
DD668BB1-8393-42CD-B488-27A1B7FF0964,1,81A41,LENNOX,RUN CAPACITOR,,,,,,,,,,,,,,
DD6CE60B-FE21-438F-986E-806F91661103,1,67230046,FRIEDRICH,,,,,,,,,,,,,,,
DD6DBB04-E969-4FDD-A988-073AB4242C9C,1,9900270179,FUJITSU,RUN CAPACITOR,,2.3,450,Rectangular,,,,,,,,,,
DD769CE7-5F6F-416D-A7E6-98D74E1238EA,1,1156153,WHIRLPOOL,RUN CAPACITOR,,,,,,,,,,,,,,
DD76FC5E-3B9C-4027-B442-CF2A384D36BB,1,8552-21,HEAT CONTROLLER,,,,,,,,,,,,,,,
DD7B24F7-0B2E-4DD6-A283-EF56370AEE5A,1,R68DE0002,HEIL,RUN CAPACITOR,,15,370,,,,,,,,,,,
DD856E44-6DBD-4E1F-9AD0-98765117EB95,1,CBB60A20,CARRIER,,,,,,,,,,,,,,,
DD9695DB-7F66-440A-9A2C-A6BC5974FB7F,1,24280822,FRIEDRICH,,,,,,,,,,,,,,,
DD9F03B9-520C-40F8-80CA-5A17A9A72BEC,1,22-9627,AMANA,RUN CAPACITOR,,,,,,,,,,,,,,
DDB5FD35-A473-4106-9141-FC19A5E0CAD7,1,70543DP45,CARRIER,RUN CAPACITOR,,,,,,,,,,,,,,
DDBD8F7E-FBC5-47FC-9D24-A62876053379,1,343287-401,CARRIER,,,,,,,,,,,,,,,
DDCA269F-DD6E-4C88-A1BA-C156F05B9062,1,HC98JA036,CARRIER,DUAL CAPACITOR,,,,,,,,,,,,,,
DDCFBA69-CDD2-4CAF-AFB5-6CC093165E60,1,1605-00710-008,FEDDERS,DUAL CAPACITOR,,,,,,,,,,,,,,
DDD3F69C-8860-4AA8-A5E2-7FFC2256FBD3,1,3116908600,DAEWOO,DUAL CAPACITOR,,45/5,450,,,,,,,,,,,
DDDAD874-5D37-4EAB-B036-5E44405FDE2F,1,1200655,ARCOAIRE,,,,,,,,,,,,,,,
DDDC5757-5AAC-420C-A0E9-961295161B70,1,WP20X57,GE,,,,,,,,,,,,,,,
DDE09F44-192E-4048-83BD-9A466271F102,1,WJ20X578,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
DDF30E76-34E5-4A32-A1EB-E9D0293756B5,1,8552-534,WEATHERKING,DUAL CAPACITOR,,,,,,,,,,,,,,
DDF49830-0E79-4752-95B4-DC38AC22902C,1,8552-501,HEAT CONTROLLER,,,,,,,,,,,,,,,
DDF95931-BCED-4CE4-92B8-C6F8585EFB78,1,E02542351,MITSUBISHI,RUN CAPACITOR,,1.5,440,,,,,,,,,,,
DDFB80BE-A95B-4B8A-8F88-00F67C4312AB,1,HC95DE023,CARRIER,START CAPACITOR,,,,,,,,,,,,,,
DDFE4B6C-EF78-4E8E-B422-0E59EB1636DA,1,1172084,HEIL,RUN CAPACITOR,,3,370,Round,,,,,,,,,,
DE0AC44F-D6B2-4E2E-B1B5-BCBC81A4C5BD,1,P-8-6515,LENNOX,,,61-72,250,Round,,,,,,,,,,
DE14E110-B668-4232-8F21-98A38F217DD1,1,5303317597,CARRIER,RUN CAPACITOR,,30,370,,,,,,,,,,,
DE1AC6ED-9D59-40A9-8181-13D5F5D168FB,1,S1-02425076700,YORK UPG,START CAPACITOR,,,,,,,,,,,,,,
DE1F1497-FBCF-4750-9133-2191AC9E6807,1,16P002D31,YORK UPG,RUN CAPACITOR,,40,440,,,,,,,,,,,
DE1FA6AF-65FD-4795-B530-64EA2523CAFF,1,8552-548,WEATHERKING,RUN CAPACITOR,,,,,,,,,,,,,,
DE206958-5E21-4E9A-891D-339044A5EFBC,1,9358725016,FUJITSU,RUN CAPACITOR,,45,400,,,,,,,,,,,
DE276FDA-4F6D-402D-82B5-090B68508BBB,1,CAP00150,TRANE,,,,,,,,,,,,,,,
