part_id,show,part_number,part_brand,subcategory,part_image,volume,inlet_diameter,inlet_connection_type,outlet_diameter,outlet_connection_type,direction_of_flow,desiccant_type,number_of_cores,options,rated_capacity,ingress_protection,certifications,nema_rating,note
6FF6DDA3-6234-4B1A-AAC3-4537F974A9CC,,30GB409444,CARRIER,,,,,,,,,,,,,,,,
6K4LRUL2LFBTPF87MQ395KT05W9NI9BR6DUZ,,8017289,FRIGIDAIRE,,,,,,,,,,,,,,,,
70623818-94A1-4E7B-BEF5-22341A049B37,,S1-32649682000,YORK UPG,,,,,,,,,,,,,,,,
708E58FB-9CB9-4A2D-8CBE-4EF61D505ACA,,KH43LE101,CARRIER,,,,,,,,,,,,,,,,
70901123-CB8F-41F4-9650-210C3302C5AD,,30HR410876,CARRIER,,,,,,,,,,,,,,,,
70EA07A5-2BD0-47CC-A130-CCD701706603,,50DW410772,CARRIER,,,,,,,,,,,,,,,,
70F73CA7-A1FC-449D-8DD2-D7156D614C9E,,1177620,HEIL,,,,,,,,,,,,,,,,
70FE4FE8-B327-4127-8783-14D8122FE9E6,,83-26186-01,RUUD,,,,,,,,,,,,,,,,
712AEF91-5FF4-4C6D-ABCC-439EB9444C90,,S1-02613455000,YORK UPG,,,,,,,,,,,,,,,,
714C9F4E-3E50-42CD-94BA-41FDD087933C,,DHY00233,TRANE,,,,,,,,,,,,,,,,
71659A7C-29D6-4A2F-8AD2-11EC4DD817C9,,B1219216,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
7166D03C-5144-4CA3-B760-86CB355E1281,,T111860006,CARRIER,,,,,,,,,,,,,,,,
717B1960-067B-47AB-95C2-4EC092D621C9,,30HK510877,CARRIER,,,,,,,,,,,,,,,,
717E89CD-5B41-4E80-9050-EC7E2440946C,,R0750050,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
71F6AE7A-55A5-4DD4-BE33-993397EB92B9,,43P001A01,CARRIER,,,,,,,,,,,,,,,,
7202BA3B-4928-4D8A-8758-E05EC67DEC7F,,83-40386-07,RHEEM,,,,,,,,,,,,,,,,
723E933B-9C3C-4813-BC0C-60B26E43CB67,,KH45LD124,CARRIER,,,,,,,,,,,,,,,,
725B0B9E-CC3B-4507-98CA-78F06E905D66,,50DK403636,CARRIER,,,,,,,,,,,,,,,,
7286D33E-DB20-47E1-A30D-CEB3B5903D2A,,8733927518,BOSCH,,,,,,,,,,,,,,,,
72D3D716-6E68-4CBC-91DD-010DAC356302,,S1-02614777917,YORK UPG,,,,,,,,,,,,,,,,
72E5D14A-3048-4435-A945-63E56E8B03BF,,P-8-4759,ALLIED,,,,,,,,,,,,,,,,
72E65F90-2230-4200-B06D-98F9E47B72FA,,P502-8052,CARRIER,,,,,,,,,,,,,,,,
72EAC9CB-C817-4DF6-BA0B-14622DDD7ED2,,232002J,DAIKIN,,,,,,,,,,,,,,,,
72F83C53-5B73-4968-9BFA-3999AF13991D,,DHY00227,TRANE,,,,,,,,,,,,,,,,
732DE433-BD53-42C8-82C5-02CC7694A4C5,,50EQ400923,CARRIER,,,,,,,,,,,,,,,,
73564FE9-2065-404E-87A4-CD778831741E,,50TG405986,CARRIER,,,,,,,,,,,,,,,,
73645AA0-BAD4-4316-AD00-C56E13DE45F5,,1915-00670-016,HAMPTON,,,,,,,,,,,,,,,,
739B5869-4C36-4716-AFAC-BB4D15835285,,P502-8303S,CARRIER,,,,,,,,,,,,,,,,
73D0D474-6A42-4B23-B472-00DE4401EF71,,100167,AMANA,,,,,,,,,,,,,,,,
73E173F1-1391-4C84-9C2C-09864B51E5BE,,1915-00670-015,CREST,,,,,,,,,,,,,,,,
74198C7B-1541-46F3-B43F-DB8820901D24,,39293B006,ARMSTRONG,,,,,,,,,,,,,,,,
74570628-F059-41CA-840B-4C3945C0C7B7,,S1-02625596001,YORK UPG,,,,,,,,,,,,,,,,
7462F32F-1BA1-4C67-805A-4A0F21E84EEE,,30HX401248,CARRIER,,,,,,,,,,,,,,,,
7479F9FE-CEF1-4EEA-BE17-B20D3B6DF801,,30HK410114,CARRIER,,,,,,,,,,,,,,,,
7497E980-DE5B-4DC6-A0C1-6902AB76F3A9,,DHY00221,TRANE,,,,,,,,,,,,,,,,
74CC1CE4-B68D-4EA7-924D-A9F3A93C0F6E,,KH28ED044,CARRIER,,,,,,,,,,,,,,,,
75044BA8-5DA5-44F3-9801-9D88DE26517F,,83-22755-10,MCQUAY,,,,,,,,,,,,,,,,
751CEFE2-1534-4048-BFBC-C3C5008187F1,,669445,GIBSON,,,,,,,,,,,,,,,,
7535BD96-E97B-4ECC-9E86-69D9E6722A2E,,P504-8164S,CARRIER,,,,,,,,,,,,,,,,
75737FE6-D576-4ECC-8ED5-34DD87B40F06,,15B63,LENNOX,,,,,,,,,,,,,,,,
7583AA14-1A71-414E-A592-93D8075E1992,,36B0003N06,CARRIER,,,,,,,,,,,,,,,,
75873902-18B9-4ECE-B95E-52B034F8B864,,30GB413064,CARRIER,,,,,,,,,,,,,,,,
759DBD77-1EA8-4B8D-A3BC-EF53A34B8551,,KH41LE119,CARRIER,,,,,,,,,,,,,,,,
75BA4E7C-8772-4611-8668-DFD6F541E566,,1174100,HEIL,,,,,,,,,,,,,,,,
75CC75B8-5714-4E86-A493-7922EFBD5486,,12L72,LENNOX,,,,,,,,,,,,,,,,
75E45C03-22BA-420C-818F-D8D63E564135,,KH45LD118,CARRIER,,,,,,,,,,,,,,,,
7659A60E-C0E8-4B2B-8653-0DD81F820CB3,,A265301,GIBSON,,,,,,,,,,,,,,,,
765E7823-7659-49E8-9519-10CDF93B12E8,,5851A30001L,LUCKY GOLDSTAR,,,,,,,,,,,,,,,,
768FEC1A-1113-4245-8384-5E8998B6508E,,S1-02635464000,YORK UPG,,,,,,,,,,,,,,,,
769D2344-4744-4106-8600-0021113B1653,,FILTER,LENNOX,,,,,,,,,,,,,,,,
76EF79F4-50E3-4E04-88F8-B48A68EA5B4B,,2320330,COMFORT,,,,,,,,,,,,,,,,
774056EC-5784-4FB7-9035-514F5E405EF9,,50HJ401184,CARRIER,,,,,,,,,,,,,,,,
774999C9-0176-4606-B1FC-7ADBB47B4E16,,20284904,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
77A4098A-B2F1-4040-96E7-37C51D396EAF,,88K45,LENNOX,,,,,,,,,,,,,,,,
77A48933-ED5B-46CD-8D3F-7EB7790BB5F9,,48NG400805,CARRIER,,,,,,,,,,,,,,,,
781486D8-0768-4E64-9889-3BC038D733F3,,2319445,COMFORT,,,,,,,,,,,,,,,,
7855D56E-007F-4CBC-8049-2A8918CAA017,,KH43LZ072S,CARRIER,,,,,,,,,,,,,,,,
78784780-388D-442D-AB1E-4B9DE36E16FB,,22-1046,LUX,,,,,,,,,,,,,,,,
7892A518-2AA0-47B0-9990-3CFF4BB71334,,2320297,COMFORT,,,,,,,,,,,,,,,,
78ADF062-93C5-4EA9-A11C-7B05BD497157,,0162R00009,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
78F75985-5D12-4C19-9A8D-1CCC8EAEA02C,,P502-8063S,DAY & NIGHT,,,,,,,,,,,,,,,,
79049989-088C-4BCB-A045-AC0881073F94,,47K34,LENNOX,,,,,,,,,,,,,,,,
7935BBA4-62C4-470B-856D-163C8FAFC309,,1072553,HEIL,,,,,,,,,,,,,,,,
79374A11-D7C4-41F5-9C40-1A45DB8BCF0A,,8733802650,BOSCH,,,,,,,,,,,,,,,,
795A746B-B1C6-4E99-9A37-CF3305B21386,,61828201,FRIEDRICH,,,,,,,,,,,,,,,,
796F2CD6-17FA-4004-87B5-9ED4326715D9,,KH43LE121,CARRIER,,,,,,,,,,,,,,,,
79BE5B98-F5E0-401D-96FA-5D529FAF4724,,70190035R,THERMAL ZONE,,,,,,,,,,,,,,,,
79F759E2-A8A2-48AD-BDE3-1A28F0A18386,,64RT400067,CARRIER,,,,,,,,,,,,,,,,
7A076BE9-0B21-4D3F-9FF4-345FE3FAB36C,,5201-002,BARD,,,,,,,,,,,,,,,,
7A81637F-585C-4574-BA56-EAB7B0F76362,,P5028084S,CARRIER,,,,,,,,,,,,,,,,
7AAB7BCC-9FDB-4098-98D1-98E90EC31C60,,750633,WHIRLPOOL,,,,,,,,,,,,,,,,
7AC53EEE-DFDA-4B66-ADBA-30B4236332D0,,45874-001,ARMSTRONG,,,,,,,,,,,,,,,,
7AE42634-6C1B-4EC7-9E5C-96E94BF8E10A,,S1-02634088000,YORK UPG,,,,,,,,,,,,,,,,
7AEB64F4-CB67-4399-82CA-25A2511DA0CF,,30RB680055,CARRIER,,,,,,,,,,,,,,,,
7AF4E80A-6D38-4E17-861E-5B1E138FAB49,,975539,DAIKIN,,,,,,,,,,,,,,,,
7B30F90F-5513-4C93-B7E7-35E800FCA249,,XW12EA022,CARRIER,,,,,,,,,,,,,,,,
7B377553-A8F3-4A20-B604-38C2FB94EB1C,,WW22X28,TRANE,,,,,,,,,,,,,,,,
7B6147D4-7F73-463D-9C7F-3A61DADE2E66,,WJ56X98,GE,,,,,,,,,,,,,,,,
7B93DC6D-D8AD-4777-8D9B-7BBEFA255C3A,,KH42ME060,CARRIER,,,,,,,,,,,,,,,,
7B9C06D8-D5D8-428B-A8AB-3C094B84BFA6,,XW12EA0031,CARRIER,,,,,,,,,,,,,,,,
7C1F0FA9-055C-46D6-9730-551C744E39DC,,83-22755-12,RUUD,,,,,,,,,,,,,,,,
7C84E2A0-C4F8-40AE-BA1C-B4FB7586987C,,P504-1863S,CARRIER,,,,,,,,,,,,,,,,
7C9B87DD-F114-4B24-B179-4E66F887279F,,2320307,HEIL,,,,,,,,,,,,,,,,
7CA2BE0B-7E93-4C9C-995E-1F82A704AE19,,30GB413044,CARRIER,,,,,,,,,,,,,,,,
7CB893AF-F223-4747-8A18-CCF3FE49751F,,KH43LG074,CARRIER,,,,,,,,,,,,,,,,
7D3FF77B-8D6C-428B-98CD-6616D8AB3D41,,DHY00008,TRANE,,,,,,,,,,,,,,,,
7D425A9E-AE49-4E73-8E95-49DBC2A72EA5,,12L73,ALLIED,,,,,,,,,,,,,,,,
7D45C62C-70E7-49B6-B3AD-ABB50BDCBB43,,065026J,DAIKIN,,,,,,,,,,,,,,,,
7D9E1B71-0C97-4F54-96C0-DE2E233778B2,,72L24,LENNOX,,,,,,,,,,,,,,,,
7DAC1B0C-EA90-44AD-8AF5-2BA682EFD20D,,B4170507,AMANA,STRAINER,,,,,,,,,,,,,,,
7E7F8D49-FAA5-4F37-A1AD-10C985E69761,,72L25,LENNOX,,,,,,,,,,,,,,,,
7EA4A27C-3153-49CF-BC18-018A4D458B26,,S1-3360-3341,COLEMAN,,,,,,,,,,,,,,,,
7ECC8BCD-70F2-48AD-8AA1-A1AEFAF5ED9F,,38CQ900132,CARRIER,,,,,,,,,,,,,,,,
7F15458D-20A8-4134-8E61-928710CD870D,,WK85X10001,GE,,,,,,,,,,,,,,,,
7F3CE650-4382-43CC-AA5E-2527D57BE6B5,,231501J,DAIKIN,,,,,,,,,,,,,,,,
7F7B38AA-B487-4E0B-9C54-F2B42D7CD0D3,,PP02-8305S,CARRIER,,,,,,,,,,,,,,,,
7FEE152A-EF06-4E79-8362-EDD48EBF24DE,,KH43LG072,PAYNE,,,,,,,,,,,,,,,,
7WWZ9QIXP0TOZ2CPYCIUN6KIXG9PC9GQE12F,,668610,NORDYNE,,,,,,,,,,,,,,,,
8004A805-1BC2-45F3-9B4E-25F9162477B7,,KH45LG140,PAYNE,,,,,,,,,,,,,,,,
80223875-72B7-4E25-B0D8-33741C272217,,DHY00226,AMERICAN STANDARD,,,,,,,,,,,,,,,,
8055C66B-A609-4094-9A71-1DC1FA2EE419,,30GT414317,CARRIER,,,,,,,,,,,,,,,,
80713F18-ED9B-46AC-8907-F2FB1241416B,,50DW401179,CARRIER,,,,,,,,,,,,,,,,
807B0E1F-93CE-421E-8EBB-A0E04B48B3E5,,5201-020,BARD,,,,,,,,,,,,,,,,
80EFA1CE-C692-4A96-B13D-379DC50FE981,,50VR400088,CARRIER,,,,,,,,,,,,,,,,
80F6AEC5-DD16-44EB-8812-A936770D7E33,,61734100,FRIEDRICH,,,,,,,,,,,,,,,,
80F7406E-429A-41D8-A7E1-48E19B753DD4,,2320309,HEIL,,,,,,,,,,,,,,,,
8131C660-BB1F-406D-B3A4-6F1D5C97011E,,DHY00060,TRANE,,,,,,,,,,,,,,,,
81378584-77B6-43F3-A8E6-2E87504A16AF,,DHY00140,TRANE,,,,,,,,,,,,,,,,
8147F361-179D-43AD-853E-4A516AA72D4B,,860-006,BOSCH,,,,,,,,,,,,,,,,
815A6E7C-3372-4C68-A89E-1815CA1B6624,,S1-02614777000,YORK UPG,,,,,,,,,,,,,,,,
8172471B-E087-4914-977E-904408367308,,20284908,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
8191951D-F60E-4DD8-A612-202A2D1ADF49,,P504-8087S,CARRIER,,,,,,,,,,,,,,,,
81A73F56-4312-48EA-85FF-30FF5D19CA78,,B1257803,AMANA,STRAINER,,,,,,,,,,,,,,,
81F91694-2F99-4E8F-B742-7644EE0E5D42,,DHY00188,TRANE,,,,,,,,,,,,,,,,
820B2BCB-65E3-4579-BC7B-EB633FDB1E2F,,R1570-57,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
82B28599-6781-4532-B853-DA55BE637320,,B4163001,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
82E16280-EE6B-446B-AB15-F4C230DEC765,,2001077,MCQUAY,,,,,,,,,,,,,,,,
82F4614A-9E85-49CA-99DC-A86457F1A52C,,83-26186-01,RHEEM,,,,,,,,,,,,,,,,
8318224E-265E-4A30-BFDA-2404940EC395,,S1-6103-336,COLEMAN,,,,,,,,,,,,,,,,
83468ED1-67CA-41F1-B135-0F1D9EAE25BB,,HHY00091,TRANE,,,,,,,,,,,,,,,,
8358ACE2-804F-4A98-91E4-72B7A9B89A2B,,1184616,HEIL,,,,,,,,,,,,,,,,
83851BBE-89AE-48E4-8911-E81D61C9014D,,50ES400039,CARRIER,,,,,,,,,,,,,,,,
8389A919-7E1F-4D9C-B941-DE10A6563B7A,,63C99,LENNOX,,,,,,,,,,,,,,,,
83A088CF-A719-470A-8452-E891E7E7666D,,1174010,GRANDAIRE,,,,,,,,,,,,,,,,
83A75B84-1C01-4CD7-AB2B-294AFFDB2410,,50VG400099,CARRIER,,,,,,,,,,,,,,,,
83CE8D07-C802-46B0-9BB2-A5E671A265E6,,D4787402,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
83D3B501-FACE-467E-B33C-751AD5CFBC76,,39293B003,ARMSTRONG,,,,,,,,,,,,,,,,
844255C6-36CD-489B-B80E-2323BBB51273,,68456102,FRIEDRICH,,,,,,,,,,,,,,,,
84545B86-3473-42D3-9E4A-B5D6F0DB7DB6,,24367601,HEIL,,,,,,,,,,,,,,,,
847F3746-E39C-4104-9853-6184D34F132B,,P506-8S100,CARRIER,,,,,,,,,,,,,,,,
84B14B73-23DA-4C4E-91D9-70FE57B033BC,,1171203,HEIL,,,,,,,,,,,,,,,,
8501317D-9AE0-4000-B2C4-F52E9225D9B2,,4311655,CARRIER,,,,,,,,,,,,,,,,
85037D15-0B37-4AC3-8DA6-6083277E3015,,4313055,CARRIER,,,,,,,,,,,,,,,,
8510A717-4977-4F54-891F-D92CDE200758,,5300265301,SEARS,,,,,,,,,,,,,,,,
852E4E72-8966-4C85-8C2D-CC0236C8D811,,834201802,HEIL,,,,,,,,,,,,,,,,
852FC87A-150B-47D7-BEF2-1F5D8909DBA0,,DHY00144,TRANE,,,,,,,,,,,,,,,,
8552923F-8735-46D7-94AA-24FB7894AAC7,,1150383,HEIL,,,,,,,,,,,,,,,,
8558C29A-9D38-477A-967E-48807A3B328E,,83-41719-04,RHEEM,,,,,,,,,,,,,,,,
859972BA-BA84-4524-82CC-2F815616232E,,1162842,HEIL,,,,,,,,,,,,,,,,
85D443B1-E740-4DE7-B9E7-6C5C1C5C7B16,,30GB413054,CARRIER,,,,,,,,,,,,,,,,
862CDD95-729D-42A6-8564-6C6DBD52FA07,,40RE54871D7,CARRIER,,,,,,,,,,,,,,,,
863C967E-C3C2-4FD3-9CF1-57E3554C2FF3,,WW22X91,TRANE,,,,,,,,,,,,,,,,
86585DA4-8B66-4DCE-9237-A1C3F268A216,,S1-02635442000,YORK UPG,,,,,,,,,,,,,,,,
86649505-ED81-4124-B3DC-296CDBD31F0C,,22-0996,LUX,,,,,,,,,,,,,,,,
867CD6C4-CB78-4DB7-9992-D60AF4E8225D,,83-22755-17,RUUD,,,,,,,,,,,,,,,,
86C6C059-5DC1-4BEC-BDA8-C96A562ADDC8,,50VR400057,CARRIER,,,,,,,,,,,,,,,,
86F7B2AE-5FF9-49D6-AE52-9407397DA3A2,,KH43LE038,CARRIER,,,,,,,,,,,,,,,,
871B6E9E-F370-4486-B5C0-59543547E00E,,B1219228,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
873D83B2-AFBA-4E00-9EF4-B757CD3CC561,,12L74,ALLIED,,,,,,,,,,,,,,,,
8752A285-4848-4FE5-9936-90F91AD9E9F6,,43346-001,ARMSTRONG,,,,,,,,,,,,,,,,
876F778F-91C0-4413-9DD2-C476E2F12223,,38AP403414,CARRIER,,,,,,,,,,,,,,,,
8772632E-8041-45E9-9ED7-A845D90BF90E,,100215-04,LENNOX,,,,,,,,,,,,,,,,
87857244-97B7-4C97-BE4D-82FE0A7FEBBD,,83-22755-23,MCQUAY,,,,,,,,,,,,,,,,
878FE10B-E522-43E9-86E6-C00819EB5015,,100215-02,LENNOX,,,,,,,,,,,,,,,,
87928AA8-A534-445B-B8B5-48DCFE67F175,,22-1571,YORK UPG,,,,,,,,,,,,,,,,
87C7759C-E672-43B6-BA41-C4CEC93EBAEB,,7220016,THERMAL ZONE,,,,,,,,,,,,,,,,
87E8CA5B-C479-4A68-B75C-8CE58B557FAD,,46K83,LENNOX,,,,,,,,,,,,,,,,
881395DB-5B4A-4F74-89AB-29A470D4CF94,,36P500B01,GEOSMART,,,,,,,,,,,,,,,,
8863F329-7982-428C-B7EC-1BE6939F2694,,30GT410697,CARRIER,,,,,,,,,,,,,,,,
8882DA89-9F9B-423C-AB5D-C0912B5299FD,,31165B003,ARMSTRONG,,,,,,,,,,,,,,,,
8894EF1F-551D-41BB-8C39-88C0409792B8,,B1219215,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
88A3977D-F39D-44F6-A984-0899E7B7EADF,,5238,,,,,,,,,,,,,,,,,
88A7D913-304E-46A7-8666-611262983117,,83-41719-03,RHEEM,,,,,,,,,,,,,,,,
88BC4143-3E7C-45E0-9A95-49DB10F7E9A2,,G84701,GIBSON,,,,,,,,,,,,,,,,
8903C1EF-AB5C-4D25-9174-BAA50440C629,,431305S,CARRIER,,,,,,,,,,,,,,,,
893E90E6-3985-4740-BDC1-1E43E5AE118E,,70190007R,SEA BREEZE,,,,,,,,,,,,,,,,
897AFD3A-9049-4B37-BA4F-B2EE5633D376,,S1-02609900000,YORK UPG,,,,,,,,,,,,,,,,
8A2871BD-F097-4FFB-9EB5-C3E5812B44D3,,30GB413034,CARRIER,,,,,,,,,,,,,,,,
8A8DE87B-87A3-46B8-9C23-D36E7A43C17A,,2319446,COMFORT,,,,,,,,,,,,,,,,
8AAA8990-6BC3-420F-A893-8FEE90442444,,WJ56X72,GE,,,,,,,,,,,,,,,,
8AE48379-A836-44EC-B5A3-697A8F234928,,WW22X2,TRANE,,,,,,,,,,,,,,,,
8AEE84D7-1910-4EA3-9CB2-B0B47830ADCB,,KH43LG070,CARRIER,,,,,,,,,,,,,,,,
8B32C389-61D9-4C10-B63F-79683BEA42B7,,P502-8305,CARRIER,,,,,,,,,,,,,,,,
8B3AB0AF-C06D-4F62-8356-B055C3F4CD59,,30GB409434,CARRIER,,,,,,,,,,,,,,,,
8B43ECDB-2C18-480F-AFC9-97E035F2D9BD,,P504-8163S,DAY & NIGHT,,,,,,,,,,,,,,,,
8B4A920D-4A9D-4E60-9FA3-B89D813079E9,,WW22X70,TRANE,,,,,,,,,,,,,,,,
8B682B58-3B47-4ED5-AEBD-54CC9348A89F,,DHY00187,AMERICAN STANDARD,,,,,,,,,,,,,,,,
8BC24ABE-3421-4CEA-940C-5971C76A2734,,WW22X13,TRANE,,,,,,,,,,,,,,,,
8BC62B91-1093-466A-B2D3-0D1BC3DF6A84,,48MA405394,CARRIER,,,,,,,,,,,,,,,,
8BCD6470-2F48-4BBD-B6BB-277CCDE0D34E,,S1-02222156000,YORK UPG,,,,,,,,,,,,,,,,
8BDE8A05-1CF6-43AF-8D96-CEA5535ECC64,,A265301,WESTINGHOUSE,,,,,,,,,,,,,,,,
8BE32300-BBB2-462A-BAEB-95A61122E014,,50VG400097,CARRIER,,,,,,,,,,,,,,,,
8C25B571-FD33-4361-97B5-AB049143FF34,,30GT414358,CARRIER,,,,,,,,,,,,,,,,
8C51C75C-1E65-416B-822A-7063EAFAACAC,,B1239501,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
8C65017A-D0EE-468E-BA2E-13EE43B95EE4,,10641501,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
8C901A39-F7F4-4D1C-8955-2B9A8BA36679,,RMM-740,RHEEM,,,,,,,,,,,,,,,,
8C990F38-A62F-4888-95DC-7A24929AC043,,WW22X74,TRANE,,,,,,,,,,,,,,,,
8CA03D50-7BCD-4B17-8B36-E0C5F9FBA0DD,,50DT400040,CARRIER,,,,,,,,,,,,,,,,
8D013025-79B9-47F2-ADBE-B1BDB2C4841A,,5210-80,WEATHERKING,,,,,,,,,,,,,,,,
8D022E53-95D0-4764-A841-3ADC267295B5,,KH45LD065,BRYANT,,,,,,,,,,,,,,,,
8D634AA0-8737-4DE9-AA00-CC5F2F30FB59,,50DK407880,CARRIER,,,,,,,,,,,,,,,,
8DE3DEB4-22EE-43BF-9CB3-E7E5CF28A4B2,,KH43LG091,CARRIER,,,,,,,,,,,,,,,,
8DF0F552-0200-4BA6-8E65-53230AF932F9,,S1-02613750000,YORK UPG,,,,,,,,,,,,,,,,
8DFB0FE5-9A0C-42BC-BA15-39E2A9C02B03,,8356395,CARRIER,,,,,,,,,,,,,,,,
8E21F4EA-1DFA-4A1F-AA8C-BDF803A96CB4,,KH45LE062,CARRIER,,,,,,,,,,,,,,,,
8E4EB749-6922-4030-A810-203EF803E21D,,KH11HH099,CARRIER,,,,,,,,,,,,,,,,
8E9AFDB9-F84E-420E-97B4-D69C0BB3298C,,22-1019,LUX,,,,,,,,,,,,,,,,
8EF50479-61DB-449D-9F46-2611196A171F,,350A305H06,MCQUAY,,,,,,,,,,,,,,,,
8EFAD363-5DB7-4E06-9AFD-D06C056589B4,,PP02-8083,CARRIER,,,,,,,,,,,,,,,,
8F28B3AB-A217-4CCE-A739-BD26C648958F,,370105010001,FEDDERS,,,,,,,,,,,,,,,,
8F297EC1-B155-4B22-A6D8-F6CC2B26BDC6,,B1219227,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
8F2F9AB9-C25D-4E80-B627-BB024A1B37BD,,30GB403064,CARRIER,,,,,,,,,,,,,,,,
8F45216B-CA34-4A6F-97EF-45D379A64AC7,,B5134710,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
8F692219-B996-47D4-A978-5052387FB89F,,00PPN500000700A,CARRIER,,,,,,,,,,,,,,,,
8F6A0008-960C-44B0-A18D-8649FB5D1E1E,,5851A30001A,LUCKY GOLDSTAR,,,,,,,,,,,,,,,,
8F7CA494-F43C-42A2-A1D8-370FEA84F890,,KD-GBR02750,CARRIER,,,,,,,,,,,,,,,,
8F8462F0-D49D-4F13-B164-409A6E1D919D,,30GB403424,CARRIER,,,,,,,,,,,,,,,,
8FB23A2B-989F-4F2D-9F5A-353C234D5C97,,060623701,MCQUAY,,,,,,,,,,,,,,,,
8FD823E7-2498-4F65-B987-25E56C58EAA6,,20442301,LENNOX,,,,,,,,,,,,,,,,
8IXUBZGXFE31MQAPX2ESQ0MP2KPVWOKVKFCA,,305837002,NORDYNE,,,,,,,,,,,,,,,,
9019C76B-6284-4B1E-A0F9-1B5E04AC8D52,,36P500B02,YORK UPG,,,,,,,,,,,,,,,,
901DAAEA-5182-4C6C-A06D-6AD62104EE15,,KH45LG141,PAYNE,,,,,,,,,,,,,,,,
9045055F-017A-42A9-9A76-12867B42A7F9,,DHY00190,TRANE,,,,,,,,,,,,,,,,
906FA083-F3D6-4F49-88C0-EB054AFCE908,,KH28ED043,CARRIER,,,,,,,,,,,,,,,,
90C17E42-C7A4-4C38-BA44-2C0FB49F9F7B,,1083142,HEIL,,,,,,,,,,,,,,,,
913D95ED-3808-4C0A-AAA5-16BD6490C701,,48EJ400338,CARRIER,,,,,,,,,,,,,,,,
916637F6-1597-4B45-839A-DDE09385B708,,232025J,DAIKIN,,,,,,,,,,,,,,,,
9171EB15-1B3B-40B0-A2B6-84120A3984A2,,WP56X4,GE,,,,,,,,,,,,,,,,
9175DD43-8629-422B-841F-C5FD7A3A23A7,,69H09,LENNOX,,,,,,,,,,,,,,,,
91A24919-2FCC-4E43-AA40-7CC999EE74BD,,5200-33,WEATHERKING,,,,,,,,,,,,,,,,
91B3B95B-F017-4FE9-929F-C6C83D94C1F8,,100215-1,ALLIED,,,,,,,,,,,,,,,,
91CDF0B7-0B11-4D87-B425-C129D2718467,,B1219226,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
926305F2-EF5D-4543-8B2C-F045F400FE37,,5200-21,WEATHERKING,,,,,,,,,,,,,,,,
927E2F2C-4DAD-4545-BCB0-E5B993CF5A18,,9-8-1483,LENNOX,,,,,,,,,,,,,,,,
927FF83B-D54E-4257-9BAD-CC76B6FC19FE,,1110608,HEIL,,,,,,,,,,,,,,,,
929FEC25-9E0D-4A0B-9124-FA1F50A0070A,,83-41719-04,RUUD,,,,,,,,,,,,,,,,
92AA86A4-04CC-4374-91C7-884B6F394626,,026-255126-000,YORK UPG,,,,,,,,,,,,,,,,
92B47F30-2118-4BBB-B722-F529D79D1B5E,,S1-52634088000,YORK UPG,,,,,,,,,,,,,,,,
92C4653C-B821-4650-87E1-C692B2BA36BF,,00PPG000462102,CARRIER,,,,,,,,,,,,,,,,
92F60C46-2BBC-4C6D-BA0D-DF187C763AC3,,313791082502,FUJITSU,,,,,,,,,,,,,,,,
9306852A-9B9B-4DC1-9EE8-10C14EBA02F9,,20361102,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
932C2098-161A-47FC-93D9-0BA8B9EA8CD1,,50ZP401024,CARRIER,,,,,,,,,,,,,,,,
937E0400-7438-416E-915A-2FBDB42707FA,,8004930,GIBSON,,,,,,,,,,,,,,,,
93A3FE15-2DBD-4F7F-8BD3-7CB6744682AC,,69H06,LENNOX,,,,,,,,,,,,,,,,
93DB5013-B2B9-4CF3-BBD2-055528EECAD6,,07225017,GREE,,,,,,,,,,,,,,,,
9430A087-A6A3-4524-A88F-C861E36A5D81,,5200-38,WEATHERKING,,,,,,,,,,,,,,,,
944BF432-B938-4D99-945B-AE5644F07EB7,,20241202,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
94542D97-3300-4D5A-B1C8-65BD739E30AF,,P502-8083S,PAYNE,,,,,,,,,,,,,,,,
94ACA086-9E42-4179-8A66-EED7E98EC9B6,,25M95,ALLIED,,,,,,,,,,,,,,,,
