part_id,show,part_number,part_brand,subcategory,part_image,rated_refrigerant,oil_type,nominal_capacity_tons,nominal_capacity_BTUH,voltage,ph,hz,run_capacitor,start_capacitor,connection_type,suction_inlet_diameter,discharge_diameter,number_of_cylinders,number_of_unloaders,crankcase_heater,protection,speed,EER,displacement,nominal_hp,nominal_power_watts,fla,lra,rpm,compressor_length,compressor_width,compressor_height,ingress_protection,certifications,nema_rating
617AEAD5-4A22-4DE1-9D36-8946B091CD44,,P032-2427,PAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617B04F6-24CE-4764-8692-CF0A336B5443,,PCP01AB3140,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617C950D-92B4-4C2A-90F9-ADE458EB3B1B,,06NA2174S7NA,CARRIER,SCREW COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617EDF03-E2E0-4452-A625-DC0676C75A63,,38AP401886,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618B761E-1E6D-4680-9370-FBD605663FFB,,55-102045-45S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618CBC16-6385-494F-AE7C-A2BD7AE78656,,30MP400103,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61938A4D-FC6B-4784-B852-E7FE8F2B25DC,,S1-01504177004,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61970B7F-D820-4766-B8CE-FB055F07B46F,,50SR661410,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619B89FF-58FC-4126-A89B-07321F1373C7,,50HE400871,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61A20D7B-45B4-4F7F-8AD5-8B3680486872,,5303291331,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61A36ADF-E3F9-426B-AF88-877F98DC0156,,3770072,FEDDERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61A49CE6-BFA7-449D-969C-3E27321722D7,,B9266601,GOODMAN,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61A5EB84-F9A5-42E4-A9AA-8438FC734950,,SCD340HC,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61A73161-E177-4ACC-A560-27AFF5302250,,61716645,FRIEDRICH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61AC842D-ADF3-4552-A62D-A22144ACF5DA,,COM04238,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61AD3576-FD70-44E2-8171-F67546EAC3AD,,06RM229661,CARRIER,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61B09D3E-1113-4E75-BBB7-577A187FA9A4,,P-8-4215,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61B5AED0-D3D0-49FE-B7F6-F2ED85593F8E,,06DX3287BD1800,CARRIER,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61BA2C53-127E-4155-9ABE-6E04CA416E62,,38EV668500,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61BF11D5-0FFD-440C-AED2-C7B0C3112EE5,,P031-1692,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61C09A6E-1E27-4115-B8B0-0A841BB60319,,55-20140-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61C12BDD-1227-484F-93DC-4FD5652C390F,,COM02485,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61C7ED62-663D-4892-8238-60F532EBA7BD,,ZPD72KCE-TFD,COPELAND,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61D34D63-4C16-41D2-BABD-DA8A511204C6,,1223355,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61DF9462-BC0F-4811-9025-AC774BD72E67,,AJB7465AXD,TECUMSEH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61E01ADE-3A90-4668-BF8D-FD3BE5F35B52,,55-100835-51S,RUUD,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61E1156F-66E3-467E-8E60-D993DDBF2B4D,,S1-10503999001,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61E1D24E-17BF-49F7-871C-834491EA061D,,06DM8246AC1300,CARRIER,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61E7EF55-738D-4D32-9F9D-CFD534013D04,,COM08674,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61ECF4A0-559E-4406-B485-ED1A7253CE30,,55-23141-81S,RUUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61EE6F00-E1F3-408F-BC19-E6801A207DFC,,100040-36,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61EFBC09-01C9-4841-9613-C6DFB6D85620,,101086-02,AIREASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61F118F0-6048-409F-9F1A-A08FA0E139CF,,P032-6251,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61F18299-B8CC-4268-AF46-7FFABEF3A9BB,,COM03745,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61F83A14-5ACA-4B9F-AF2D-06806159050B,,2FES-3Y,REFPLUS,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61FB9329-ED49-4E40-BAFE-CE1FC8D7BF37,,163D1012G004,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61FF7720-2D93-4B87-A1A5-F825AB21821E,,60-9815,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200CFB6-9EF5-4EAA-86C8-117E9211D7BE,,D5474501,GOODMAN,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200EE00-AA98-4A44-9E52-5A13A5AC98CB,,30MP400169,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6204739C-53D0-42C1-BC84-3AB5F2870114,,S1-01501432000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62106B25-BC7D-4776-846E-E829EDB14FAE,,2DB3F25KE-TFC,COPELAND,SEMI-HERMETIC RECIP (DISCUS) COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62131DCF-833E-4F8D-A5B8-4C55EEE9B099,,Y5251,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62172264-3412-417C-A167-90BC40C996B7,,3020004,EUBANKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62178156-73BC-4E27-95C8-F9D6EFB5C9C3,,COM01289,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6217E12F-281D-4D9A-B382-94E425B08313,,CS20K6E-PFV,COPELAND,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62183C55-5B97-4F16-818E-61930543E206,,GJS208KBA,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62186731-0D02-4C06-8EFC-18B66A490446,,1220101,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621B824C-DF01-47F2-8C5D-B5E57C1144B5,,51ME660300,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6227701A-63AC-4EC3-BBFF-E566881C75D2,,COM04384,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62282B28-DE1C-4F17-BAAD-A06AC2CE39AD,,P-8-8794,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6228E4B6-A7E0-4838-86DF-CD3D31309E02,,P021-4276P,PAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622FE828-9B95-4F6D-B930-A52D8F556B18,,06ET175660,CARRIER,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62309A76-A3AE-441F-BA9A-81E47AA92FE7,,105-212,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6238C3F5-B740-4E72-84CB-797D4D0EAFC2,,102004,THERMAL ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623F17FF-B3E0-4F38-87B3-785EE87458F6,,3016693,WESTINGHOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62408710-D1F1-4E28-9D95-8FA84DEE1770,,38AP401903,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6243D83F-04ED-45E9-89CA-6ACB7761BA29,,48NG480530,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6244AF73-2A4B-485D-9F71-BF89C1C32EF7,,S1-01502377701,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62470A17-129A-4FF1-9761-33AABA079676,,COM01653,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624B8122-8E22-46D9-8AE1-7D85E3BB118D,,PF7766HF,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624DE87B-A0F4-4526-B1CF-60F2D576E101,,CR28K6-PFV,COPELAND,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624E8EB0-0631-436B-9F44-6FFB8DFB9C36,,55-23148-30S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625070B6-401B-4B71-BD73-746C8E2F2C22,,S1-01502758004,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6251B892-B85A-4626-B890-9DFB83F8C37F,,61717103,FRIEDRICH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62520071-4C36-45BD-93DE-CDFE70BCDE8C,,D9871704,AMANA,ROTARY COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62528FDF-BC15-4477-8D27-BDA4CD81281C,,105-343,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6254EBEA-9A36-41F3-9004-A86E1ED43A1F,,55-100835-66S,THERMAL ZONE,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6256266D-9A77-4DCF-8E86-EC47FBDC248F,,20F31,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6257AA52-AA2D-48A4-8BCE-23B464C78881,,105-252,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625C20B4-BCBB-4C2A-8C70-E47DC35564C4,,3117141200,DAEWOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625D8895-351A-4903-AF9E-FB2272FDCF94,,S1-01502415010,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625E43EE-FB78-4E60-8DE7-B361D60F8C86,,3DS3-1500-TFD,COPELAND,SEMI-HERMETIC RECIP (DISCUS) COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626AB35C-226D-4933-8318-6B37CF6B5CF3,,ZP38K5E-TFE,COPELAND,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626B8194-3D6C-4664-8442-6E63374D6214,,B6926118,AMANA,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62709925-C701-400E-9EC5-E1794A90B9DC,,S1-01502657704,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6272563D-2204-4E02-883C-DF1287DF0A7D,,38AU400237,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6273AE3C-0D80-4FE4-A782-7296379D6E8C,,ZPD182KCE-TW7,COPELAND,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627FD41D-73FA-411C-8481-D3403E180D69,,B9266315,GOODMAN,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62816058-567A-4735-BBEC-29ECCDF57BFE,,337725-751,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6285ED4D-1FAD-4FA3-B97A-BB999FB64019,,5303277371,WESTINGHOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6287DC6B-8725-42F5-8F87-2B596413C6A6,,484650-0391,MOVINCOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62880C4E-11BE-4BDC-8614-5D1F9F0302D3,,301314002,THERMAL ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6289962F-D86C-4F5A-823C-DE9A2B40FAC7,,55-102471-29S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628D05E3-C9C5-4084-AF2C-840DF468F42A,,35967C,ELKAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628F5D2D-85C5-4C29-9B9D-5F9384D63F8A,,COM03748,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62903B30-81A4-4CB7-9641-8ACADD6645F2,,P032-1121R,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6294ADF5-319D-4056-81F3-1390015A562A,,P021-4921,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6299EDB2-9F6C-41B4-B42E-BE84170BF886,,1098134,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629AE1BE-C146-409A-BE5A-496672822434,,5416AR2300R,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629D253A-C8B5-441C-BB9A-229E81D81751,,81G67,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62A490AA-2BCF-48A0-B330-E5DC2772CDBF,,64C64,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62A5CB22-937C-4E56-BF85-78510E3E4F66,,00PSG000219602WX,CARRIER,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62A5CB92-FB87-4749-84F0-E0414C722139,,51FA660103,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62ACBAB8-4F77-4952-8DCB-6DB1240DE65E,,8000-009,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62AF94ED-881E-42F5-8FFC-72E5755ADFD7,,COM07351,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62B18B9F-AC79-410C-9DA0-0611FD413F42,,ZPS31K5E-PFV,COPELAND,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62B2E07F-6EA6-4AAA-BDB9-3F5091890BC9,,S1-01501400001,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62BC8017-ECC9-469E-B1F7-FDDD96BC8127,,21J54,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62BF2451-565A-437C-913F-37EB23E37DE3,,8000-021,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62C542C3-529C-40EE-B932-ED781D8D462E,,ZP50K3E-TFE,COPELAND,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62C87F6A-E0A7-4EB8-8578-049E7AB675BC,,06NA2250U5NA,CARRIER,SCREW COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62C967A6-968F-4BCF-A41E-D55DB7FE0A4A,,712586,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62CA69F9-4B19-44EF-B0B1-47C382661DEE,,P032-2824,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62CBCB27-993A-4263-8E5D-804A451CCBBE,,51CE680017,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62D96000-DE28-4DB8-A1D5-B31D056C17D5,,H84B223ABCA,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62DF163F-8993-40C9-8631-CD9DBD4FBD73,,52680011,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62E01380-BCC2-4976-8F36-C1A1E379A681,,15M70,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62E0AC52-B8A1-41A4-9D6C-9A5565012D59,,S1-01502048701,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62E3F157-F0C7-4B81-99BA-164AAC9485F8,,B9266659,HEAT CONTROLLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62E45AC6-A021-4031-BDC1-C5CDC647F2D1,,WJ98X713,HOTPOINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62E6A3DC-BBE0-46FA-9105-4AB589B862C8,,34332600,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62E98876-6CE1-4BFA-9CF7-8439EBDCC55A,,201400601280,MIDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62EAFC16-AF53-4FD5-8DD9-1B839D2224C2,,S1-01504784001,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62EB3752-D227-4B62-AECF-2D60534F1972,,S1-01502975004,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62F0699A-8289-4935-BBF9-E0B20D547111,,8000-144,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62F1C735-A547-4D8E-8A71-2DE2BB49C808,,D6902702,AMANA,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62F31D86-F08A-43C7-85CB-EBE89B695680,,24372608,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62F3C380-07D5-443F-9B7A-FCAD7D0DF398,,SRD600AC,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62FAB1A4-6B36-4038-A60D-E5E9B6F98FA3,,ZS19K4E-TFD,COPELAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62FCB06A-99E9-4494-A877-D10A379A566E,,SCH420AC,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62FDD605-0739-45FF-85A0-8F2CA88521FA,,11103010000080,THERMAL ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62FF9B7E-706D-4B21-9186-7443277E5E48,,55-23148-18S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63001783-B096-4B05-AB6F-DE9260C1713C,,501615531P35,CLIMATROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630205F2-FE2E-4A3D-B9E9-39048D7AE23F,,48TM400818,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630549CC-2A36-4767-8D59-F4B865F4B4E7,,55-40467-17,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63066238-987E-4544-84B1-0FE635C55FE8,,39L98,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6306A6CF-8427-46CA-A6D1-CD454F552745,,P021-3971,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63121B34-2601-45C9-B837-37188E1C1965,,70015701,CLIMATEMASTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63164BE9-DEA5-4DFB-9A5E-BBC6851B69C1,,5016-39551P30,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63165BEB-19CC-4576-8C95-387FB52259D2,,065-13144F,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63166439-6D3A-41B4-8964-1ECA1DBF6CF4,,35119C002,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63184F56-BBE5-4C56-941F-75B7F7955CAD,,60-9739,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63276A73-6D37-498E-999E-5CDDC755FF9A,,55-22974-70,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63315D36-1F15-4412-BFCF-9D2B0F763E28,,68534746,FRIEDRICH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6331E423-A22D-4C67-A1C1-022A98AC22B8,,COM03742,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63323A20-EBA5-41AE-B216-C4AD643C9E17,,AWE5520EXD,TECUMSEH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633462D3-D067-4840-B5EA-8BEF4CEC5344,,ZPD91KCE-TF5,COPELAND,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6339E9DF-D53F-4F76-9BD7-4CB09E390265,,B9266834,AMANA,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633A3021-C04C-4323-B40E-F46B5B64B40E,,55-23156-39S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6342376F-4955-4F02-8DE8-E39F698D1493,,55-100835-53S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63457F81-6B80-4A8C-AEF8-3DB7EF57BA52,,8000-488,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6347193A-74DD-49A6-A824-DD792D84A5C4,,D5365902,AMANA,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63477E43-7024-4E45-94E1-1F15A1D89248,,S1-01502437001,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634972F0-AD7C-48B6-AFC9-C26D900E7B4B,,ZP54K5E-TFS,COPELAND,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634AA9BF-163E-4C24-9FAC-185EDDE90C47,,25M80,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634B6285-B081-4776-BD03-FE352B495CB6,,D5320104,AMANA,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634C790B-F287-47E6-8E55-B40697167B18,,WJ98X10046,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634E14B1-BF9E-4ED8-AD74-0CF31CBC4506,,P021-3425,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635236AF-FD04-4DF6-AC75-3D125CB5CA66,,9370864007,FUJITSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6352BDE4-5CFB-4B67-8398-0E4B2B1801BE,,1149408,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63565414-610A-44A1-85D7-8FBBE121B86C,,PO21-5723,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635CAE9C-DD1D-472A-BB90-770E67D3E1D1,,P035-0802,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635EA92C-170B-48DD-84CF-70E5A62CEB73,,501648851P30,JCPENNEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636654B3-EBBE-47C9-B503-4196D8B57456,,P021-5473P,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63773C18-9BEF-4C23-912E-A2377FF1F371,,55-102045-113,RUUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637754AF-5C91-4186-B719-3783F67C1BC5,,55-23139-28S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6377E126-626B-4A6E-8C43-F52A98E8CDDE,,1070504,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6379C13B-5463-44CE-AF09-C4EC87366836,,PCP01AB3190,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637B47DA-F135-43C0-9E03-2C707B3BC51E,,105-423,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637BBEB2-DEC0-43D5-9352-F1B34A789085,,8000-396,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6382FF05-2F33-41CB-B409-C0F081B14FD5,,34B0108N03,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6386F0B6-4B80-4EFD-B15D-70587179A518,,51FB660300,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6387BF84-CBF9-4579-8A3B-DA1BB3D5335C,,CS33K6E-PFV,COPELAND,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6389CB6C-A2F1-4C58-AC76-7F2E01B4C05C,,ZBD21KCE-TFD,COPELAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638C96F7-4869-41BE-B3E4-B1146CBB33C1,,S1-01502039002,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638E6381-8C2E-4E3F-A3C5-2CFE7F98FF74,,760001-2001-20,GOODMAN,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639F6F3D-54BB-4B9A-B96F-1505551BEFBF,,55-23139-59,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63A032C0-FD11-4D37-8690-2BE37617ECC9,,S1-01502603705,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63A14CA2-3002-4ECE-8426-15A48D5AEAC4,,86H92,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63A65180-5CC1-4C9E-B634-80C97D816533,,8000-392,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63AD7BBF-07B7-450D-A50E-0DD499E47508,,COM03694,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63AE5617-B02B-44F3-B352-E0EFBF55DF6B,,P021-4973,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63AFF0F4-B047-42BE-81F3-675BC6B55AE9,,C0MP-BZP44-001,EUBANKS,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63BD152A-0BA1-4A08-BF3B-1086CA0809D7,,501639541N25,CROSLEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63C0A2EE-FB9F-4BF8-A63C-C6766EC2872D,,COM06942,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63C5A97D-AEA4-4FEA-B7BF-BE799225526F,,3DA3A-075E-TFE,REFPLUS,SEMI-HERMETIC RECIP (DISCUS) COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63C6FE48-8CE8-4ED6-BBFF-1D544D818FB0,,P061-48581,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63CB6421-E2D7-45D0-AED8-E8847F9C6779,,34B0041N01,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63CD4F81-AEA3-4E2D-8B8B-249EF3964BE5,,24345409,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
