part_id,show,part_image,part_number,part_brand,subcategory,poles,shunts,coil_voltage,operating_voltage,ph,hz,fla,action,lra,connection_type,termination_type,resistive_amps,noninductive_amps,auxialliary_contacts,push_to_test_window,contactor_type,height,width,length,coil_type,nema_size,max_hp,fuse_clip_size,enclosure_type,temperature_rating,current_setting_range,reset_type,accessories,overload_relays,overload_time,ingress_protection,certifications,nema_rating,rla,application,switch_current
E07246BB-B913-4EAD-823C-133B6225B705,1,HN51DB024,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0899897-5A2C-42A7-98EF-209054F824F1,1,HN680060,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0F05B19-19A5-4E98-9A6D-18180E19C024,1,S1-02418056004,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0F0E995-971F-4B40-9BE9-15AA72FCCC27,1,63J36,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0F9CBF2-9E66-4FFF-94D0-0360CAE3A888,1,P-8-7708,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E18C834F-C7F2-4FD5-8237-48F021AE79B6,1,42-40496-06,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1ABCBBC-8AF7-478A-923B-5CA8E79D1B9B,1,60M12,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1C2DAAD-BEAF-4363-8992-192E74A91352,1,42-22641-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1F097FB-C9B9-4367-AB33-60D409F98C83,1,2252360,BOHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2082182-5C98-4DDB-B599-EAAF35E9241D,1,1176523,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E213808B-A991-41CA-89F5-1C4FC586CC17,1,1173183,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2221C8B-D7DD-4659-B80F-F70CF6C52B98,1,1280755,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E22461DF-213A-4916-A4B4-5AF6945357C3,1,S1-02417176005,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E239AE19-E20F-4B4A-85AB-18C691A0328C,1,38AK401064,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E23B5E2D-CB58-47FB-B4F1-B0FFBB24B201,1,HN52KC024,PAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E250E502-4AAF-4B7C-8E4F-838C7F04EF14,1,38AK400582,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E252126B-4BB6-427D-8D64-01D868617FEC,1,GV7RE80,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E258EAA5-9871-40DB-9BB5-0E1852804DDD,1,38AK400491,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2648143-139E-4AE3-860E-5A40D32FE326,1,38AK400273,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E27164CE-3A01-4C1D-837C-C3AEA6C4F221,1,S1-02407127000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E27B1E46-73F0-4C3A-ABE3-EB5E73A6FEC1,1,P-8-6075,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E29AE77E-A523-4591-9F5E-5875A48DBF9C,1,WY30X141,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E29E3178-F58F-42FD-9D0F-137E35AEF2E9,1,1645045,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2A38B4C-AFE4-4673-96E1-09824D2CA353,1,8401-007,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2A9F7EB-F362-4F8D-BB44-F0DD8BA7D67E,1,WW30X83,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2B0B750-E1E9-4849-8AC5-F6A27894BE4C,1,1685065,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2B70B14-742A-4F14-B43B-C772074176DD,1,1280271,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2C6F236-6F2F-474B-9C7A-60234E8F4009,1,HN52AA001,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2DFF184-431C-4BFE-B54A-D4E03E847864,1,1113792,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2E106EB-E7AB-4F09-9B4A-168A91AB811F,1,HN53LC224,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2F32896-3100-476C-B171-B3764FEC139C,1,1280815,ICP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E32CF030-8107-4830-836C-13E73A52F35B,1,42-42478-04,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E32E9A1E-BA5C-446F-AAF2-357414D5F33A,1,P-8-7723,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E33C3EDE-19D0-48CE-A8C4-3BE91D8C91C1,1,9117162,AERMEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E343973A-EB46-4535-A8C5-7ABA26F63AED,1,42-40594-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3782782-6F74-48A8-9A63-FC91FA44B6E2,1,636189,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E386EC15-A13E-4802-BD3B-D0E141A2677F,1,CTR00845,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E397030B-6A37-4AD7-8B96-2D72CD9A30D1,1,13P004A03,GEOSTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E39A9FD3-CB0F-4AA7-8994-46CE524D1290,1,38AH400054,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E39FEEC6-5D05-4070-96B6-993A3A036F81,1,CTR00479,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3D44C24-8808-47F0-86F7-77ABABB19804,1,HN53HF240,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3E23344-1D70-4C90-B8C2-37E2AD1176F3,1,HN53KC024,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E42A61E4-B093-42C6-87F5-FA485EE3230C,1,S1-02425737700,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E4410E9C-D97A-4D1A-8898-6570D274975B,1,HN04LC419,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E454C97F-45F3-48EF-BC81-F8E52A551A89,1,709405,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E45DE06D-3ECC-43E6-B81A-645C95A75E40,1,HN03AC439,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E461749D-F28E-4C56-8DB0-77FAD9438C78,1,26580,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E46DFCFD-E99B-43E3-9F01-43ED5511A083,1,HN53CD120,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E47285D1-7F67-44DC-A7B7-39E992E0005D,1,735098048,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E47AD8FD-03DA-4C23-A9AD-0E67E5D6A757,1,S1-02423948000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E4874F35-CE06-41D1-AEDC-ABB5119F39A4,1,38AK400773,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E48E6DD0-9C56-4236-8B45-9F1E3E872583,1,CTR01038,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E49AA2C9-B594-4DEC-98A1-144A1D0639F9,1,HN53AD430,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E4B2572A-328C-489D-BEC1-4D03619E1EDB,1,1082358,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E4B7C5B6-A552-4960-829E-5701C53256EE,1,38AK400480,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E4F503C4-9E09-4094-9E7E-191AF3B45D5B,1,42-102851-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E513E248-1BD0-429E-9C64-6D430604B588,1,CTR00165,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5175689-0CAD-4956-BC06-B82C184C3D4F,1,1059605,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E536B5A2-92F3-4E80-BC42-8321348EAD3F,1,16M,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E55E4B15-23BF-4022-A98F-159EEB2F05F6,1,CTR00376,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E56093B1-CC76-49DC-938D-E8B281583804,1,14306501,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E58A0F9F-3854-4802-84DA-EB25FE67DA8E,1,RLY01897,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5A217C6-A14F-47BB-BD71-69F47192B0A4,1,119627,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5A56ACC-6AA9-4C7C-959A-DA9067753623,1,WW24X159,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5A6DF91-F868-4DE9-8480-FC37300F8FB1,1,14306505,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5E7798D-BBCD-4E3B-8040-F80BD4E38741,1,1280008,ICP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E60B6AB1-EA1B-4B1E-B77A-C2F608658632,1,13B0002N02,ICP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E60E3CA2-5AE7-4A0F-A3AC-F8E4B3089319,1,92337,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E6107853-A382-42EB-BCA1-3C6868B5C0C3,1,HN52AA001,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E642B974-29A8-45B0-B019-190A71D50A00,1,024-04492-000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E64C0AAA-F7DA-4C66-BD43-79580C3204F7,1,S1-02617414000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E6503F42-673C-43D6-9884-A2EA56FCE40C,1,S1-02405488000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E683C3A1-EF68-42DE-B752-5676C2A35305,1,68537804,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E68F06B3-4548-437C-8A95-BF47329892B2,1,CTR01155,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E69CF796-CF55-4092-BE83-BA893D135909,1,43-040-133,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E6ACF0A5-EAE1-4CA1-B6FF-C1B2A6FF95EA,1,CTR00283,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E6C6F26A-7DF2-4AF7-9225-263F0E91DD5E,1,42-25101-03,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E6D5328C-77F0-467F-A511-2B084A73C352,1,CTR00499,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E6E0939C-52C6-4351-903F-CEC460C07EA1,1,S1-02424113700,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E70008B5-009E-411D-BFC9-197B6F43C10D,1,42-40594-01,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E705BB4D-CD56-43D7-94E4-917EB9621F90,1,621908,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E746D314-7D0B-4D34-8A8E-BBFE52B28946,1,025-A-674,KOLDWAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E74B785B-67F8-4908-BAA2-F59154E7CBF5,1,42-42139-09,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E765522B-CC76-4C04-BCC3-D9EABCA664EB,1,S1-02419104014,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E7A4F630-AC7F-44C9-81EE-C243004549CA,1,P-8-6076,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E7BB6372-C2DB-4FE5-B5C0-906AD86499C8,1,CONT2P025024VS,GOODMAN,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E7C44C8B-0809-4F42-B1A3-84CECDC6EDAB,1,P-8-2311,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E7CC0F8A-04A5-4C35-97A1-8FF94A9A2180,1,HN54LD225,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E7CF892F-CE49-402D-B84E-4108D918BE82,1,601-001,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E7DA9816-F0A4-4195-AB17-C68F3C50BDB5,1,HN53HG120,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E7F701D4-6DBB-417C-97C5-FEF557458FC3,1,WY30X57,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E7FF3BE7-AB9C-4FFB-8489-873F5889D25D,1,621713,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E800B808-1119-4772-9FF1-4ABFFB3E8438,1,72964BP02,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E82DF005-16D9-4820-A8F4-2657F97BA627,1,S1-02419171000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E830A790-A236-4852-BEA8-9209753B5DDE,1,LC1F630,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E845C210-CAED-4D7A-A9DC-F6B366E37970,1,2259996,BOHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E84AC675-FB59-443E-96FA-837AD1C63FFB,1,3100-30T1728VD,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E8524AB9-103F-462E-9519-43152756761B,1,42-40517-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E85AB337-66D2-4FE7-8133-233B3CD0D531,1,HN61KA038,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E865311F-E87F-47E0-BA26-AC53C0100EF5,1,HN03LC377,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E8842842-042F-47A5-8C51-659EE6C415E1,1,601-007,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E889E017-FB91-4BC4-927A-B7D3694839B8,1,S1-9341-3541,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E89095C7-D0EE-4871-90B6-D295C20D05C2,1,024-7593PK,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E89BA760-298A-472E-B27F-D79DC872AC8C,1,S1-02425846000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E8A16255-31E7-4B9D-86C1-F5979B2D0AF5,1,HN52KC025,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E8CA2663-1494-4137-8970-D1F2653D12DA,1,C4810302,AMANA,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E8F03EC1-3AF5-444B-913F-320A21DB2D47,1,WY30X144,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E8F7C041-AC37-4BAB-8DE1-B51B6915DD8C,1,CTR00316,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E8F81863-B020-43FE-8C29-35EBA2BB5BB7,1,3RT10556AF36,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E90F51DF-16F6-45B7-ADB8-5397AC33BF0A,1,T111601058,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E94F7D3A-41DE-497A-B2FF-3F3A66563440,1,42-19487-04,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E9536F3A-896F-4652-935C-44DABF32D88C,1,44010266,COMFORTSTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E96A7A4B-5A4D-46C8-8A71-520B28B7A631,1,202300850053,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E99028D3-25D8-4F41-A21C-22B7150CD9E4,1,621832,GIBSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E9951FCE-1037-4791-9DB2-2AF8440620F9,1,38AK400770,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E9955C73-8A6C-4FC8-BAC7-984958EC84EA,1,42-20617-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E9967C82-2B51-41E0-B088-A1613493D0D6,1,39922,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E997978A-C46E-49A0-8B28-F2E37F04BF33,1,HN51KC052,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E99E5CAC-F5B1-4457-A489-0EF5B4BC30F3,1,HN54HC110,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E9C15DE3-F464-436A-ACE0-5E7BD4022D7D,1,38AK400512,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E9F3A976-28BF-4FF5-B0B6-A45200831A62,1,513020415,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E9FB22DE-A034-4A14-ADDA-7AAF29AE82B8,1,S1-02413643001,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EA2C57F3-9684-4EDD-A516-6DCBA8A9EE7B,1,3TB4422/0XB0,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EA35FA0E-FBAB-494C-8FAE-F0BEF9FDD327,1,CTR01144,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EA42AF00-2E3B-4C91-B55D-8A3679A20753,1,HN680064,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EA516351-A26A-42D3-ABC4-E673C1AFF396,1,S1-02413643000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EA6895C8-89A9-41E5-80F3-504D174A64C9,1,13B0003N02,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAA31B3F-A86A-4EFD-9C0F-54F5DED1045A,1,CTR00530,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAA3EE9D-9F91-4D34-A90C-BF7A11BDCDFC,1,38AK400507,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAC6017B-2236-4A73-AA85-6454743B205A,1,S1-02420450000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAC61329-726B-45AD-A6B0-D00185E10446,1,S1-02525840700,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAF736F4-B371-4B66-8469-172A3C28A75C,1,38AE400504,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB0CDFD8-086A-4F63-8391-3B515DE6BD3A,1,42-42139-13,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB171784-6CD1-41CD-BE17-1F5BC17B5A68,1,S1-02419328900,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB48D352-6F57-4744-827C-A0C33225A0B3,1,42-102664-03,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB66C343-ACB2-4781-B5F1-C43C889543DA,1,P-8-565,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB8531C5-6E20-4626-A4BD-33AB19170110,1,43T52321,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB9986FA-87A9-4C90-9C75-F8988F553283,1,190199,CENTURY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBBA2172-36E7-488E-B801-B82EF362DD9F,1,S1-02419609000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBCD636B-0B94-4711-8413-9FA0D54B3027,1,CTR00591,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBFEC87E-F3F2-40F3-B9F8-BBE49396E76B,1,422061683,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC08E291-2403-480A-A888-FAF982AE39C6,1,621784,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC2E2353-D116-4744-BE97-F6AD043BFD18,1,C0NT1P040024VS,GOODMAN,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC377ED7-9E63-4325-A2D4-28242A0ED634,1,CTR00144,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC3991E6-F2A9-45F4-9EB0-F658E87D3CF3,1,1082354,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC3EA2D2-849B-4148-BFB8-B011528AF846,1,51307868600,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC5E2C6F-74A1-4485-A28D-663ACA70EFAB,1,CTR00522,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC5F9E80-3D16-4ED8-8649-455230BC8F69,1,B1360324,GOODMAN,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC79D4FF-69C7-43ED-8A53-0ADED61B2F7A,1,38AK400786,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECBC3A76-BEA5-42D4-836E-6450B08269D7,1,S1-02420423000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECC11237-271B-4E30-9D59-545A29F60CB5,1,1054736,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECC40BD8-8DCA-4779-B650-7108DF3044CC,1,S1-02424100000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECC8E9C2-4F6B-459D-8903-D89D14D955A2,1,512-150-149,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECC965F7-4B50-4245-8681-0623FDC4D9D7,1,CTR00166,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECCE3B8E-0887-403F-A2EF-446716367D12,1,B1360302,GOODMAN,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECEDE4DC-FE84-4679-89E2-1018594B492C,1,1050836,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECF42CAB-2DB2-4066-B400-F5A93FFB2D27,1,46274,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECFDA7ED-571C-496C-9A0F-79A224454AC9,1,CTR00254,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED03CF87-56D2-4D85-A29B-CA6B99A49919,1,101774,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED137DE4-78BC-4351-9237-5218E587D4B5,1,38AK400835,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED24AD8C-7854-4C39-ABD2-F671FD0ACF97,1,1149667,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED312BD6-0C2D-4BEE-B941-43BAADACF668,1,CTR00069,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED36165D-AD84-4341-B795-8CA2600F23F8,1,38AK400575,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED3D9A96-BBB3-4DC4-8564-E547BD5D1986,1,HN54HB024,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED3E3AE6-B98D-42E2-B05B-B3519A301598,1,HN52TC040,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED515DDB-2B48-4225-87D1-3C14A8E2AFD5,1,38AH400043,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED5E3090-B35C-43DB-8627-64DB5BF7EFF3,1,T6-477,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED780583-E46D-4FCC-9688-807107348FA9,1,CTR00239,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED90AFD3-43AE-4DD1-9540-96263AB98BD6,1,42-40594-03,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED98B087-17D0-4248-B9CC-BB72EFF6BF12,1,114971,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED9B29BB-9114-4820-81E3-6961738C1DC3,1,70009718,CLIMATEMASTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
