part_id,show,part_number,part_brand,subcategory,part_image,type_of_gas,stages,capacity,outlet_orientation,reducer_bushing,inlet_size,outlet_size_type,pilot_outlet_size,factory_settings,max_inlet_pressure,min_adjustable_setting,max_adjustable_setting,terminal_type,electrical_rating,side_outlet_size_type,gas_cock_dial_markings,ambient_temperature,amp_rating,capillary_length,standard_dial,remote_dial,temperature_range,height,length,width,ingress_protection,certifications,nema_rating
C412A248-B358-476B-A976-111D5A3CBE73,,P323012,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C41649A6-B8D5-441A-85AC-2CD181F2D070,,R0198438,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C418881D-D8E1-4308-90F2-6306B93E8D4F,,161073,SUBURBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C44D669E-666C-4936-85D9-2F4108B9D7A8,,VAL01892,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4509A10-26CA-4CC5-9C75-F47ECDB3239D,,344883C-03,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C452B5B8-FA79-4D92-99E1-2D915F497C89,,500-016,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C46C2B41-1ED3-4694-AEAA-E9F1FB72A35D,,201600720095,GOODMAN,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C471275D-71CB-4978-9C06-CC723FD338D9,,550002286,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4849069-993E-4EA0-B100-B86633E96C59,,38593B001,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C487A5D9-51EB-408D-B52A-2F610C45B82C,,R0198556,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4B72659-39F2-4CF1-BB2F-B0A6DF4A828E,,VAL00316,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4B85443-21A4-4192-A719-A71A52971BA7,,2493761,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4E59FF2-E6DD-4C72-A9EF-54778DAB9AF8,,87070213960,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4FA2594-F48D-4CA3-BF64-B84354F8C082,,60-21215-03,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C507F946-EDC3-4CE4-A0B0-DA6D0ED15A3E,,SV311A02N6CF5,GORDON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C51C6EE2-5BEF-4880-8DAB-F26F016EB4DB,,VAL2932,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C52BEB30-32FC-4530-B7BC-BCCC6AA3ED9E,,60-101778-01,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C563E309-A20A-4BA4-888A-AEDAEDFEA35D,,73E37,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C578663D-9B52-4646-989D-89E2EC7852EC,,P-8-6182,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C6010056-AD19-4494-98D1-6EBBF35645F7,,8707011456,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C60F34C9-6F86-4E70-8F33-E886FBAAEF6B,,VAL2727,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C61FADF4-A6D0-44FA-ABCC-C1FAADF29270,,EF11CT243,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C65CAF42-4B12-47F3-8F92-AB820BFF9A05,,P-3-1177,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C67C5B8E-7D82-41AE-90B4-8418F079C36B,,R0114502,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C6943FE2-5CE5-4181-97D5-92CC1B75F537,,5H71569B,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C6C36093-6052-4AF4-AE42-1B75ACBAEBE2,,607201,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C6C5E89F-63B9-4FB3-BC28-D88E23189AB8,,60-19719-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C6D67DF6-CB9B-407D-ADE0-4E56A9ADF23A,,62-22447-02,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C712334D-DC40-4AAD-8775-BA3600E85B49,,87070210110,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7541DC0-1A69-480E-892C-B778F879B78B,,EF33CZ201,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C76758F3-CB2D-40BD-B17B-9224F2E34769,,0002-42-201,SOLARONICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7727AD8-D032-48B8-9888-D4CD5D56AF59,,S1-8631-3561,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7738027-0D12-4A94-85C6-E7562B118EE0,,60-1656,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7C2C985-17E8-461B-8388-EC25BCFAA02D,,28G30,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7C55475-C9B8-4E8E-A554-E2D9CEA6BD9B,,5651-5546,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7C6C3A5-66EF-4909-922C-D681D0928B90,,WG19X144,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7C908A6-6CB4-4481-ABCF-626FBDD830EA,,1175976,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7D9E647-25A1-4C1B-839E-1B34F0E98653,,S1-02632244000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7E109B6-3625-4689-A34B-A2A16AE9D7C7,,S1-02525414000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7MDTQ976RMKSWONJIUTHQJ0QO5B5Y07QZ4N,,DUB20053301,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C841758B-B9F8-4C8E-9CE1-D001EA3FAA8F,,S1-02522704000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C85428B6-5113-46BD-BF1B-73584DCC0B74,,S1-02527516000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8600015-64C7-4346-9A01-BE6C3A109E27,,3H32861A3,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C864D552-85DC-4AFF-AEFD-7DFF3D953BFF,,41K36,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8750A5C-47EB-4538-A6FD-8A2BE1FBF007,,438-15A,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C887D591-3752-41F5-B579-6F0F76F208D5,,025-41218-000H,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8FC6B39-7958-440A-B195-A20BB920190E,,121598,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C90F691B-9642-4DC9-90B0-D19E8FE3088C,,550002285,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C92E644C-B7F2-4963-9081-22CD4918F04F,,S1-02520548000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C965E8A7-87BE-49AE-9181-F0EA8A44315E,,VAL08631,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C982B6C0-9943-498B-9CE9-D6630BE22FC1,,P-3-1263,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C98C0017-F50E-4CDB-8F41-8C6A91044366,,R0198412,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9B8B85F-B914-442E-B057-D94A91FF3B17,,5H0806850000,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9F82B0C-4876-4B87-9541-D6CA7DAAA95C,,1184393,GRANDAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA086FC5-DC81-4580-BC99-6DCBC94A61AE,,VAL02905,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA0DE011-3BDC-4240-9A4B-05FB39862510,,S1-02538974000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA3CCB5B-13E0-4B56-A579-76CE2FA51CFF,,P-3-900,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA520FA1-AD92-40A1-8BB0-44557E58088D,,28C31,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA686D39-C855-4758-861D-14C36E9C7ED9,,WW19X17,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA6B58C8-CD01-4829-91E4-567445AE7BEF,,511-044-286,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA7088B6-5A6E-45FC-A11A-CDCF0D65990E,,C9466001,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAB26CA5-6E7A-41B2-A1B4-2F444EEABAD8,,1175596,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAB7C5BF-7AD7-4A4B-8A65-1597FEF18F68,,P-3-1262,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAD5C674-E3EB-447F-8870-86B4D73CD7C6,,R01210A,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CB235644-EFD2-43B7-89DF-CCBAD4DE3257,,1184333,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CB7D2EC7-4938-41CF-9029-C740FB0E951B,,58G08,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CB979662-18EF-45F4-9CE6-8D77C1B790ED,,VAL08645,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBAC5494-4D67-400E-9F16-E2838BC04483,,1585967,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBE2D566-E87E-4D96-9A13-0841BABC29DC,,5285.5001,COMBUSTION RESEARCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBFF5381-96E5-4463-A211-1345688D04BE,,S1-02527767000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC0FCC67-90B7-4B86-88F3-4602AC87BD6D,,B110648-G1,PERFECTION INDUSTRIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1618F8-EAF5-42CC-A782-C357E717D441,,VAL2930,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC179C6E-2F63-4A14-929D-92D4D9CEA1FD,,P-8-9776,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC24E5FB-4F29-4DC4-BD68-992E3A122EA5,,E02A56661,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC392FAA-0226-4C9A-AEF5-2C2C84B9924E,,303083000,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC44EA6B-F3A9-47D5-B028-6C2CAE235309,,VAL06725,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC465557-A1C8-465F-82BF-44CC7EDBADB6,,S1-02522269000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC602C70-CE81-4C3C-9B6F-910F0096B081,,S1-02523062000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC8B34A8-89A1-4C56-8A8F-C3F9A91733EC,,VAL02051,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCA349B7-3648-464E-96B2-71ADC7FFE12D,,S1-02520535000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCBFB716-F97F-40A4-82C4-3A90BF5E99B9,,AS-60490-06,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCD7744B-2FAB-40F4-B628-6149302DA626,,107051-G1,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCE415BF-B680-43F8-AE37-40F1D52F5960,,C6476903,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCF33289-35C8-4196-A6A6-60636A516E08,,VAL01727,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCFC15E4-A765-4F2D-92EF-2A51A2E416F4,,S1-02527515000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD281E8C-8141-4567-B5DE-3FF98E21B2C9,,5651-5547,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD286DE0-0088-4094-A69F-06731682AFE1,,10K54,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD75406B-C80A-4657-A5C7-9E9BA911E273,,P172100,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD7F20E5-446F-4D66-B7D1-9C0D310DDD42,,511-044-367,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD8FCCBD-1A4D-42DC-A9D3-45E3E290D25A,,60-21271-04,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDAB10DF-D00B-41C2-B0CB-7E6C96CD8C60,,60-18556-16,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDB05732-735B-4EDF-A2BE-2C407A202BE5,,S1-8955-3261,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDD7AD5C-8F39-4043-A20B-8E82B76AFBFF,,AS-60490-03,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDECA54E-CED0-4E15-8D65-C5840D1AC100,,13H41,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDF08AE6-A60B-43BA-B1DD-D3990AF2EA94,,100365-01,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE0C5648-EDFF-4CBD-8D35-8E08AD760638,,146-62-058,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE3BCCFB-87F3-4C04-939B-6F60016F87B8,,15F48,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE40DC3C-987B-452D-B09B-BD8DF1F44A13,,R1624,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE4389F8-4D7E-4144-97EC-E3E8C07B1A04,,160960,SUBURBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE589D7B-07C2-447F-9F3D-34843F811C21,,60-23490-09,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE677D49-3394-4425-AAAC-8F0A44287512,,118623-01,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE696923-629B-453C-9BFC-A9BB06907343,,60-20411-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE973D3B-2CBE-4393-A7A5-8E3D267C1950,,E02151666,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEB176C0-CBEB-4D17-8659-D5823AD427F9,,1617108,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEBAA42B-F90D-425D-A179-D3273C58747D,,WG58X16,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEC08168-716F-42AE-864B-F5D0ACFAFB56,,VAL4935,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEE43372-0DE7-45A0-B7FA-57A6F96264F8,,21-1042,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEEF019C-E4AB-42BF-9B24-A29C9F27731F,,VAL03234,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF02381E-548D-4BF0-922C-AF6A089A0EFF,,62246-004,WAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF08B010-13AC-48E4-94E7-1BCE34123AA3,,WG19X217,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF22CDE4-4389-457E-B86E-A76A3624F430,,WG19X149,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF52AF81-B871-4E25-AC04-2A8308C7B562,,VAL01557,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF5D9211-3191-46D8-89D0-6752C4BB61CD,,P-8-9787,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CQ8RA758AJKNUR3YQMXF04HXAM6PTMHQB1XO,,104371001,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZNXM9FZO18TSQ1KPLW7QCJXSMAQ00Q7RYNB,,RH602162111,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D03AAA7A-AE85-40EA-B7F6-F6EC9CE6D6C4,,VAL00878,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D05584E6-B731-47F7-B847-8CBB6EF48EE2,,VAL01190,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D05DDBEC-DC6C-4AE1-A872-1D3B79603FF9,,VAL2915,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D080918B-68B0-4118-BD0C-E5088A5EF792,,21-1101,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D094144A-D755-477A-BEF0-BA77E476D85B,,P323011,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D097F982-85B5-4042-9B48-E1EA0C9A6322,,8707011469,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D0A2D0A0-3283-40F9-8E49-246C209B32B7,,1147000,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D0B3CF85-66C0-4246-B752-F19523ECC73B,,VAL07342,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D0BB06FE-DCE5-4B07-9C8C-2F4A99925B67,,510-811-641,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D0D36FFC-329D-4EFD-8597-AF932628D2FB,,P-3-143,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D0E4A296-F739-4F33-BC40-8056D568FAC9,,0664001110,GREE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D0FF2962-14A9-4C34-BFC7-CFF479B00B66,,B1282612,GOODMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1066101-3ED4-4C1E-B821-23D89EAC281D,,EF32CB212,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D112454D-B990-4BC8-9E6D-F73FCD513BB1,,100047-01,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1308A2D-B78B-4C36-AEFC-93D51652FF11,,AS-60907-07,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D137230D-047B-4B6D-897E-F72B6AAC988E,,WG19X191,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D146F835-44DB-4D6F-8A43-9675972D8665,,AS-60908-06,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1737582-B51C-4114-8E0D-42FFF9F6F0AC,,1305854,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1BB40EA-77D1-4688-AEA6-9E448AA91015,,VAL00143,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1DAC82B-02F3-4A44-A9EF-73579F98EDE2,,P361-1532,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1F8E16A-D9D6-4C65-A924-B761B731626E,,P-3-1202,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2065E9E-96F8-4A7C-BD41-24ACC28295AB,,VAL07428,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D23A0308-4B52-4EE1-8A73-C07B8B72BC96,,S1-02527697000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D251C9F2-2F45-4411-A6DD-26A1551A56FA,,R2191,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D263AA23-F3FF-4EAB-9F9B-C426C1D0AEFA,,P-8-11233,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D26D8B46-A589-415D-B42D-23E51F9F4F24,,100747-01,FMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D274121C-A57E-4770-A04B-8C2795607CA0,,EF32CW183,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D29F6DC1-1331-4EAC-BDB3-6D2FA82CB862,,55G81,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2D58598-3CD6-4B10-B908-FB164F4F3982,,VAL00907,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2E823B2-D811-4D48-8D79-8FA446180889,,B1282617,GOODMAN,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2F5D58B-86E1-4CD1-9DD4-A2F07AFFAC8E,,P221500,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D31C0B86-DF63-496E-96D1-29B43B643E47,,P295201A,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D35AC795-B309-492A-B35D-F253110DCAB4,,VAL07327,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D369E0E2-4246-48AA-A20F-FED31387CD86,,600934,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3B8CD10-7B0F-4929-AAC3-057127F4F3AC,,VAL01882,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3EAEFDA-8EED-420D-92FE-56393AB0304B,,60-20714-11,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D403144B-08F0-4224-AC03-CA98E5D63E38,,WG19X163,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D406DC19-FD99-4C5D-BBEE-B19287E8980D,,511-044-285,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D420C0F3-8BBC-46D2-90AD-D53EA7441813,,100047-02,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D43F20B1-1F98-4528-B496-BEA5BE84D25E,,161072,SUBURBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D442161E-8312-47DF-86E1-7F18684067EA,,WG19X105,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D46A2465-BAD9-4950-8D82-59338D4872A3,,VAL08581,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4710FF0-66C2-4936-A19B-583046FC7045,,VAL1043,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D480B2DE-606D-47F1-BB79-33A1F1A2FD4E,,S1-7656-3261,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4826AA3-46EC-4275-9554-FCE2A45C688F,,1665374,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D49B27FF-BD83-452A-87FE-64E24B3AE7BE,,110038-05,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4A302ED-ED19-4439-831B-FEBF106F36C8,,78090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4A7FC26-1260-42B6-80D4-0300EE3AD66A,,BD000005676671,ECR INTERNATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4F1A512-4C66-41D9-B6E0-0F38C6418A39,,P-3-1176,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5101F43-1A49-416D-8FF4-D02601BE260D,,UF-411,DETROIT RADIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5273B52-9AE3-4FBC-93ED-96C9F2605CD1,,109429-G1,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D53537FE-95E8-4C60-9234-99ADDFF27EDC,,VAL1034,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D53D2F20-10EA-4710-81B6-8BA951041F7B,,903629,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5417EFF-5C36-496A-8A4A-7F871C3E77A7,,15L87,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D562E868-5FFA-4A0C-8B53-35069602E899,,EF32CB208,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5751DA2-09B0-4E64-B576-B779B094CF80,,S1-02520013000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5803B95-407A-41B3-A30C-638A1A05E37B,,VAL3406,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D58BFF44-4C8D-461D-96A4-802A98305944,,2193411U,BECKETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5D4CFCB-F1C8-480B-85B7-9D666A02736A,,79A8401PR,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5DE48A1-45E9-4E27-BC57-002F9548E462,,60-22525-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5E2256D-E554-4EF6-886D-CA7C7BA16D8B,,1585971,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D6072E53-FAC4-44DD-B417-52BEBCEE6D80,,VAL01825,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D60928AD-47DF-475B-BCF3-9BF0A943E859,,C6295301,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D623D510-B610-42E3-99A8-7AD33BECC8E7,,EF33CW200,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D62FC116-B863-4647-BDC1-7A9EC6F9AC96,,EF33CB244,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D64447E8-DAA8-492F-A682-067D6477805D,,VAL30019,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D6484A4D-E6CA-4FAD-915E-5297FCE3D303,,201638090103,PAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D66A7A10-2B00-4B3D-9FC2-B841F7D3FE3D,,5H0730890001,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D66E7AE3-669D-4843-8F95-773457A81413,,60-21746-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D6B5ZQBRHXNI72IZTNSWXH4XE2MR5TQBPKVA,,103837001,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D6B6B1A9-FD89-4B39-8E6A-731AF28047A4,,80K24,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D6D7E527-3998-490F-A5C4-91A7030F8E9B,,60-22457-02,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D705CE16-C5A1-4455-BCE4-F23FF6714C2A,,P121200,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D7063015-7F6B-4A3C-97D7-92801786C22E,,83298,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D71F0B09-0868-4EA3-A8C3-57548E0D6F8F,,49901,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D722D2ED-C2C5-4F4B-935F-CA923BFEBA96,,VAL01654,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
