Model,Logo,Brand,Series,System Type,Unit Type,Tonnage,Total Circuits,DX/Chiller,Cooling Type,Heating Type,SEER,EER,Refrigerant,Original Charge (oz),Compressor Brand,Compressor Type,Compressor Model,Total Compressors,Compressors/Circuit,Compressor Size(s),Voltage/Phase/Hz,RLA,LRA,Capacity Staging,Capacity FX,Lowest Staging,Compressor Notes,Oil Type,Oil Amt (oz),Oil Notes,Device Type,Metering Device Notes,Devices/Circuit,Total Devices,Device Size,Fan Type,CFM Range,Fan Notes,Conversion Job,Warnings,Standard Controls,Optional Controls,Workflow,Conversion Notes,Service Facts,Product Data,IOM,Controls Manuals,Misc,Bluon Guidelines,Unit Image,Bid Type,Man Hours,Charge (Lbs),EXV,EXV (Qty),EXV 2,EXV 2 (Qty),Control Panel,Tech Entering Data,Date Added,QA,Tier II (Over 20 Tons),EXV + Pump-down Required,Standard,EXV Only Required,Est. Labor (Man-hours),Std. Conversion Est. MH,Less Than or Equal to 5 Tons,EEV Only Est. MH,EEV+PD Est. MH,Incorrect Original Charge,Needs QC,QA/QC Comments,QC (Ongoing),Last QC Date,Bidding Comments,Less Than or Equal to 5 Tons MH,Other Protocols,Other Protocols Labor (Man-hours),MIN Labor,MAX Labor,Bid QC Resolved,NEW (Not in Bedrock),Inspect,Baseline,Airflow / Waterflow,Recover,Controls,Replace/Install,Leak Check,Evacuate,Charge,Tune,Verify,Label,Minor Steps Completed,Filter Driers and Cores,Mfg. & Part Numbers (from Filter Driers and Cores),OEM Filter Driers and Cores,Troubleshooting,Diagnostic,Wiring Diagram,New System Type,Forum Tag,NOT in PostGres
42WKN36B**N_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,42WKN,Split,Air Handling Unit,3,,Chiller,N/A,Cool Only,,,H2O,,,,,,,,208/1/60,0.96,,,3,,,,,,See Notes,Hydronic coils with no metering device,,,,CV,1030,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/bace689eb724c5c5e351c1726207b8a4/c0982935/CR_42WKN_PD_42WKN-7PD.pdf,https://dl.airtable.com/.attachments/82c64fd4bd260b85f3bb5cf1e5ae4146/5bfde4e1/CR_42WKN_II_42WKN-9SI.pdf,,,,https://dl.airtable.com/.attachments/f909d9fceedf1827b305a9dc9ead1ecf/15713e8f/CR_42WKN18PIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/6f6b91be5bdda3d640c6f0fbb3d6dc68/720e2e23/CR_42WKN_II_42WKN-9SI_33-36WIRING.pdf,Air Handling Unit,Air Handler,checked
42WKN20B**A_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,42WKN,Split,Air Handling Unit,1.8,,Chiller,N/A,Electric,,,H2O,,,,,,,,208/1/60,12.35,,,2,,,,,,See Notes,Hydronic coils with no metering device,,,,CV,680,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/bace689eb724c5c5e351c1726207b8a4/c0982935/CR_42WKN_PD_42WKN-7PD.pdf,https://dl.airtable.com/.attachments/82c64fd4bd260b85f3bb5cf1e5ae4146/5bfde4e1/CR_42WKN_II_42WKN-9SI.pdf,,,,https://dl.airtable.com/.attachments/f909d9fceedf1827b305a9dc9ead1ecf/15713e8f/CR_42WKN18PIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/e518a071338e429c9d81dbdb54d8ff05/e4aa32b5/CR_42WKN_II_42WKN-9SI_18-20WIRING.pdf,Air Handling Unit,Air Handler,checked
FV4CNB003_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,FV4C,Split,Air Handling Unit,3,1,DX,N/A,Heat Pump,,,R-410A,,,,,,,,208-230/1/60,,,,3,,,,,,TEV,,,,,ECM,415-1475,"Fan speed configurable to accommodate multiple capacity coils, 2-3.5 tons.",Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/7646f4efeea553475d05dc81295a7909/e6f3a980/CR_FV4C_PD_FV4C-05PD.pdf,https://dl.airtable.com/.attachments/b3c2b91bdf99648a3c6422e19176d4be/aaaf1e80/CR_FV4C_II_IM-FV4C-04.pdf,,,,https://dl.airtable.com/.attachments/dd275f0bb70471d7e927f113a10bfe94/295523e3/FH4CPIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/9/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/45e785773a16bffdfdcdb30f80d42e9c/73d7e902/CR_FV4C_II_IM-FV4C-04_WIRING.pdf,Air Handling Unit,Air Handler,checked
42WKN08K**A_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,42WKN,Split,Air Handling Unit,0.8,,Chiller,N/A,Electric,,,H2O,,,,,,,,220/1/50,6.87,,,1,,,,,,See Notes,Hydronic coils with no metering device,,,,CV,340,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/bace689eb724c5c5e351c1726207b8a4/c0982935/CR_42WKN_PD_42WKN-7PD.pdf,https://dl.airtable.com/.attachments/82c64fd4bd260b85f3bb5cf1e5ae4146/5bfde4e1/CR_42WKN_II_42WKN-9SI.pdf,,,,https://dl.airtable.com/.attachments/4c39234916b7b266ca141bc735ccacaa/a665a00f/CR_42WKN08PIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/562645908f34607cb830f9a554c845d1/f217bbd4/CR_42WKN_II_42WKN-9SI_08-12WIRING.pdf,Air Handling Unit,Air Handler,checked
42WKN36B**A_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,42WKN,Split,Air Handling Unit,3,,Chiller,N/A,Electric,,,H2O,,,,,,,,208/1/60,20.68,,,3,,,,,,See Notes,Hydronic coils with no metering device,,,,CV,1030,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/bace689eb724c5c5e351c1726207b8a4/c0982935/CR_42WKN_PD_42WKN-7PD.pdf,https://dl.airtable.com/.attachments/82c64fd4bd260b85f3bb5cf1e5ae4146/5bfde4e1/CR_42WKN_II_42WKN-9SI.pdf,,,,https://dl.airtable.com/.attachments/f909d9fceedf1827b305a9dc9ead1ecf/15713e8f/CR_42WKN18PIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/6f6b91be5bdda3d640c6f0fbb3d6dc68/720e2e23/CR_42WKN_II_42WKN-9SI_33-36WIRING.pdf,Air Handling Unit,Air Handler,checked
42WKN20B**N_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,42WKN,Split,Air Handling Unit,1.8,,Chiller,N/A,Cool Only,,,H2O,,,,,,,,208/1/60,0.55,,,2,,,,,,See Notes,Hydronic coils with no metering device,,,,CV,680,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/bace689eb724c5c5e351c1726207b8a4/c0982935/CR_42WKN_PD_42WKN-7PD.pdf,https://dl.airtable.com/.attachments/82c64fd4bd260b85f3bb5cf1e5ae4146/5bfde4e1/CR_42WKN_II_42WKN-9SI.pdf,,,,https://dl.airtable.com/.attachments/f909d9fceedf1827b305a9dc9ead1ecf/15713e8f/CR_42WKN18PIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/e518a071338e429c9d81dbdb54d8ff05/e4aa32b5/CR_42WKN_II_42WKN-9SI_18-20WIRING.pdf,Air Handling Unit,Air Handler,checked
42WKN36H**B_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,42WKN,Split,Air Handling Unit,3,,Chiller,N/A,N/A,,,H2O,,,,,,,,277/1/60,0.8,,,3,,,,,,See Notes,Hydronic coils with no metering device,,,,CV,1030,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/bace689eb724c5c5e351c1726207b8a4/c0982935/CR_42WKN_PD_42WKN-7PD.pdf,https://dl.airtable.com/.attachments/82c64fd4bd260b85f3bb5cf1e5ae4146/5bfde4e1/CR_42WKN_II_42WKN-9SI.pdf,,,,https://dl.airtable.com/.attachments/f909d9fceedf1827b305a9dc9ead1ecf/15713e8f/CR_42WKN18PIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/6f6b91be5bdda3d640c6f0fbb3d6dc68/720e2e23/CR_42WKN_II_42WKN-9SI_33-36WIRING.pdf,Air Handling Unit,Air Handler,checked
42WKN08C**B_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,42WKN,Split,Air Handling Unit,0.8,,Chiller,N/A,N/A,,,H2O,,,,,,,,230/1/60,0.35,,,1,,,,,,See Notes,Hydronic coils with no metering device,,,,CV,340,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/bace689eb724c5c5e351c1726207b8a4/c0982935/CR_42WKN_PD_42WKN-7PD.pdf,https://dl.airtable.com/.attachments/82c64fd4bd260b85f3bb5cf1e5ae4146/5bfde4e1/CR_42WKN_II_42WKN-9SI.pdf,,,,https://dl.airtable.com/.attachments/4c39234916b7b266ca141bc735ccacaa/a665a00f/CR_42WKN08PIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/562645908f34607cb830f9a554c845d1/f217bbd4/CR_42WKN_II_42WKN-9SI_08-12WIRING.pdf,Air Handling Unit,Air Handler,checked
42WKN18K**N_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,42WKN,Split,Air Handling Unit,1.5,,Chiller,N/A,Cool Only,,,H2O,,,,,,,,220/1/50,0.55,,,2,,,,,,See Notes,Hydronic coils with no metering device,,,,CV,630,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/bace689eb724c5c5e351c1726207b8a4/c0982935/CR_42WKN_PD_42WKN-7PD.pdf,https://dl.airtable.com/.attachments/82c64fd4bd260b85f3bb5cf1e5ae4146/5bfde4e1/CR_42WKN_II_42WKN-9SI.pdf,,,,https://dl.airtable.com/.attachments/f909d9fceedf1827b305a9dc9ead1ecf/15713e8f/CR_42WKN18PIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/e518a071338e429c9d81dbdb54d8ff05/e4aa32b5/CR_42WKN_II_42WKN-9SI_18-20WIRING.pdf,Air Handling Unit,Air Handler,checked
FFMANP018_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,FFMA,Split,Air Handling Unit,1.5,1,N/A,N/A,Electric,,,R-410A,,,,,,,,208-230/1/60,0.8,,,2,,,,,,Fixed Orifice,The piston included with the fan coil is unique to this product and CANNOT be replaced with the piston shipped with outdoor unit.,,,50,CV,600,,Air Handler Unit,,,,,,https://dl.airtable.com/.attachments/eb03f76817617beaec0e57525ea74662/e1f1b9bd/CR_FANCOILSERVICE_SM_SM-FANCOIL-07.pdf,https://dl.airtable.com/.attachments/8b24e6dd463ef31f6efee85e6b8a7a30/44c515ee/CR_FFMA_PD_SS-FFMA-G-02_2017.pdf,https://dl.airtable.com/.attachments/b9e331870d71a62c1f1e0cf2c37137ac/53b9364f/CR_FFMA_II_IM-FFMA-06.pdf,,,,https://dl.airtable.com/.attachments/543ccbef3037d5441b6e5e6a43de1aeb/9ca37b77/CR_FFMAPIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/e1c7d6558c263be1b40d73410b3bc4b3/468cc3f0/CR_FFMA_WIRING.pdf,Air Handling Unit,Air Handler,checked
FV4CNF003_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,FV4C,Split,Air Handling Unit,3,1,DX,N/A,Heat Pump,,,R-410A,,,,,,,,208-230/1/60,,,,3,,,,,,TEV,,,,,ECM,415-1475,"Fan speed configurable to accommodate multiple capacity coils, 2-3.5 tons.",Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/7646f4efeea553475d05dc81295a7909/e6f3a980/CR_FV4C_PD_FV4C-05PD.pdf,https://dl.airtable.com/.attachments/b3c2b91bdf99648a3c6422e19176d4be/aaaf1e80/CR_FV4C_II_IM-FV4C-04.pdf,,,,https://dl.airtable.com/.attachments/dd275f0bb70471d7e927f113a10bfe94/295523e3/FH4CPIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/9/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/45e785773a16bffdfdcdb30f80d42e9c/73d7e902/CR_FV4C_II_IM-FV4C-04_WIRING.pdf,Air Handling Unit,Air Handler,checked
42WKN08B**N_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,42WKN,Split,Air Handling Unit,0.8,,Chiller,N/A,Cool Only,,,H2O,,,,,,,,208/1/60,0.35,,,1,,,,,,See Notes,Hydronic coils with no metering device,,,,CV,340,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/bace689eb724c5c5e351c1726207b8a4/c0982935/CR_42WKN_PD_42WKN-7PD.pdf,https://dl.airtable.com/.attachments/82c64fd4bd260b85f3bb5cf1e5ae4146/5bfde4e1/CR_42WKN_II_42WKN-9SI.pdf,,,,https://dl.airtable.com/.attachments/4c39234916b7b266ca141bc735ccacaa/a665a00f/CR_42WKN08PIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/562645908f34607cb830f9a554c845d1/f217bbd4/CR_42WKN_II_42WKN-9SI_08-12WIRING.pdf,Air Handling Unit,Air Handler,checked
42WKN36B**B_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,42WKN,Split,Air Handling Unit,3,,Chiller,N/A,N/A,,,H2O,,,,,,,,208/1/60,0.96,,,3,,,,,,See Notes,Hydronic coils with no metering device,,,,CV,1030,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/bace689eb724c5c5e351c1726207b8a4/c0982935/CR_42WKN_PD_42WKN-7PD.pdf,https://dl.airtable.com/.attachments/82c64fd4bd260b85f3bb5cf1e5ae4146/5bfde4e1/CR_42WKN_II_42WKN-9SI.pdf,,,,https://dl.airtable.com/.attachments/f909d9fceedf1827b305a9dc9ead1ecf/15713e8f/CR_42WKN18PIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/6f6b91be5bdda3d640c6f0fbb3d6dc68/720e2e23/CR_42WKN_II_42WKN-9SI_33-36WIRING.pdf,Air Handling Unit,Air Handler,checked
FMC4X3000_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,FMC4,Split,Air Handling Unit,2.5,1,N/A,N/A,Electric,,,R-410A,,,,,,,,208-230/1/60,,,,3,,,,,,TEV,Can be configured for R-22 with replacement TXV. ,,,,CV,1000,Set fan speed for either heat pump or electric heater.,Air Handler Unit,,,,,Can be configured for R-22 with replacement TXV. ,,https://dl.airtable.com/.attachments/e60ed43102783370410343ea9ce238e2/e22b4443/CR_FMC4_PD_FMC4-03PD.pdf,https://dl.airtable.com/.attachments/09fc7eccb99dd8d5817086b0bee2a0c0/597d7606/CR_FMC4_II_49601820201.pdf,,,,https://dl.airtable.com/.attachments/8083ee5247c776518d1ea8431f29e276/4e57c5c3/CR_FPMAPIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/9/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/9a1881e1623495afb1585dabc3961528/9c78e6f8/CR_FMC4_WIRING_49603810001.pdf,Air Handling Unit,Air Handler,checked
FPMANU036_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,FPM,Split,Air Handling Unit,3,1,N/A,N/A,Electric,,,R-410A,,,,,,,,208-230/1/60,2.2,,,3,,,,,,Fixed Orifice,The piston included with the fan coil is unique to this product and CANNOT be replaced with the piston shipped with outdoor unit.,,,70,CV,1200,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/716c43c15e3a18eacde45ef42b160109/d23a15b8/CR_FPMA_PD_FPMA-05PD.pdf,https://dl.airtable.com/.attachments/f144cecd699de10a1026a508dd93dc09/7d7b0c48/CR_FPMANU_II_IM-FPMANU-04.pdf,,,,https://dl.airtable.com/.attachments/e1663762f54754ad11f43ad29ee4879c/cfe3f39d/CR_FPMBPIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/73ef7e0d51a7a08655fda63c46d39aa7/2ed35ba8/CR_FPM_WIRING.pdf,Air Handling Unit,Air Handler,checked
42WKN12H**N_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,42WKN,Split,Air Handling Unit,1,,Chiller,N/A,Cool Only,,,H2O,,,,,,,,277/1/60,0.29,,,1,,,,,,See Notes,Hydronic coils with no metering device,,,,CV,360,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/bace689eb724c5c5e351c1726207b8a4/c0982935/CR_42WKN_PD_42WKN-7PD.pdf,https://dl.airtable.com/.attachments/82c64fd4bd260b85f3bb5cf1e5ae4146/5bfde4e1/CR_42WKN_II_42WKN-9SI.pdf,,,,https://dl.airtable.com/.attachments/4c39234916b7b266ca141bc735ccacaa/a665a00f/CR_42WKN08PIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/562645908f34607cb830f9a554c845d1/f217bbd4/CR_42WKN_II_42WKN-9SI_08-12WIRING.pdf,Air Handling Unit,Air Handler,checked
42WKN36A**B_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,42WKN,Split,Air Handling Unit,3,,Chiller,N/A,N/A,,,H2O,,,,,,,,115/1/60,1.92,,,3,,,,,,See Notes,Hydronic coils with no metering device,,,,CV,1030,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/bace689eb724c5c5e351c1726207b8a4/c0982935/CR_42WKN_PD_42WKN-7PD.pdf,https://dl.airtable.com/.attachments/82c64fd4bd260b85f3bb5cf1e5ae4146/5bfde4e1/CR_42WKN_II_42WKN-9SI.pdf,,,,https://dl.airtable.com/.attachments/f909d9fceedf1827b305a9dc9ead1ecf/15713e8f/CR_42WKN18PIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/6f6b91be5bdda3d640c6f0fbb3d6dc68/720e2e23/CR_42WKN_II_42WKN-9SI_33-36WIRING.pdf,Air Handling Unit,Air Handler,checked
42WKN20K**A_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,42WKN,Split,Air Handling Unit,1.8,,Chiller,N/A,Electric,,,H2O,,,,,,,,220/1/50,13.03,,,2,,,,,,See Notes,Hydronic coils with no metering device,,,,CV,680,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/bace689eb724c5c5e351c1726207b8a4/c0982935/CR_42WKN_PD_42WKN-7PD.pdf,https://dl.airtable.com/.attachments/82c64fd4bd260b85f3bb5cf1e5ae4146/5bfde4e1/CR_42WKN_II_42WKN-9SI.pdf,,,,https://dl.airtable.com/.attachments/f909d9fceedf1827b305a9dc9ead1ecf/15713e8f/CR_42WKN18PIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/e518a071338e429c9d81dbdb54d8ff05/e4aa32b5/CR_42WKN_II_42WKN-9SI_18-20WIRING.pdf,Air Handling Unit,Air Handler,checked
42WKN33K**B_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,42WKN,Split,Air Handling Unit,2.5,,Chiller,N/A,N/A,,,H2O,,,,,,,,220/1/50,0.96,,,3,,,,,,See Notes,Hydronic coils with no metering device,,,,CV,970,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/bace689eb724c5c5e351c1726207b8a4/c0982935/CR_42WKN_PD_42WKN-7PD.pdf,https://dl.airtable.com/.attachments/82c64fd4bd260b85f3bb5cf1e5ae4146/5bfde4e1/CR_42WKN_II_42WKN-9SI.pdf,,,,https://dl.airtable.com/.attachments/f909d9fceedf1827b305a9dc9ead1ecf/15713e8f/CR_42WKN18PIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/6f6b91be5bdda3d640c6f0fbb3d6dc68/720e2e23/CR_42WKN_II_42WKN-9SI_33-36WIRING.pdf,Air Handling Unit,Air Handler,checked
FPMANC036_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,FPM,Split,Air Handling Unit,3,1,N/A,N/A,Electric,,,R-410A,,,,,,,,208-230/1/60,2.2,,,3,,,,,,Fixed Orifice,The piston included with the fan coil is unique to this product and CANNOT be replaced with the piston shipped with outdoor unit.,,,70,CV,1200,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/716c43c15e3a18eacde45ef42b160109/d23a15b8/CR_FPMA_PD_FPMA-05PD.pdf,https://dl.airtable.com/.attachments/f144cecd699de10a1026a508dd93dc09/7d7b0c48/CR_FPMANU_II_IM-FPMANU-04.pdf,,,,https://dl.airtable.com/.attachments/8083ee5247c776518d1ea8431f29e276/4e57c5c3/CR_FPMAPIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/73ef7e0d51a7a08655fda63c46d39aa7/2ed35ba8/CR_FPM_WIRING.pdf,Air Handling Unit,Air Handler,checked
FV4CNF005_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,FV4C,Split,Air Handling Unit,4,1,DX,N/A,Heat Pump,,,R-410A,,,,,,,,208-230/1/60,,,,4,,,,,,TEV,,,,,ECM,425-1700,"Fan speed configurable to accommodate multiple capacity coils, 2.5-4 tons",Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/7646f4efeea553475d05dc81295a7909/e6f3a980/CR_FV4C_PD_FV4C-05PD.pdf,https://dl.airtable.com/.attachments/b3c2b91bdf99648a3c6422e19176d4be/aaaf1e80/CR_FV4C_II_IM-FV4C-04.pdf,,,,https://dl.airtable.com/.attachments/dd275f0bb70471d7e927f113a10bfe94/295523e3/FH4CPIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/9/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/45e785773a16bffdfdcdb30f80d42e9c/73d7e902/CR_FV4C_II_IM-FV4C-04_WIRING.pdf,Air Handling Unit,Air Handler,checked
FMC4X2400_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,FMC4,Split,Air Handling Unit,2,1,N/A,N/A,Electric,,,R-410A,,,,,,,,208-230/1/60,,,,2,,,,,,TEV,Can be configured for R-22 with replacement TXV. ,,,,CV,800,Set fan speed for either heat pump or electric heater.,Air Handler Unit,,,,,Can be configured for R-22 with replacement TXV. ,,https://dl.airtable.com/.attachments/e60ed43102783370410343ea9ce238e2/e22b4443/CR_FMC4_PD_FMC4-03PD.pdf,https://dl.airtable.com/.attachments/09fc7eccb99dd8d5817086b0bee2a0c0/597d7606/CR_FMC4_II_49601820201.pdf,,,,https://dl.airtable.com/.attachments/8083ee5247c776518d1ea8431f29e276/4e57c5c3/CR_FPMAPIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/9/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/9a1881e1623495afb1585dabc3961528/9c78e6f8/CR_FMC4_WIRING_49603810001.pdf,Air Handling Unit,Air Handler,checked
42WKN33B**N_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,42WKN,Split,Air Handling Unit,2.5,,Chiller,N/A,Cool Only,,,H2O,,,,,,,,208/1/60,0.96,,,3,,,,,,See Notes,Hydronic coils with no metering device,,,,CV,970,,Air Handler Unit,,,,,,,https://dl.airtable.com/.attachments/bace689eb724c5c5e351c1726207b8a4/c0982935/CR_42WKN_PD_42WKN-7PD.pdf,https://dl.airtable.com/.attachments/82c64fd4bd260b85f3bb5cf1e5ae4146/5bfde4e1/CR_42WKN_II_42WKN-9SI.pdf,,,,https://dl.airtable.com/.attachments/f909d9fceedf1827b305a9dc9ead1ecf/15713e8f/CR_42WKN18PIC.png,N/A - Air Handler Unit,5,,,,,,,Joel Keller,12/8/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/6f6b91be5bdda3d640c6f0fbb3d6dc68/720e2e23/CR_42WKN_II_42WKN-9SI_33-36WIRING.pdf,Air Handling Unit,Air Handler,checked
