part_id,show,part_number,part_brand,subcategory,part_image,diameter,number_of_blades,pitch,bore,rotation,rpm,cfm,bhp,material,ingress_protection,certifications,nema_rating
D605BB3E-1407-4F78-A9E6-4582CE477A9F,1,22-0918,LUX,,,,,,,,,,,,,,
D60600CC-4DAF-4B80-995C-556839EF81F0,1,F0002,KOOL-AIR,,,,,,,,,,,,,,
D60688EC-3A62-4DD3-ADF5-6C57271DC054,1,22374-09,NUTONE,,,,,,,,,,,,,,
D623E593-12FF-4B32-871A-FA631694FA2D,1,WJ73X115,GE,,,,,,,,,,,,,,
D63CC01B-B9D4-486D-850B-E95C310E56DF,1,820,,,,,,,,,,,,,,,
D63E7B5E-DE1A-4FC1-949A-1A8D69A4B6B3,1,67550,AMANA,,,,,,,,,,,,,,
D64494EE-BD38-4ACC-AA30-272BC9856CC2,1,38M27,LENNOX,,,,,,,,,,,,,,
D644FDB2-A94F-4741-876F-2BAA3CDDD668,1,10625716,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
D6578BD8-32A1-403F-A005-C6C9668770DE,1,68M42,LENNOX,,,,,,,,,,,,,,
D65A3545-3463-4B78-8CA6-82452C5B788E,1,5901A10033A,HEAT CONTROLLER,,,,,,,,,,,,,,
D675311B-324F-4019-87A8-208A9726A465,1,C4872704,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
D68599B9-248C-42A8-9FEF-6E0F4AE6B997,1,5151-255,WEATHERKING,,,,,,,,,,,,,,
D68FC97B-71B2-4922-9E90-1F8784A3A7F6,1,0150M00016S,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
D6B0DB75-66E0-47FF-8124-B54EC22938EC,1,G505477,GIBSON,,,,,,,,,,,,,,
D6B834E1-EC8C-4763-AE81-221886E7B086,1,5308010950,GIBSON,,,,,,,,,,,,,,
D6BC4872-0238-43EC-ADF1-17862E24834A,1,FAN01074,TRANE,,,,,,,,,,,,,,
D6BF5FDD-8168-4355-B587-6AF90BA31330,1,5151-207,HEAT CONTROLLER,,,,,,,,,,,,,,
D6C38E5D-5E9D-4031-962F-D852E48C3896,1,9309909014,FRIEDRICH,,,,,,,,,,,,,,
D6C4D85D-2072-4910-8FB2-6394E2D7815F,1,A7034,EMBRACO,,,,,,,,,,,,,,
D6E6772A-D468-432D-9FF8-057EA190B5B5,1,22900701,LARKIN,,,,,,,,,,,,,,
D6E68647-D7BB-415C-B1D5-92D8DB4216C9,1,3002387,KELVINATOR,,,,,,,,,,,,,,
D6F6C923-87A5-47F5-9FB7-EC4C72BFC6DD,1,5303002074,KELVINATOR,,,,,,,,,,,,,,
D70EF6CD-2006-44AC-983C-BD2FA315E8D8,1,FAN00259,TRANE,,,,,,,,,,,,,,
D71B414D-A89B-4A8A-905F-EE066ABC29F7,1,LA01EC019,CARRIER,,,,,,,,,,,,,,
D71XBM5PBEDQJN9EKTA0RWI5B7H9PNEPE0Q0,1,6670110,NORDYNE,,,,,,,,,,,,,,
D7237A5A-B12D-4A03-8BDC-25EBB9BEDAEC,1,977713,WHIRLPOOL,,,,,,,,,,,,,,
D7255D14-770C-4E58-93FA-CCC9CD0EB0AB,1,70-101323-06,RHEEM,,,,,,,,,,,,,,
D726810C-888E-4D85-9760-26044C519EFA,1,A505477,WESTINGHOUSE,,,,,,,,,,,,,,
D727774E-D1D1-439F-968C-DD3716BD42AE,1,70-20554-01,RHEEM,,,,,,,,,,,,,,
D7345B87-DF3B-41B4-9DBE-80228F32086B,1,3015308,WESTINGHOUSE,,,,,,,,,,,,,,
D7393380-EFBB-4DA4-8C6C-9CD39B6A147D,1,259114,EUBANKS,,,,,,,,,,,,,,
D7448740-0442-4CA8-A62A-DFECE4FA0E78,1,1031,,,,,,,,,,,,,,,
D74FF942-0B67-492A-86D9-66ED17785A36,1,FAN00392,TRANE,,,,,,,,,,,,,,
D7507A18-B52D-43DF-B4B7-71AC57FEAEA7,1,J34R05944,BEACON MORRIS,,,,,,,,,,,,,,
D753ADC0-8040-4FE6-9119-FA8F4C88FA5A,1,LA07AB125,CARRIER,,,,,,,,,,,,,,
D7957812-7445-41E2-B6BE-CF7383591AC0,1,5900A20063A,LG,,,,,,,,,,,,,,
D79FC859-BED5-4075-AEFA-3BB99FC85783,1,5H70580C4,MODINE,,,,,,,,,,,,,,
D7BFAD1D-116D-43C8-9DFA-4DAE5E954038,1,S1-02635599000,YORK UPG,,,,,,,,,,,,,,
D7C6D1B0-2119-4717-81D7-95650EBE6F6C,1,1058846,HEIL,,,,,,,,,,,,,,
D7DA843B-215D-4A4F-9D44-90C1C9E0E3F6,1,FAN00537,TRANE,,,,,,,,,,,,,,
D801D897-B0E0-442C-BE14-53C2BA07A1A6,1,8540250114700,SANYO,,,,,,,,,,,,,,
D82E5345-6CE7-4A2A-9D1E-4A540C25B94E,1,7173504,CHANDLER,,,,,,,,,,,,,,
D8437209-87EA-48F2-A5DF-59ED3717524A,1,10625722,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
D84C75D8-1E4A-45E5-A121-81AD4A508A65,1,WJ73X10021,GE,,,,,,,,,,,,,,
D86E54B4-C33A-4ACB-A61A-DA6A15E6AA5F,1,5151-037,BARD,,,,,,,,,,,,,,
D88FA7DE-6BE0-4DAE-9659-178D52E05B7F,1,FAN02822,TRANE,,,,,,,,,,,,,,
D8914F4C-5819-4B33-A563-B618B255DF5E,1,S1-02622243000,YORK UPG,,,,,,,,,,,,,,
D899EFF7-067A-44CD-BA1B-D7F728563562,1,S1-02635092000,YORK UPG,,,,,,,,,,,,,,
D8A2B326-9A8F-4AB1-BAFE-D120148DFDC1,1,5H75188-1,MODINE,,,,,,,,,,,,,,
D8A93E67-BC4C-48BC-8486-2A88833CB544,1,WJ74X91,GE,,,,,,,,,,,,,,
D8A9DF65-3CD0-48D3-B225-25003CF7CDE9,1,14313900,ICP,,,,,,,,,,,,,,
D8C12886-6B2E-4CA1-AF21-B280B0B6F74A,1,100060-23,LENNOX,,,,,,,,,,,,,,
D8C79DF2-C6E7-4A75-AED1-3AEF5872C8BA,1,S1-02622241000,YORK UPG,,,,,,,,,,,,,,
D8D23752-78E1-4636-8FCB-304BF860AA7A,1,5124A,CLIMATEMASTER,,,,,,,,,,,,,,
D8FD7618-9E4B-4A0E-A8FE-BDDA212C6709,1,RFN-0041,REFPLUS,,,,,,,,,,,,,,
D8GXKGNNU7EOK4SIB731WZC0LPZ27UO8F945,1,667190,NORDYNE,,,,,,,,,,,,,,
D90601C3-6A61-4CC1-A0E4-C04BADAD4267,1,3101802000,DAEWOO,,,,,,,,,,,,,,
D90E9D65-7E90-4D45-ABF3-9ABA05738402,1,R100687-001,LENNOX,,,,,,,,,,,,,,
D91AD7C6-8ECA-4D86-A9F9-F737EF0E32B5,1,7173159,CLIMATEMASTER,,,,,,,,,,,,,,
D927717B-2CAB-4956-BAAE-05C5B27F596B,1,K9313808013,FUJITSU,,,,,,,,,,,,,,
D928BCC8-3141-4EE0-94D7-14E7B00E5763,1,34322900,ICP,,,,,,,,,,,,,,
D92EF80E-74C1-4C4C-845C-FEF4AE89CFF4,1,10331155,SEA BREEZE,,,,,,,,,,,,,,
D932AB13-F7FB-4923-8E27-B81FAE094743,1,2292625,CHANDLER,,,,,,,,,,,,,,
D9360D26-EFC1-44D6-8FD3-E0E74B46EB74,1,70-AC2750-02,PROTECH,,,,,,,,,,,,,,
D93E0460-7056-42A9-938E-9ACF1AA5981A,1,70-102011-01,RHEEM,,,,,,,,,,,,,,
D95A252D-C3C6-4080-9ED5-CF78C4853C1E,1,R029218600,CLIMATEMASTER,,,,,,,,,,,,,,
D97CB871-31A2-49C5-8EFA-F7BEF130F117,1,M21EA1501,MITSUBISHI,,,,,,,,,,,,,,
D9867482-04BF-4E95-9D52-3DCAC9DA3279,1,S1-02624077000,YORK UPG,,,,,,,,,,,,,,
D9887D25-7722-49E4-A3AC-237E519AB53A,1,70-AC2750-08,PROTECH,,,,,,,,,,,,,,
D9920DCD-2E2F-4992-AA89-60F5D377F887,1,S1-02615753900,YORK UPG,,,,,,,,,,,,,,
D993CB4A-C22D-4341-BEE6-A628D5310A6E,1,70-103693-01,MCQUAY,,,,,,,,,,,,,,
D9A429DD-C8C1-4813-9EEC-8989B8F05AB0,1,201100300022,SEA BREEZE,,,,,,,,,,,,,,
D9AA281E-79A6-4E4D-BDC3-ACF2E37BB582,1,52M03,LENNOX,,,,,,,,,,,,,,
D9AC97BD-791E-4031-8FC9-2E97618E117F,1,5900AR1173A,LUCKY GOLDSTAR,,,,,,,,,,,,,,
D9ACEEB9-6B0C-481B-997B-B538E0907CC0,1,FAN03053,TRANE,,,,,,,,,,,,,,
D9B885AF-D439-4CB0-BAC6-83694878983F,1,70-100580-98,RHEEM,,,,,,,,,,,,,,
D9B8C16D-6DFB-492E-9190-F0CECD093802,1,31879,REZNOR,,,,,,,,,,,,,,
D9DF717D-42C1-4293-800B-959DA50E7860,1,6770501,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
D9E3B366-80C0-408C-A856-CF1C8A860F47,1,E22N99501,MITSUBISHI,,,,,,,,,,,,,,
D9E94572-3373-43EC-B0F2-FB05C24A7E9F,1,R100265-001,ALLIED,,,,,,,,,,,,,,
D9F24E2E-560A-477E-8D44-AA382781915C,1,12100105000022,CARRIER,,,,,,,,,,,,,,
DA010904-BFED-4142-B153-E0A3B79C50B4,1,S1-DL10333016,YORK UPG,,,,,,,,,,,,,,
DA0ZSIME8MVZM6PTSOADKOEQNXVC982HB1MY,1,667369R,NORDYNE,,,,,,,,,,,,,,
DA14E22D-9D60-45A0-8A02-771CBCEA9525,1,5901A10055A,LG,,,,,,,,,,,,,,
DA4E9A2D-FF21-417F-A676-4E8B9BC3E337,1,FAN03592,AMERICAN STANDARD,,,,,,,,,,,,,,
DA9FB029-FA65-4BE4-8B45-7CFFA9922C78,1,10823402,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
DA9FECD1-FD66-4E88-8865-A14467D540C7,1,12100103000096,CARRIER,,,,,,,,,,,,,,
DAB39B1A-97C7-44A4-9340-868600653FEB,1,LA01EC018,CARRIER,,,,,,,,,,,,,,
DAB46B4B-95B2-454D-A47D-11DF4C4A16B0,1,7009517,DAIKIN,,,,,,,,,,,,,,
DAEC082F-C8C0-4879-A2AB-32B9ECFD3BEF,1,FP2548,MUNTERS,,,,,,,,,,,,,,
DAEEE70D-BC71-4A96-B8BE-29458DD09E7A,1,71G36,LENNOX,,,,,,,,,,,,,,
DB22E261-1B91-40B1-A143-304BF0DAF86E,1,5151-254,WEATHERKING,,,,,,,,,,,,,,
DB268C27-3D8D-4C83-9E17-DE7863FD6ACD,1,77000973,NUTONE,,,,,,,,,,,,,,
DB28DDDE-58E9-4CE8-8C40-D7436315ADEC,1,S1-02625580008,YORK UPG,,,,,,,,,,,,,,
DB29CB4D-F68B-46AA-B2C8-30AAB12349EC,1,Y5218,LENNOX,,,,,,,,,,,,,,
DB2DA9FC-6DF6-4175-B8DB-E09FEC0325C3,1,60063411,FRIEDRICH,,,,,,,,,,,,,,
DB2DC24C-4F0B-44CE-B66A-7E48C837944F,1,FAN01508,AMERICAN STANDARD,,,,,,,,,,,,,,
DB362944-8F62-425A-91B3-DA041A1FD873,1,C5938402,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
DB5B86D9-B0C6-4323-8EB0-EB3C7FE8D0AB,1,1173707,HEIL,,,,,,,,,,,,,,
DB683EDF-D3B5-4459-A7E2-119CE2A1D913,1,FAN03128,TRANE,,,,,,,,,,,,,,
DB6FE49E-880F-430C-8365-63708AEAEE6E,1,41004,REZNOR,,,,,,,,,,,,,,
DB7D821B-8823-46AB-B8AF-D7FD340CCAAE,1,P-8-6037,LENNOX,,,,,,,,,,,,,,
DB82A392-00E0-4AEC-8811-FED287464F81,1,R1000292,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
DB8508C5-8C88-4526-ABCA-FD839DD77D1D,1,LA01EC018,DAY & NIGHT,,,,,,,,,,,,,,
DBC36B5D-3B83-4487-906B-6DFA8B76C686,1,2114550002,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
DBE81CD0-06AD-454D-90DD-9EAABFD4D250,1,RF000087,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
DBEB1DE6-B079-4371-8E98-7CA57E66EAF5,1,C5833901,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
DBEE85B2-BCD3-40AC-9D45-0FFBD5A727FB,1,12100105000084,CARRIER,,,,,,,,,,,,,,
DC0CB761-5DC0-4C61-826C-60A20A1D8DED,1,A455901,WESTINGHOUSE,,,,,,,,,,,,,,
DC109691-A20C-4F22-A9A9-1558E96500D9,1,S1-02634077000,YORK UPG,,,,,,,,,,,,,,
DC1F2F20-456E-4F48-84E5-1A997EA79C18,1,5151-018,BARD,,,,,,,,,,,,,,
DC34B50A-01C9-4D43-9F62-4647380497DA,1,D9815301,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
DC3907C5-14B1-431D-BED0-4A1CD1F98FE0,1,34322900,ARCOAIRE,,,,,,,,,,,,,,
DC3E4182-D621-4DEE-8065-E09B7CAAC271,1,98G52,LENNOX,,,,,,,,,,,,,,
DC864999-1C71-480C-A692-F382E56D3CCD,1,D9854401,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
DC8A3340-F3BD-44F6-A4B6-69A16E223D3C,1,5901A10004A,HEIL,,,,,,,,,,,,,,
DCA69B2C-CDB1-4AE3-B61A-222C81A7BC48,1,R01A00115,MITSUBISHI,,,,,,,,,,,,,,
DCA797E3-5E60-4E47-BBFF-D087BC75B6F4,1,B1086770,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
DCC8F796-7CEF-48B2-9264-239BFDFB5CBA,1,F50871G,EMBRACO,,,,,,,,,,,,,,
DCEEC152-4CEC-4537-A1E8-CADC0A23D7E0,1,FAN00401,TRANE,,,,,,,,,,,,,,
DCEF8B7E-3668-4843-A5D6-5E359252068B,1,70-20558-01,RHEEM,,,,,,,,,,,,,,
DCF160E5-3AF1-4087-ACFB-9C10CCC2BE65,1,A7037,EMBRACO,,,,,,,,,,,,,,
DCOEKHWWVLK2RZ5UHLGEHFJLV8OS9WH5TM70,1,6670920,NORDYNE,,,,,,,,,,,,,,
DD01FBDB-3E1B-49D1-8F5C-B7FD0C40652F,1,09085B001,ARMSTRONG,,,,,,,,,,,,,,
DD1B06C2-00A7-411F-97C5-E6A110018613,1,50TM400577,CARRIER,CONDENSER FAN ASSEMBLY,,,,,,,,,,,,,
DD1B7632-EBA6-4E1E-8FC8-0F4F2759D3C8,1,D5585601,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
DD1B8128-50E3-47EA-8705-7A212F5256B4,1,R016584107,CHANDLER,,,,,,,,,,,,,,
DD1C7825-0346-4A87-8BA0-A978B1103C9B,1,100060-07,LENNOX,,,,,,,,,,,,,,
DD5AE4B6-7DBE-4E01-8782-DCC52C790CBA,1,5303272313,WESTINGHOUSE,,,,,,,,,,,,,,
DD600EE9-6A47-439D-97F0-2B9937354D74,1,LA04AA299,CARRIER,,,,,,,,,,,,,,
DD61077F-4DA7-4E52-A585-1AE8AC67D800,1,5151-5502,RHEEM,,,,,,,,,,,,,,
DD7BE2F1-0CB3-4ADD-A863-77A129BAC2C2,1,LA06AA142,CARRIER,,,,,,,,,,,,,,
DD8DD63E-9388-4546-AB7A-288750B3B964,1,1177891,HEIL,,,,,,,,,,,,,,
DD95F933-747D-419E-B578-0B5EDAD18568,1,LA01LA030,CARRIER,,,,,,,,,,,,,,
DD967D89-06F9-4718-A64F-B95A2CDDD783,1,WP73X6,GE,,,,,,,,,,,,,,
DD986DC0-CAE2-4B4E-9BC9-B950776574C9,1,FAN01258,TRANE,,,,,,,,,,,,,,
DD992BEA-D4E0-4B6D-938D-2F1BCABD7C51,1,LA01RA327,BRYANT,,,,,,,,,,,,,,
DDA6936E-E3DE-414F-9BA5-E3058BAED3AF,1,8221077,CARRIER,,,,,,,,,,,,,,
DDB98073-90D8-4460-BE9C-6592E4EE3877,1,S1-1472-8081,COLEMAN,,,,,,,,,,,,,,
DDD3AED5-A424-4E6E-BE14-138334CBD0FE,1,FAN01357,TRANE,,,,,,,,,,,,,,
DDD48C6C-B299-4B3E-9C41-CCF29486A880,1,LA01RA353,CARRIER,,,,,,,,,,,,,,
DDD80D2F-F3EF-4401-9F79-DE4C9287637A,1,R01E01115,MITSUBISHI,,,,,,,,,,,,,,
DE2FCE5C-7706-423C-9CF3-363A98D36B6A,1,70-102345-17,RUUD,,,,,,,,,,,,,,
DE4169B0-46B2-4FAB-AB25-139F4F353631,1,S1-02624007000,YORK UPG,,,,,,,,,,,,,,
DE47FF9D-7818-4B64-BA59-C404F52D7E58,1,5308011112,WESTINGHOUSE,,,,,,,,,,,,,,
DE4C57AB-AFBC-44A5-9577-8BD08BE9CEAD,1,51GM500194,CARRIER,,,,,,,,,,,,,,
DE5BF4E4-94B1-4812-86A7-14DC3CB953BF,1,949536,WHIRLPOOL,,,,,,,,,,,,,,
DE62111A-2E13-45B8-962B-73291199872D,1,10333012,THERMAL ZONE,,,,,,,,,,,,,,
DE6E152F-3942-43DF-8CCD-269BB23CD116,1,5151-056,BARD,,,,,,,,,,,,,,
DE895B0A-F75F-4B9E-B90C-AE47BCD16DC3,1,70-102033-05,ICP,,,,,,,,,,,,,,
DE91A3C6-39C4-408D-936E-115D0FE17301,1,FAN02821,TRANE,,,,,,,,,,,,,,
DE92E072-FA2A-46D8-A64D-F01885B87280,1,207729,REZNOR,,,,,,,,,,,,,,
DE94E811-9621-4B41-B2B1-AE7C5F14AEC1,1,10625727,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
DE9928C5-494B-44AE-B3F7-52A1DBCCCB36,1,22900401,CLIMATEMASTER,,,,,,,,,,,,,,
DEDACC03-067A-43A8-AFAF-32B8190B6F5B,1,S1-02625553000,YORK UPG,,,,,,,,,,,,,,
DEEE0459-F62B-40D5-804B-3E584D024125,1,72L75,LENNOX,,,,,,,,,,,,,,
DEFADF12-BE34-4152-9348-5183C997E506,1,KD-102101602,CARRIER,,,,,,,,,,,,,,
DEFBC31B-5DEF-4058-A172-1ED4454B3F50,1,10331161,THERMAL ZONE,,,,,,,,,,,,,,
DF083E09-CDFA-41C5-B946-F72A14AFDB21,1,27H23,ALLIED,,,,,,,,,,,,,,
DF2D17E4-C2AB-43DA-88FE-5F2C6B9D20BC,1,S1-02623771000,YORK UPG,,,,,,,,,,,,,,
DF320135-9739-498A-A996-C781E8E7EDD6,1,B217,,,,,,,,,,,,,,,
DF35D70B-71BF-439A-BDB5-56C0D9DB89D1,1,S1-02623794000,YORK UPG,,,,,,,,,,,,,,
DF380124-6035-430D-BA3C-7C185E361A32,1,LA01RA009,CARRIER,,,,,,,,,,,,,,
DF3BB633-346D-4039-A4F1-A3BD7954B644,1,70-21858-06,RHEEM,,,,,,,,,,,,,,
DF4838FB-CB0A-4F0A-A0E7-75DAF94D28B3,1,WJ74X134,GE,,,,,,,,,,,,,,
DF4B60AE-4BE1-4632-98C6-D350D4BD5F11,1,D6937002,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
DF4F2BB9-B8C4-4533-8A94-D1283C403375,1,FAN01514,AMERICAN STANDARD,,,,,,,,,,,,,,
DF5B5F71-A835-4219-A13D-36A5A8B7EA11,1,22-0914,LUX,,,,,,,,,,,,,,
DF7B8FAA-72B2-47FD-A062-23D690EDB539,1,WJ1X10111,GE,,,,,,,,,,,,,,
DF86F928-D892-472D-B1B0-2E50D5E80B10,1,117154-10,SOLARONICS,,,,,,,,,,,,,,
DF8D6D08-627A-4648-8A26-4C8C98DCFCB1,1,B1086764S,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
DF9BB35B-8F46-466C-829D-D9EDF8769196,1,LA01LB018,CARRIER,,,,,,,,,,,,,,
DFA4B7B7-766D-4E67-BC49-9BCF04794D2F,1,LA01RA225,PAYNE,,,,,,,,,,,,,,
DFC9786D-38A5-4DB8-8F3F-BF228EC17279,1,WA73X15,TRANE,,,,,,,,,,,,,,
DFD67B92-D731-43CA-AA6E-54A16C169BDB,1,37F64,LENNOX,,,,,,,,,,,,,,
DFD98F10-7A2F-4DD0-A3D1-C3DD52EBC794,1,S1-02623795000,YORK UPG,,,,,,,,,,,,,,
DFLESFOJGLZH98OT52KUP4GKD5I5B5WUB9IS,1,667107,NORDYNE,,,,,,,,,,,,,,
DI4DHMRNOZRW5CXTNW7XQ56FJUJFQLO4FRT6,1,RH702193703,NORDYNE,,,,,,,,,,,,,,
DKNAH5H9NAFKUROPBX89FR088QIYLKJDI6F2,1,RH701989701,NORDYNE,,,,,,,,,,,,,,
DMH20FJ9MQTOEZXBWOLQX2JC27N98NP2XGH2,1,667219,NORDYNE,,,,,,,,,,,,,,
DRAM5IBDB13APQR69OYTUNU47R3IQ1ZIYWGL,1,667316,NORDYNE,,,,,,,,,,,,,,
DVMATURP5YKWDQHDHB61KV3W6LQY92V12NQ5,1,RH702062301,NORDYNE,,,,,,,,,,,,,,
DYLJWHEMSXF6JX0IKVMA5RAM1ANBTN8D44DY,1,RHAE5679601,NORDYNE,,,,,,,,,,,,,,
E00A0414-F119-4B77-B049-29E6A044A7D1,1,S1-02624080000,YORK UPG,,,,,,,,,,,,,,
E03D50C5-4C57-4016-AC3A-9B1A788E2692,1,2292635,BOHN,,,,,,,,,,,,,,
E040BA17-F12C-4409-83F5-A46ED7815270,1,701989704,HEIL,,,,,,,,,,,,,,
E051EDE1-6D52-4A16-89E8-D6AAD03E129F,1,70-101321-01,RUUD,,,,,,,,,,,,,,
E0551DB9-3C9D-40E5-A19A-A05E706D50A4,1,WJ74X97,HOTPOINT,,,,,,,,,,,,,,
E055B52C-5CE1-42E5-99AC-C27358486B19,1,WW73X46,TRANE,,,,,,,,,,,,,,
E057E5A0-61D2-4F05-BC39-CABAFEF57EB0,1,APCR006,CARRIER,,,,,,,,,,,,,,
E0719FE3-01D9-4B27-A058-97926817DE0D,1,Y3952,LENNOX,,,,,,,,,,,,,,
E092C02C-4C01-4D81-9781-6CF404DD0D31,1,68030,NUTONE,,,,,,,,,,,,,,
E0ABA7A8-192B-4755-BE52-EBEF557EE903,1,1402374,CARRIER,,,,,,,,,,,,,,
E0AC32A4-F5BC-46C9-9F68-67E2BDFA15D6,1,LF51W.1.5.2,DAEWOO,,,,,,,,,,,,,,
E0C4851B-A89D-488F-B345-E317B558BB57,1,4215,,,,,,,,,,,,,,,
E0CA71C6-A99B-451E-8A7B-12BDFA651B66,1,70-102011-16,RHEEM,,,,,,,,,,,,,,
E0CE18C2-34C5-4E8D-B21B-B2D0FAEB2784,1,1A00195G,HEIL,,,,,,,,,,,,,,
E0DBDF87-406A-4A87-8AA3-7F10DC201F96,1,67201607,FRIEDRICH,,,,,,,,,,,,,,
E0DDBF58-8692-483C-B0A8-FF7B29203CAE,1,D9854403,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
E0E50925-7FE8-4BB8-947C-E52334188B7D,1,2627D97H04,WESTINGHOUSE,,,,,,,,,,,,,,
E0FA31F3-75D7-424D-A5F8-891417380DBB,1,S1-1472-8031,COLEMAN,,,,,,,,,,,,,,
E1004F7A-7CC3-4C42-98A1-768C2DED45F9,1,30GH426892,CARRIER,,,,,,,,,,,,,,
E124B2B2-1B10-4EE8-B8A0-2A1F94C02993,1,5H70681C7,MODINE,,,,,,,,,,,,,,
E125959E-8A9D-487D-9CE8-5B46DE4F9CA0,1,LA660002,CARRIER,,,,,,,,,,,,,,
E13F563D-1898-4B6B-A131-5D36DF217879,1,706018,HEIL,,,,,,,,,,,,,,
E168CC9B-60A9-4F8A-9377-F499DEE042AA,1,17601000,CARRIER,,,,,,,,,,,,,,
E16A4141-FBBD-4656-8B3B-2DE7725FC45B,1,S1-1472-8511,COLEMAN,,,,,,,,,,,,,,
E177ADCA-D878-4103-8108-4CA44E1A4361,1,LA01EA037,PAYNE,,,,,,,,,,,,,,
E17CA6E1-9B52-4CC1-99DA-17415BCDE671,1,FAN00433,TRANE,,,,,,,,,,,,,,
E19CFB3A-EDEC-4D11-970E-28F826F9642F,1,S1-02610149000,YORK UPG,,,,,,,,,,,,,,
E1C3C3B8-FC83-4CB1-B550-0C7485F7663E,1,17J61,LENNOX,,,,,,,,,,,,,,
E1CC1624-BDC2-484D-82A6-8EAD0CEC4474,1,38AQ680045,CARRIER,,,,,,,,,,,,,,
E1CE41C8-354F-48C9-90AB-D7085933E4ED,1,18269-1,MASTERCARE,,,,,,,,,,,,,,
E1E044CD-1008-41A9-93F1-B813FBFC0148,1,995387,WHIRLPOOL,,,,,,,,,,,,,,
E1E36B4F-8EA1-48D7-9DFF-C1C2ECD512C0,1,LA01RA026,CARRIER,,,,,,,,,,,,,,
E1EC28CE-310A-4D55-A246-653B4F82E784,1,FAN02646,TRANE,,,,,,,,,,,,,,
E2027549-0A79-4C76-8ED9-3B12F7B322BB,1,10333016,SAMSUNG,,,,,,,,,,,,,,
E204F921-18AC-43F3-842A-2CBDFCA8F1AB,1,5151-024,BARD,,,,,,,,,,,,,,
E20E961E-E0D5-4F1A-ADF3-795DEEE07089,1,FAN01129,TRANE,,,,,,,,,,,,,,
E20FEA93-6B03-43BD-A8FE-8207C02B590E,1,S1-02639408000,YORK UPG,,,,,,,,,,,,,,
E2108CB4-34FB-4009-AE19-F4C16B790E61,1,FAN01486,TRANE,,,,,,,,,,,,,,
E233CA0F-9A30-4112-9055-191EED5F159D,1,5H70631-4,MODINE,,,,,,,,,,,,,,
E26AA686-F6E3-489D-AC33-1D9CC04528CC,1,99020187,BROAN-NUTONE,,,,,,,,,,,,,,
E2949D02-FE74-447E-A368-0E40DBDBEC52,1,831,,,,,,,,,,,,,,,
E2A1D530-1DAA-459E-9B76-1620E7B20306,1,5H70717C7,MODINE,,,,,,,,,,,,,,
E2AF3FA4-8683-4910-813F-C471032F0F13,1,350A237H09,MCQUAY,,,,,,,,,,,,,,
E2AFCD72-F1E8-4301-9CA0-BA7741EB9E02,1,FAN03421,AMERICAN STANDARD,,,,,,,,,,,,,,
E2B51BF6-3979-47C1-8AB7-88B76D43F543,1,1174760,HEIL,,,,,,,,,,,,,,
E2C3581E-5A43-4345-9DB4-77C691EACE6F,1,100060-31,LENNOX,,,,,,,,,,,,,,
E2E26FCB-5498-46A5-B3D3-9D4E2DE8E14B,1,1818,,,,,,,,,,,,,,,
E2E79F1B-33B7-4674-9D25-4AD706239BD2,1,1086517,HEIL,,,,,,,,,,,,,,
E2EC8125-AD9A-4447-8986-D0EEF7EB4119,1,J34R6999-102,STERLING,,,,,,,,,,,,,,
E3215EBC-DDE8-407D-9A93-ED5072B301F6,1,WW73X1,TRANE,,,,,,,,,,,,,,
E32BE36E-D316-4501-A26A-EF8A7B4E721C,1,100060-17,LENNOX,,,,,,,,,,,,,,
E32CE40F-82C7-4BDC-8529-2EB3899810C3,1,R041779600,CLIMATEMASTER,,,,,,,,,,,,,,
E32DA852-28A1-4082-A923-F2C744E49CE7,1,D6762201,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
E332F4F4-4EBE-42B9-BF9A-D7DF81AB4571,1,S1-02621913000,YORK UPG,,,,,,,,,,,,,,
E334F962-59BD-4B25-9FB1-FBCDDE6668D3,1,5303017959,HARVARD,,,,,,,,,,,,,,
E33ED1AB-50C3-41C7-B741-3CFD10D993CD,1,318977-401,CARRIER,,,,,,,,,,,,,,
E33F0B7E-D780-432B-A654-14FD9FE2B0F7,1,FAN01724,TRANE,,,,,,,,,,,,,,
