part_id,show,part_number,part_brand,subcategory,part_image,media_type,merv_rating,nominal_width,nominal_length,nominal_depth,actual_width,actual_length,actual_depth,efficiency,max_operating_temp
D992D221-59B1-4C0E-B78E-3322C9C31E96,,12100204000718,CARRIER,,,,,,,,,,,,
D9B2023C-C4E5-49D9-A778-1D8E5CA72429,,391120046R,THERMAL ZONE,,,,,,,,,,,,
D9B5661F-4A68-4DDE-9C58-8A010A4D7D75,,346345-75101,CARRIER,,,,,,,,,,,,
D9B77723-0864-46C8-814A-27E668624660,,R76AA0002,HEAT CONTROLLER,,,,,,,,,,,,
D9CB3A9C-8660-42B3-83F1-208A7F92EB90,,KH01AU025,CARRIER,,,,,,,,,,,,
D9D17E16-90DE-4482-A4C1-5B37D05C8F8F,,S1-7660-3401,COLEMAN,,,,,,,,,,,,
D9EDAACF-DFAE-43BB-909B-D90CAD7FA1D2,,Z04F001,DETTSON,,,,,,,,,,,,
D9FA0BEE-7913-441A-93C1-E1EA510F7CFF,,201121190321,SEA BREEZE,,,,,,,,,,,,
DA123C5A-8543-49BE-8551-74594D7C3FC5,,65595,HEIL,,,,,,,,,,,,
DA327BE4-F02F-418E-A61D-93038B123882,,602857,HEIL,,,,,,,,,,,,
DA40C403-1588-473C-9651-6C18CC5642F0,,5230A10011A,LG,,,,,,,,,,,,
DA4DCC8B-7BAD-4751-966E-6F0F874F4BE9,,C9401811,AMANA,AIR FILTER,,,,,,,,,,,
DA54F548-63D3-47C1-9E6D-80760411BE66,,16X24X1/2,LENNOX,,,,,,,,,,,,
DA84A493-8FB4-4AD5-95F4-07B36D625AE2,,22-1151,AMANA,AIR FILTER,,,,,,,,,,,
DA9E3635-4F8E-4C49-99F7-DD9F4C269C20,,06131B061,ARMSTRONG,,,,,,,,,,,,
DAAB9D3B-3584-49C6-BDB8-2751AF0B7A3A,,R0750005,AMANA,AIR FILTER,,,,,,,,,,,
DAC68B7F-4E43-4800-89C8-A94470FB07F7,,28MH204946,CARRIER,,,,,,,,,,,,
DACCF822-C5BD-4D7F-ADB2-B8C4AACA0751,,P-8-6222,LENNOX,,,,,,,,,,,,
DAE3EEE3-9DCD-49AA-A675-325F70416DA2,,570-054,BOSCH,,,,,,,,,,,,
DAF5FD88-2F19-49D1-81DC-D34BA8E6B233,,WG85X1,TRANE,,,,,,,,,,,,
DB01DFAF-2DDC-44B4-B9B7-185F3E1D5C62,,S1-02601730000,YORK UPG,,,,,,,,,,,,
DB0851E6-DBA5-4B75-B749-5E60631A1D93,,KH03DW210,CARRIER,,,,,,,,,,,,
DB0FAE3C-D867-4A76-BEAF-0B6644900694,,2373854,ARCOAIRE,,,,,,,,,,,,
DB3738BF-8707-4F07-9629-0A14F2E95DBA,,WS731B3900A,CARRIER,,,,,,,,,,,,
DB3AFC9F-6062-4DA3-8012-94F585DD4424,,FLR00913,TRANE,,,,,,,,,,,,
DB45B428-15CE-4179-A0B4-231A0B973F4F,,11716000001A,CARRIER,,,,,,,,,,,,
DB621FAE-AE02-44B3-AAF5-FAFEF7F434FF,,FLR00935,TRANE,,,,,,,,,,,,
DB65F3FC-563D-4CC8-92FE-664CA27F1402,,431164S,CARRIER,,,,,,,,,,,,
DB6B594F-8C5D-45A9-9EA8-759211A88B51,,54-17531-17,RHEEM,,,,,,,,,,,,
DB75F364-640B-495B-A150-E83C6865DEA3,,FLR01677,TRANE,,,,,,,,,,,,
DB7DEB45-8C5A-4A3D-8497-E98B12DCF7B3,,FLR00589,TRANE,,,,,,,,,,,,
DB8A6FF9-5D1D-40BD-B638-E706522D3CD5,,24189601,CLIMATEMASTER,,,,,,,,,,,,
DB983A14-EF4C-4BC3-824F-A9617223B3F5,,67304305,FRIEDRICH,,,,,,,,,,,,
DBA04B01-8913-4220-BF6B-EB5201B56D04,,12126000000134,CARRIER,,,,,,,,,,,,
DBB1D9A2-BD32-4121-BE09-0A0B90DBA34C,,S1-02630364000,YORK UPG,,,,,,,,,,,,
DBC3A9AC-EB46-462F-9469-4A724EABBD3E,,78G66,LENNOX,,,,,,,,,,,,
DBCE4D2E-BEF2-427D-9A26-56B1B21C0C86,,KH01AA306,CARRIER,,,,,,,,,,,,
DBCEE744-5434-4EC1-9A50-7F551F13505C,,030-A-031,KOLDWAVE,,,,,,,,,,,,
DBD1D1A7-3DBB-475C-8F37-783ACFDB99FA,,7002-5511,RHEEM,,,,,,,,,,,,
DBD5BC99-B211-4482-B9E8-5C8366392BA9,,S1-9536-351,COLEMAN,,,,,,,,,,,,
DBS6DZ27IOXMPDXM9QP2ZAG2YD9Z43XU05F3,,20055202,DUCANE,,,,,,,,,,,,
DC02CED3-4FFE-4146-A4B0-D6663B540EE2,,FIL2000,LOCHINVAR,,,,,,,,,,,,
DC16E898-C1A4-41E8-B6E8-2D63ED9E5301,,9315014023,FUJITSU,,,,,,,,,,,,
DC18627F-98C4-46D5-A38F-A96F9F436C99,,64500,,,,,,,,,,,,,
DC2A3972-24C9-403B-A7C1-396598BFFB25,,13801082,CARRIER,,,,,,,,,,,,
DC462790-A3BE-474A-A3F7-0BE770854F28,,89900803,LARKIN,,,,,,,,,,,,
DC52A33A-15F0-4BDE-AAF3-9EE82481B526,,325531-402,CARRIER,,,,,,,,,,,,
DC53DFE3-FF59-47B1-8268-9CFF2CF09E10,,54-17531-13,RHEEM,,,,,,,,,,,,
DC655666-9A18-44E8-8FCB-AB6130D6DE5F,,KH01AA316,CARRIER,,,,,,,,,,,,
DC6D7459-D0A5-4549-BBDB-A0C80CB7B2E6,,76B0014N05,CARRIER,,,,,,,,,,,,
DC78A76E-FC0A-4533-99B8-DA6B1947E4A3,,16X20X2,CARRIER,,,,,,,,,,,,
DC85F8B1-9163-4C21-B23A-4BFE4608F958,,X058101,LENNOX,,,,,,,,,,,,
DCA3A69F-1662-4F9F-91E9-04266C81AED3,,3100056510,DAEWOO,,,,,,,,,,,,
DCA3AA54-FCB1-4094-BE2C-5D6775740117,,1121-20480-015,COMFORT,,,,,,,,,,,,
DCBEF297-095A-4418-9BD7-526F8BCAB834,,3128776,HEIL,,,,,,,,,,,,
DCC5B196-25C8-4F6A-95DE-F8FEE6687358,,40RE051226,CARRIER,,,,,,,,,,,,
DCD3A29C-FEBD-46FB-BB47-49621E4F835C,,7004-014,BARD,,,,,,,,,,,,
DCE34CA2-827B-4531-BDAC-A94E311B7E65,,S1-02628048004,YORK UPG,,,,,,,,,,,,
DD280CBE-F00A-4F71-9DD1-B44D07A502C0,,FLR01078,TRANE,,,,,,,,,,,,
DD3470AA-2F94-4BE6-8018-C7D9E66B7AEF,,FLR06454,TRANE,,,,,,,,,,,,
DD349F11-8729-4C22-84D8-A58F1B2CE802,,61632310,FRIEDRICH,,,,,,,,,,,,
DD35E34A-31CE-433E-92AC-500D18EC2BC7,,024217600,MCQUAY,,,,,,,,,,,,
DD432B34-E89C-41A8-A53E-7120265AAA5C,,1167296,SEARS,,,,,,,,,,,,
DD46711D-8B89-4677-897D-0042C1DC8BC7,,2373901,HEIL,,,,,,,,,,,,
DD5FD8C3-688A-4D85-9598-FD39C724BFAC,,9357897011,FUJITSU,,,,,,,,,,,,
DD60757C-6400-4BAD-BE28-086CF2865DDB,,S1-02625534000,YORK UPG,,,,,,,,,,,,
DD62A54E-6521-45B6-92AF-9BE951355902,,56M79,LENNOX,,,,,,,,,,,,
DD6AA5B2-1D2B-4D34-BE82-DCBCFB60A526,,C94018-6,AMANA,AIR FILTER,,,,,,,,,,,
DD6E69CB-F16A-4726-A541-BFBE4831E07F,,60865811,FRIEDRICH,,,,,,,,,,,,
DD753FAF-AD0F-48F1-89BE-16C56F141A33,,327630-401,CARRIER,,,,,,,,,,,,
DD7BA90A-ABED-4341-B3F7-D0BE292625C0,,11122155,GREE,,,,,,,,,,,,
DD7E1803-FE68-49E8-909B-F78D2EE3A012,,S1-02610539000,YORK UPG,,,,,,,,,,,,
DD7FE936-303F-4736-AFB3-DD71E210998A,,KH03ML060,CARRIER,,,,,,,,,,,,
DD816EA9-BFEB-4E53-B625-16CDE30A9402,,S1-02625573000,YORK UPG,,,,,,,,,,,,
DD82AC8A-DBA3-465F-AF35-4C270083CA2D,,16032,,,,,,,,,,,,,
DD9BF4DB-543D-4001-A007-BA666260FEDF,,40QZ43180254,CARRIER,,,,,,,,,,,,
DD9ED281-7AE6-4138-830A-672F83233C32,,50VQ570006,CARRIER,,,,,,,,,,,,
DDAD8769-09CC-4261-A9CE-08B81D88B07C,,L2-00399-6,CARRIER,,,,,,,,,,,,
DDDA6C5C-A278-46A1-B385-B146EBD36C46,,FIL2075,LOCHINVAR,,,,,,,,,,,,
DDEBFD75-3C67-4970-87FB-736C2E8929CC,,24X26,LENNOX,,,,,,,,,,,,
DDF720A8-8414-4E0B-A91B-0C62A4CF1AEF,,B1204948,DUCANE,,,,,,,,,,,,
DE0A7CB1-6C1F-443D-9EAB-552BAAEA2B30,,102250-03,LENNOX,,,,,,,,,,,,
DE116A01-A814-4584-99D2-2F5A5A8A33F8,,36B87,LENNOX,,,,,,,,,,,,
DE1E7A2B-23E6-4970-A0C2-CF5BF74BDD31,,FLR02726,TRANE,,,,,,,,,,,,
DE51C3E5-538A-4D3A-ACD8-9DEEEC800381,,7003-002,BARD,,,,,,,,,,,,
DE58AA8C-78D0-4254-9D3C-331A38A4ACE1,,50DK504910,CARRIER,,,,,,,,,,,,
DE595157-40C9-4EF7-ADBC-D8DCBC4286D5,,1659328,DAIKIN,,,,,,,,,,,,
DE5A2C22-DF8D-462E-9E97-5F124C71A11C,,40327,AMANA,AIR FILTER,,,,,,,,,,,
DE69F12C-0605-4A1C-99D2-3F8D1E0C8D22,,7002-92,WEATHERKING,,,,,,,,,,,,
DE6ABA24-9C75-42D7-A8FF-25E0BC8E0447,,22-1110,LUX,AIR FILTER,,,,,,,,,,,
DE7E89B9-6C2D-4891-9592-6B22301596DA,,06131B033,ARMSTRONG,,,,,,,,,,,,
DE8281BA-698A-4EFF-80F5-78CCBBAB2534,,5231AR2148A,LUCKY GOLDSTAR,,,,,,,,,,,,
DE8E6315-A381-451D-95A1-031DDAF9DB2C,,S1-02632588090,YORK UPG,,,,,,,,,,,,
DE94EEE6-5E2E-4B92-9B2C-4226BBAC5ED5,,F825-244,RHEEM,,,,,,,,,,,,
DEA4A55E-7760-42EE-832B-F61BC3369F04,,1690231,ARCOAIRE,,,,,,,,,,,,
DEB13302-5199-460E-BCDA-735CEF2CF2A2,,68544417,CLIMATEMASTER,,,,,,,,,,,,
DEF70811-8937-4E00-BF2E-D32FFCD52EBB,,1121-20480-012,CREST,,,,,,,,,,,,
DEVAEYW6VQ0YTETVRL6AC0B6N5COGPTO56LD,,309609502,FRIGIDAIRE,,,,,,,,,,,,
DF22EB8A-3981-40ED-8750-16C7B9DC3962,,855877,WHIRLPOOL,,,,,,,,,,,,
DF452ECF-F149-4B2D-9AEE-596D0BDFDCD8,,FLR01085,TRANE,,,,,,,,,,,,
DF7109E9-9B8A-4B89-9CB3-15735FEA9382,,54-22697-02,WEATHERKING,,,,,,,,,,,,
DF75C6BD-ECC6-4B1E-B692-DA1E2ED34F2C,,2373995,COMFORT,,,,,,,,,,,,
DF769539-172D-4471-BCDB-3E01BDB37D56,,12100204000001,MIDEA,,,,,,,,,,,,
DF7B5D0E-A2B0-44C8-A9FA-3492CACE7DE5,,DB63-00513A,FRIEDRICH,,,,,,,,,,,,
DF8B7E4F-35DC-4153-B405-5EE30C765CAC,,R61011500,MITSUBISHI,,,,,,,,,,,,
DF8E91D1-96D1-4EF1-86E3-DB72C6A2FF40,,FLR00497,TRANE,,,,,,,,,,,,
DF9B3148-ABEE-490D-84D9-AB7251D8F3DD,,346309-401,CARRIER,,,,,,,,,,,,
DF9DAA5C-7421-4B76-8BE8-F4DA47E4C013,,67207427,FRIEDRICH,,,,,,,,,,,,
DFA17DF5-627F-434D-8A52-B53F4B3F929C,,8-2956A,LENNOX,,,,,,,,,,,,
DFADC3B2-2C31-40CE-ACC3-8DB7C55EB388,,51HA500001,CARRIER,,,,,,,,,,,,
DFAEDAE2-A1A6-427F-AAA6-CC0631C2E7D7,,51301030400,HEIL,,,,,,,,,,,,
DFC36072-750E-4C07-9CA2-983C509071D6,,50HJ540611,CARRIER,,,,,,,,,,,,
DFCE6FB1-A9FD-47C9-96FA-3C6E20B29BD1,,700026-63,CARRIER,,,,,,,,,,,,
DFCFC659-6EC8-49F7-B50D-818FF174E2C0,,51YA680001-024,CARRIER,,,,,,,,,,,,
DFD1F23B-333E-41F6-B60F-41FF59F8E5FD,,R01A30500,MITSUBISHI,,,,,,,,,,,,
DFE936F1-0C3C-4304-B8AF-E29D1A829EE8,,100190127,THERMAL ZONE,,,,,,,,,,,,
DFECD527-A50A-4E7A-9EE4-71C9F1AC67B3,,78L92,LENNOX,,,,,,,,,,,,
DFF3BA0F-C21E-4F43-80AA-8DAC5238F5DE,,2011327A4310,CARRIER,,,,,,,,,,,,
DTSD1F6Y0XH8B2R77TZ117IVMYA91WIB73YL,,20056203,DUCANE,,,,,,,,,,,,
E00B5084-4E71-48D9-B036-594941C3680E,,A3445901,AMANA,AIR FILTER,,,,,,,,,,,
E02AD4C4-2FC0-4F41-B987-435AC5627E6B,,5983A10003D,LG,,,,,,,,,,,,
E053E468-0B15-4E64-A2D7-19661E25533E,,S1-02620248000,YORK UPG,,,,,,,,,,,,
E05C28D7-C80E-41AD-A2E7-7A400B163409,,KH01AA062,CARRIER,,,,,,,,,,,,
E07677F1-5825-4D88-BFE1-B7E55A09799F,,FLR01056,TRANE,,,,,,,,,,,,
E0823D55-5B0D-4EE0-89BA-B636E56FADB8,,FLR02968,TRANE,,,,,,,,,,,,
E0B380E3-0DC2-45D3-A70C-4502EB0CA969,,D-11675-02,RHEEM,,,,,,,,,,,,
E0D2681D-E08B-438A-A128-0D385C7B5D20,,27360-09,NUTONE,,,,,,,,,,,,
E0DC98CA-8A59-4A0F-9984-B42991BBDB6F,,S1-1454-9021,COLEMAN,,,,,,,,,,,,
E0F03B49-5F92-4103-B5FE-B593EDD23E17,,19-1/2X27-3/4X1,CARRIER,,,,,,,,,,,,
E102DE10-8B76-4880-9050-8A72FF1498C4,,50757002,ZONEAIRE,,,,,,,,,,,,
E11516B6-CA74-446D-B059-A45469FCA5DA,,S1-02616715003,YORK UPG,,,,,,,,,,,,
E1166DC2-3249-4A32-A510-E007849B2709,,030576,SUBURBAN,,,,,,,,,,,,
E13903C3-6D44-4C03-BF53-98039F4C6846,,54-22697-01,RHEEM,,,,,,,,,,,,
E13F243A-9D49-49B2-9367-E92276F374AE,,LH01AA583,CARRIER,,,,,,,,,,,,
E163C9F1-7B33-4EF7-8B0E-51801372FF41,,8733922794,BOSCH,,,,,,,,,,,,
E174D92D-A46A-447B-8C0F-481A55074BC7,,7003-007,BARD,,,,,,,,,,,,
E175DCFC-E5E9-4334-B108-7E2267B541E0,,100190127R,THERMAL ZONE,,,,,,,,,,,,
E18599FB-20B9-4595-AF4A-79A02976F01F,,5983A20017F,LG,,,,,,,,,,,,
E188E8F5-14D5-42B6-96C0-7BCB5EB7F7E5,,5304470951,CARRIER,,,,,,,,,,,,
E1928C1D-D59C-461B-BBE6-43D49345492B,,T111570062,CARRIER,,,,,,,,,,,,
E19E0159-142E-4CCA-98D0-6F64013935C3,,1121-20480-012,CROSLEY,,,,,,,,,,,,
E1BCA060-1037-4870-BCE8-CE8A2C6493EC,,WJ85X10011,GE,,,,,,,,,,,,
E1E9660F-0A96-4D82-9E62-333E6E9F3D75,,1111-02790-001,CLIMATROL,,,,,,,,,,,,
E2038B71-8FEE-4A45-89F0-F6E1E87F6BF8,,WK85X10003,GE,,,,,,,,,,,,
E20D501E-D8BC-41DC-8F2D-B281CB6883A8,,S1-02635676003,YORK UPG,,,,,,,,,,,,
E220141A-8D75-4C66-90BE-0BBCFFBD33D0,,S1-02633202010,YORK UPG,,,,,,,,,,,,
E23E6076-F2C2-4799-B9F6-EC5A43E00346,,62M680093,CARRIER,,,,,,,,,,,,
E24F9703-C13B-4CD9-948D-F33D1541DF2C,,S1-02608210000,YORK UPG,,,,,,,,,,,,
E25DEDBB-6164-4A21-98D7-6EC440EE34B2,,8-3604B,LENNOX,,,,,,,,,,,,
E266FE2D-04C6-4538-9266-C762592267E1,,FLR02699,TRANE,,,,,,,,,,,,
E26869E0-93CD-47DB-9C70-AF07AFB3F457,,FLR01119,TRANE,,,,,,,,,,,,
E272329F-1458-4082-9804-83C9D881130F,,02-53-1271,BRYANT,,,,,,,,,,,,
E27B5450-C15E-4A03-828A-49A27AEE9DFB,,1767647,DAIKIN,,,,,,,,,,,,
E2A79712-C8CF-4AED-B6CA-C5C228F5B361,,WP85X10001,GE,,,,,,,,,,,,
E2A7F8B9-291E-48D6-85B4-2DD3AAD05D04,,76B0001N01,CARRIER,,,,,,,,,,,,
E2A8EED4-C602-4017-8958-A52CA776F40D,,50DP404763,CARRIER,,,,,,,,,,,,
E2D4D4DD-1B84-48D3-BE0F-B1E5DD3666F8,,512562,ESSICK,,,,,,,,,,,,
E2E16FBE-EB54-4CE9-9666-F2A5F6A72424,,FLR00567,TRANE,,,,,,,,,,,,
E2F67799-45AE-4AFE-86D2-A83C0A5A560E,,FLR00564,TRANE,,,,,,,,,,,,
E2F90CC1-49FE-4005-BD94-C3F357756343,,9316474017,FUJITSU,,,,,,,,,,,,
E30C3577-E8E4-4748-90FF-73112897EB8F,,68544418,FRIEDRICH,,,,,,,,,,,,
E343AD3E-4149-4957-B7BA-C109E86B55E3,,S1-DL1112220401,YORK UPG,,,,,,,,,,,,
E347E3BC-638F-42FC-B812-E7A4295DB7EF,,111253031,GREE,,,,,,,,,,,,
E355291C-82AC-43F7-8BD7-4743F2266CFD,,EXPXXFIL0020,CARRIER,,,,,,,,,,,,
E36109BF-E34F-4AE6-9B44-C12F388BE5A7,,309631404,FRIGIDAIRE,,,,,,,,,,,,
E37984F5-9A52-4589-931F-0E61A6DC3A9B,,FLR03437,TRANE,,,,,,,,,,,,
E38BBC5D-55F3-4564-A277-708A2F362480,,KAACF1001MED,BRYANT,,,,,,,,,,,,
E3907B49-C98B-4B49-A965-FE37349ACEFB,,2022-5004,EUBANKS,,,,,,,,,,,,
E3AACC1F-8E1E-4CD7-811D-C5A0DC02A556,,4032300,TEXAS FURNACE,,,,,,,,,,,,
E3B5866B-D621-4C47-8C8B-7E7C616CD7E2,,WJ85X10021,GE,,,,,,,,,,,,
E3B8E0A2-69C7-4DD1-A53C-F20100A05870,,WJ85X174,GE,,,,,,,,,,,,
E3D39BA1-DFC6-45B7-9B1D-54664E53C552,,1521391,GOODMAN,,,,,,,,,,,,
E3D5A2D4-9C8B-45D0-8DA0-518618CE4361,,6230679344,SANYO,,,,,,,,,,,,
E3EB1E9A-1C78-492C-9E3D-E5B45DEE2F22,,S1-1454-9011,COLEMAN,,,,,,,,,,,,
E3FE1050-73F5-4EE3-AB51-978DA3162A19,,SRN00163,TRANE,,,,,,,,,,,,
E4066697-BB25-4D95-B473-0B44F14721E8,,8733922791,BOSCH,,,,,,,,,,,,
E430B59E-E2A2-443B-874A-D9451E1A9AED,,Z04F008,DETTSON,,,,,,,,,,,,
E4431529-6BC6-424C-99FC-1F473E10D8A3,,FLR00632,TRANE,,,,,,,,,,,,
E4513CC8-1CEC-4B87-B1B1-59AE647261E9,,1058402,HEIL,,,,,,,,,,,,
E45C2D62-F94A-4EF9-AEC9-3C2CDB406ECD,,60AA500093,CARRIER,,,,,,,,,,,,
E479F81D-E762-42F1-BB9A-5F47A0105776,,62M680081,CARRIER,,,,,,,,,,,,
E47F0A65-83E1-428F-864B-860EEA7A9925,,7004-064,BARD,,,,,,,,,,,,
E4928E35-4816-40E2-BCBD-0574FA4F0799,,WJ85X10029,GE,,,,,,,,,,,,
E493B852-7B6A-46B8-9E72-F963FA891420,,123324005,HEIL,,,,,,,,,,,,
E4945263-DB2A-4428-9BB2-B0DF2AF3EB27,,FCM673,AMANA,AIR FILTER,,,,,,,,,,,
E4B42EA2-F23F-48E0-A4F3-4E310DBBCB2D,,602856,HEIL,,,,,,,,,,,,
E4F43DD9-336D-4423-B489-40AF00937038,,WJ85X10040,GE,,,,,,,,,,,,
E518C47C-CB96-40B8-9790-D3B5046511CB,,02-53-1263,BRYANT,,,,,,,,,,,,
E5273DC1-E857-4DFC-A572-CB1167580117,,54-22699-02,RUUD,,,,,,,,,,,,
E52FAF96-7547-436B-96C1-358639B1CA88,,67102809,FRIEDRICH,,,,,,,,,,,,
E53B2531-F94D-484E-AC00-95E29C7E3C59,,WJ85X10046,GE,,,,,,,,,,,,
E5448781-8673-45A3-AAFF-E418BC280FD2,,22-4070,LUX,,,,,,,,,,,,
E54512E5-9235-4DF2-8950-8934ACF75F6F,,C4855621,AMANA,AIR FILTER,,,,,,,,,,,
E568BEF2-389D-40CF-BE54-45C54D2356DB,,28X52,LENNOX,,,,,,,,,,,,
E573905B-844C-4564-85DF-DD68B4E751B7,,10X20X1,CARRIER,,,,,,,,,,,,
E5798B71-01C4-452E-AE56-D5395FB6A72F,,S1-02623792000,YORK UPG,,,,,,,,,,,,
E58588EC-A74C-4928-B7C8-60F14BE9AD6C,,8-4-502B,LENNOX,,,,,,,,,,,,
E597B8B7-4B5F-4232-8AB7-CE2271E43B1E,,KH01AA592,CARRIER,,,,,,,,,,,,
E59C8AC4-DE40-448D-9C4B-3177A729B7FD,,FLR00543,TRANE,,,,,,,,,,,,
E5C868FD-E688-4A50-A2D3-CF84517D2128,,FLR01065,TRANE,,,,,,,,,,,,
E5DF44DE-B2B4-4809-AB1D-0DB69C82F7D7,,83-42018-02,RHEEM,,,,,,,,,,,,
E5F48298-CDC2-44F3-95A4-C4399CBA92B2,,5231A20032F,HEIL,,,,,,,,,,,,
E5FD6D24-0A8E-4467-8A54-535F00EBC78B,,67304304,FRIEDRICH,,,,,,,,,,,,
E622C12C-021A-4BB3-889C-D7DA479DBF88,,20122603,DUCANE,,,,,,,,,,,,
E665D45C-499D-4D93-947C-95FE97523F0D,,27.75X15.88X4,CARRIER,,,,,,,,,,,,
E66D0C69-C0C4-4C35-8AAB-EF7635C655D7,,R0139406,AMANA,AIR FILTER,,,,,,,,,,,
E6877A4D-D29E-4DED-9E6F-893203E26C52,,FLR01052,TRANE,,,,,,,,,,,,
E68FEDB7-7461-42E8-911C-67852B6E5F57,,R0139420,AMANA,AIR FILTER,,,,,,,,,,,
E69176E9-4F4E-4B5F-BC5D-010A0B43A70A,,FLR00262,TRANE,,,,,,,,,,,,
E6B0CCA4-69AE-48EB-B471-3516279C05A7,,CF08-14WEF,BRYANT,,,,,,,,,,,,
E6C03102-D26A-4FE6-867C-AFED642E45F0,,S1-02502048000,YORK UPG,,,,,,,,,,,,
E6CD6B57-2395-45D0-BDEC-FD5D67D2F34A,,U41001500,MITSUBISHI,,,,,,,,,,,,
E6D3929D-4229-4209-A4A9-934C0E9BD5A3,,87F74,LENNOX,,,,,,,,,,,,
E6D6B5CD-50D5-444A-A961-BFDB13EBD930,,101750R,CARRIER,,,,,,,,,,,,
E6D9CF53-177B-442A-9522-E92F58483E79,,S1-02635462000,YORK UPG,,,,,,,,,,,,
E6DF691A-D9CA-4617-958D-A7D68340E381,,T111572019,CARRIER,,,,,,,,,,,,
E6F08800-418A-4A7C-941B-D4186CC60547,,CEL00006,TRANE,,,,,,,,,,,,
E6F2CA72-4BD0-4C09-805C-33DE0CCCAFCE,,52X30X1,LENNOX,,,,,,,,,,,,
E702AD40-F87C-46E4-A8A7-DF151CD2B79B,,R01A15500,MITSUBISHI,,,,,,,,,,,,
E7194DFC-849D-42DB-B12A-E3DD78965446,,9359739005,FUJITSU,,,,,,,,,,,,
E720E79C-444E-453E-AD1C-D7EE142A35C8,,2X20X25,YORK UPG,,,,,,,,,,,,
E73E5058-AED8-4EF7-B64A-1BF1225E85FF,,130667-64,CARRIER,,,,,,,,,,,,
E741CACA-DDD6-485B-9695-1D498805556D,,22-4072,LUX,,,,,,,,,,,,
E7423D9F-9546-46E0-958A-7CE075A61C64,,F825-174,RHEEM,,,,,,,,,,,,
E7527683-8391-44AC-AEB5-15801520C258,,D6758601,AMANA,AIR FILTER,,,,,,,,,,,
E754F03C-EB2F-4F87-993C-C8496F799ED0,,WJ85X10025,GE,,,,,,,,,,,,
E7594F0E-2ECE-4A9C-817C-F6EA15752EE7,,9105690,NORDYNE,,,,,,,,,,,,
E77E3CA8-8D28-41C4-A705-E80A4A6BB117,,R76AA0002,MORTEX,,,,,,,,,,,,
E7811C07-A70C-40A9-A5E7-AA194D14A4BF,,62A27,LENNOX,,,,,,,,,,,,
E78AB59C-5390-41CC-9441-04BA2DD63CF8,,309343-501,CARRIER,,,,,,,,,,,,
E7ACEC1F-937D-4856-BCB8-4E93BA0A2CDC,,11120011,SEA BREEZE,,,,,,,,,,,,
E7CC65D7-4B5F-4CEC-A558-80B3ECF6CDCB,,76B0001N15,CARRIER,,,,,,,,,,,,
E7CC7CEE-F6DE-4435-9DA1-49304EEC5F43,,20273,,,,,,,,,,,,,
E7D4DF21-5E2F-486B-91F2-8F7CAC18B1AF,,KH01AA312,CARRIER,,,,,,,,,,,,
E7EBD83C-94BB-443A-85B8-5CB6A4304C68,,59P503B28,YORK UPG,,,,,,,,,,,,
E7EECD1C-DFA6-45ED-A273-65A7A7317CD8,,27.75X12.56X1,CARRIER,,,,,,,,,,,,
E7F3E6C9-C10F-4CFE-BBF5-15785A24480D,,52BQ500473,CARRIER,,,,,,,,,,,,
E7F9CAA2-0B1C-4FDD-B382-E8138153C28C,,54-40112-02,RHEEM,,,,,,,,,,,,
E7FDF84C-4ED2-411D-A312-77C59859A146,,WJ85X172,GE,,,,,,,,,,,,
E804946F-946C-4265-9773-6BD5BA1A0CD8,,B1369609,GOODMAN,AIR FILTER,,,,,,,,,,,
E80BCC30-52D4-4756-BD3A-19043CEB8ADC,,WJ85X10014,GE,,,,,,,,,,,,
E81F6F38-B2F7-48DF-92EA-6A7ECB4D6B02,,128413,SEARS,,,,,,,,,,,,
E82762E7-2942-4F24-995C-252F8C40BC1C,,WJ85X10056,GE,,,,,,,,,,,,
E8294567-FB71-4E3E-B36C-D25FAF452C8A,,FLR02725,TRANE,,,,,,,,,,,,
E82D894B-AB8F-47A4-B9A1-95FDDD5B76D5,,317659-403,CARRIER,,,,,,,,,,,,
E82F8BFF-CBA4-4F16-8FB5-457801AD09CF,,S1-02620425006,YORK UPG,,,,,,,,,,,,
E839514B-246A-40FB-AB58-246C42791619,,C9445103,AMANA,AIR FILTER,,,,,,,,,,,
E84B7F31-978D-46A9-92E0-DEEEEB34CB7D,,4032303,TEXAS FURNACE,,,,,,,,,,,,
E8512EA1-12D6-4AB3-9321-F0D834077CB1,,83-42018-01,RHEEM,,,,,,,,,,,,
E87BC93F-94F4-4238-8B04-A3F3662B6C8B,,185-0006,GLOW CORE,,,,,,,,,,,,
E88F1EC2-E9AF-463F-B283-F20351D30149,,LB-6112,LENNOX,,,,,,,,,,,,
E89A7555-7ED5-4691-A89D-39D1EE0446C7,,21-1004,AMANA,AIR FILTER,,,,,,,,,,,
E8A22862-4F64-4D24-9CD0-806C3E249474,,54-23217-01,RHEEM,,,,,,,,,,,,
E8A323F0-2126-41E2-903D-18053B1F8DD8,,201125490639,SEA BREEZE,,,,,,,,,,,,
E8C2F12F-387A-4EEE-8F95-9F39FD7241AF,,FLR00163,TRANE,,,,,,,,,,,,
E8C8C6F5-5477-4196-A2DA-4F3A6ECC350D,,1009747,HEIL,,,,,,,,,,,,
E8E269D3-A259-485A-A99C-2A68A6A0CC7D,,309607502,WESTINGHOUSE,,,,,,,,,,,,
E8E3D4DC-5405-4B1D-A1DA-E8DDF35E39E6,,20007667A,NTI BOILERS,,,,,,,,,,,,
