part_id,show,part_number,part_brand,subcategory,part_image,application,gas_type,voltage,terminal_TYPE,mounting,tip_style,ceramic_block,pilot_btu,orifice_diameter,pilot_tube_length,lead_length,sensor_type,steady_current,temp_rating,time_to_temp,amperage,cold_resistance,max_current,compression_fitting_diameter,probe_length,rod_angle,length,height,width,ingress_protection,certifications,nema_rating
570E0642-7517-471F-8C08-3365A8783CC1,,IGN00054,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573C77D4-02E3-42B2-8F8D-6E3D29BD9DC5,,1001F-104-3,RINNAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574C4038-8A34-4AF1-83E7-11BC2342FAF0,,WG41X59,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5763DBE0-CBB1-4146-815B-F958AE671017,,47775,AMANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578BEDDE-E0F8-4260-93D2-93784E895BB4,,62-21008-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57CE824F-C2E2-43D0-85F8-93CBA84BA17D,,31812-003,WAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58063C34-133D-4078-9F27-2B95F105A214,,098515-01,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581D25AE-4CE3-4D89-9066-1A90ABF4532A,,DV772-G,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58264D52-9B49-4B7A-B33E-5236988081DC,,R0198061,AMANA,DIRECT SPARK IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583F4177-E7B7-4364-9531-39496D9CB8F6,,FCV988,AMANA,STANDING PILOT IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585E2926-5A2E-49CC-85D0-E50BE9CC2CAE,,5218503U,BECKETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585E768D-E895-4DD2-8E08-D027CF293F0F,,37D1069,MAJESTIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5887D651-85A7-4211-BB27-0C83B323320E,,ELC00047,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5919A037-BBC6-4E66-96E5-37BDCB64D958,,B1811925,DUCANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59275992-A31C-4C6D-835E-141F347782A6,,S1-02617804000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5963E462-7202-4AC0-9290-9F68CA43C41D,,610487,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5965591B-2881-4FE0-9EE6-282106D3E6F9,,91461,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596C173F-6849-460F-825F-C1E373252E0C,,J38R4578-1,STERLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599D2F25-020B-4F94-9232-8DF0B4E3EB12,,R2313,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599D383E-23BD-4205-9A6B-554072AB225E,,P321837,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59BD054F-A3D8-4C9F-84E6-01470D806B96,,WG35X122,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A04F5D0-1B30-4F5C-9CD7-56DCFBF8E65A,,5H75032,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A921EF2-8341-41B1-9567-DE13CA33D0F5,,WW51X183,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5AAEC886-4253-402D-A469-357A30B84281,,S1-02202062000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5AEA1591-FB24-41CA-B280-AAE96AA02380,,762113,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5B211EFC-16E0-4228-8F62-F0498B27E51A,,IGN00014,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5B3C2269-B9EA-4EAB-A617-DCC6BF94D54D,,62-17048-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5B7469C2-7164-4AA9-AF74-9193343F3EB0,,20261708,GOODMAN,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5B9A2466-580B-4B93-8709-098E6767509A,,WG35X126,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5BACD06B-F304-4921-8C72-F309F1A33D37,,618020,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5BB0481E-E107-45A1-B92E-907D48997B0C,,873-92,INDUSTRIAL COMBUSTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5C29C9EE-B159-4DD8-8D6A-B70054CDC464,,762145,WHIRLPOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5C61C4C5-49B5-4BBC-A93E-68B9E11EB0D2,,097159-12,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5C70B402-C8E4-4B25-9936-1599C9AFE125,,63288-001,WAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5C7BE754-89FA-4872-88DD-F272F687A524,,R2708,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5CA980B8-F6E1-46B0-BC5B-EB9DC699D496,,1001F-216,RINNAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5CC3D1D8-7E76-4B1A-9ED8-5AF1B3B77C1E,,P179900,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5D749671-236A-40DD-BB7D-80DA5DE63B7C,,M-7658,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5D832FA3-44F2-461C-91AB-96AD9854846D,,M0340502,AMANA,STANDING PILOT IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5DE0FE46-55E4-4AB7-AFF3-798790316993,,46K87,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5E381250-8C8B-47E3-A5DF-8D3AA3743E1A,,LH31JZ028,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5E3FA84C-F929-4376-BBEC-9EBDCD9699E9,,3H32136C12,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5E68021F-E281-4CC9-A1EC-C73FCE2552BE,,36K46,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ED5BCDD-6DA3-4EDD-80F7-2F395DCE6135,,B1401003S,GOODMAN,STANDING PILOT IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5EE47726-1BC5-46A3-9862-5CE972FC9D82,,578731,BECKETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5F2FAE35-1A7E-4504-B2B7-E0A8EE2A6D56,,8201-5544,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5F432CC7-A9F8-4A0C-A9DF-5DE72E983215,,62-24271-02,RUUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5F77F991-7A88-4463-950E-4BD119C4EFB3,,321313,SUBURBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5F7D9FD4-2188-47D8-B88F-4AFC1240E410,,62-22864-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5F8D436B-52D8-43D7-B738-7CE49BA64237,,146-62-094,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5FA0D860-D0B7-463C-B6CB-4711A4F2CF43,,63213-001,WAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5FAFF865-9929-43ED-BB7C-5950822207A4,,WG35X152,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5FCA4C96-35E4-4062-935D-F866C7F84E91,,418-513,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5IP5MSWUOSXW6Y4YZGKVXGXFWQ9HG5YH2NOM,,DUB1811998,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601E8354-A1C7-4666-987D-3B06E54EEEC8,,R0208235,AMANA,STANDING PILOT IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606D79A3-FD3B-4C39-B64E-59CD5284B29D,,LH33WZ006,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607BD80D-884C-4D2E-AA3C-50241FDBDDAB,,59-25009-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60CAA2C2-15F2-4BC8-BD8D-149AF071D164,,44744-001,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60D4218E-6AC5-47AD-B544-0D8B5B83F2F9,,48-141,INDUSTRIAL COMBUSTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60F61E4D-5C88-441C-AD38-4C360F1D6069,,BD711010702V,ECR INTERNATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6108FE1A-0CFD-4DA3-8454-33A867F3659E,,EI-181-1,RINNAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6142A22F-75C8-45C5-BC41-14F30DEA2BD2,,S1-47405154000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618F87C7-E99C-473A-BCC8-5A65B0A5362E,,R0198002,AMANA,DIRECT SPARK IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620D8BD0-4496-48BA-B50F-B9A32DA011EE,,3H32608C8,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62353D57-A3F4-46B1-BAAA-3618B05DE81F,,44744-002,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6235FBF2-E137-49B0-8571-489C9269A62E,,5218309,BECKETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62395FF7-BCDE-4005-84E5-E24C18C34005,,P-8-7106,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6259DE7C-235F-4B20-A7AF-2D0984701B72,,31L30,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627F48EA-E6BA-40BB-A3B3-043FF3378164,,WG35X157,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6287CF6A-42A9-4C03-BB52-6707E196BC29,,87L54,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62E528CA-FDF7-47DE-AD5A-1CDBA75226C0,,G770NGC-4,JOHNSON CONTROLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6333B159-A49C-4AC9-A691-58D22E889E66,,J28R02722,BEACON MORRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63371EE4-F3BE-4F93-BFED-1B983824BE0B,,ELC00020,CUMBERLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6359F7CB-C507-44F4-8894-E0A781557623,,6094-5601,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6371B696-E488-4ED1-A99C-4A46EED9D180,,S1-02530370700,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63B762FC-A272-4D6D-BF39-AF1418727C53,,62-21743-04,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63BEE077-A866-4B06-B314-7B53A730A291,,HY19AD022,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63F6954E-3942-49C5-AA18-73F2BAB4A509,,59-24065-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640A6E0C-0F40-4840-8A4E-94078A693215,,P-3-883,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640C1689-E14B-40DD-B70B-460740974C99,,58SE680027,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642D91B4-34DF-4DFF-845E-33741CB66B43,,LH31AM002,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6449B609-CD3A-458E-BB78-2195F936DDA6,,103594-01,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645DD4E7-F7CC-4063-9FC0-EB35260B71DA,,529-540A,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645FCF80-42D5-453A-A7C0-E4D99ED5EBF3,,T4-116,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646478A5-1034-4F7A-A8FC-3FC9D81BD28B,,62-103541-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646EB906-7CFA-4243-8C5D-F9F0CA6E678A,,62-24134-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647EFE2B-8665-4308-AE85-8432E6F4991A,,9022-017,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6491F38E-D3C1-428D-A242-5C145A5936D8,,B1336102,AMANA,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64AA90A4-5326-4298-8930-064604E52274,,511-330-148,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64AYQZU4GWI9UZDMI424D0YJFZN5O2S73CVI,,MC36447B1,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64F7A925-E8B6-4E0B-94B5-D09031E73404,,9-8-10192,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65507C13-98AD-4B7C-99DE-8A74322FE5A2,,511-330-184,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655A6256-703A-4756-B53F-ADE43A0A7B97,,52M82,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65D088D7-7CCF-4F4E-9CE5-A7EDF85E6601,,6960,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65EA6D24-5631-422C-98B0-6037BE2C4BBA,,6096-5553,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65EE94D2-5D47-422B-AF89-602FB6D7FC51,,21-0054,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66424449-C99D-4ED3-A96E-0DF880DEFD81,,62-40652-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6657B5A5-FF30-4785-A762-077F972A511C,,17FA522317,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6674FDBE-7096-4366-88D0-43D906B637F5,,S1-02619335000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66A3E3D4-0736-49D0-8F94-B395334238FD,,59-25009-03,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66AFB312-605B-4FFB-A83D-9CFC903E095C,,20139786,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66AFC1E7-242D-4860-9EED-7191794E458F,,350196B-00,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66E1776A-2FC8-4DEA-A929-E47FCDC0D464,,62-25061-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66FB9942-4B87-4347-953D-99A2901138ED,,M-7578,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672CEAC5-EACA-4E1C-98B5-3A1E4C431E26,,48DA660030,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750A2C8-9E9B-464E-AD03-E673C1689E4D,,B1197501,AMANA,DIRECT SPARK IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677DD787-0DF2-4BE7-8747-85356B9EB740,,C087,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6793470D-43C3-45CD-80A3-5DA0278283E4,,LH33ZG001,PAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679F0509-EABF-412F-8AA4-A4155BAA1D73,,76738700,ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67AB147E-5DDF-412E-8982-01DB414EBC6D,,550002585,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67B9285C-08E1-47EF-80E6-2360A985595E,,PIT00018,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67ECF60F-20D9-496A-92DC-CDDB9858F89A,,1170686,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68793658-3F3A-4960-9BCF-F36814E6620F,,762111,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68A37C5E-CF32-41BE-BC25-24EBC5BE90D7,,62-21024-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68B5C969-A2DA-478D-876D-656C47DA5DCB,,WG35X134,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68EB8D6F-3D6B-446C-9D29-B3ADD60C8758,,40406-001,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68F39C29-9F8C-44E3-9D00-651FE4FD577D,,M-7515,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68F93565-31AE-4B33-9C08-66C03717BC4D,,6311B1,MAGIC CHEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69372B38-FC21-468F-85DB-5B8DEAE5B920,,LH680520,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694B4B5D-9FC8-4E59-B05C-B6E8E4831928,,62-24164-03,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69968247-D49F-432D-BC4C-F5AB8ADEE363,,60-513,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699DC25B-A88C-4CEF-ADCA-3BD591574BEF,,P229200,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69A5D459-6F83-4BCA-BAEE-B76F490BA5EC,,52M81,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69D1BD61-95AE-4080-8222-8EA120F46059,,ELC00016,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69E707E4-8C7E-45AD-B3E0-82F8394948CF,,R2359,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69E81EC7-E4BC-43B7-A1C0-8443D011D09F,,510-811-642,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6A87E2F5-4DF0-4B1B-B0CF-05180EE55169,,62-22331-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6B004C94-E1F9-450C-BDA9-A2C0428F57D6,,62-21194-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6B1B5A2F-BDFA-4DB2-A62A-1862DE7E8BF9,,21-0043,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6B33604E-0A69-4507-802D-853AA59011C8,,62-21489-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6B33BF51-4BF6-4813-868D-37306A90848D,,1176919,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6B45E471-D2AA-422E-A22D-BE2C9FFB4872,,097159-04,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6B58F191-06AF-4676-ABB0-B55838BD4F81,,873-501,INDUSTRIAL COMBUSTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6B6CDFB1-C9B2-4826-B381-E627FB7D08B6,,3H32608C11,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6B798E07-C9EF-4BFD-A390-A88245483969,,P322400,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6BC7C0E7-3CBD-4111-B695-9BA49BE9BA27,,8201-5536,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6BD4001E-D191-46C7-87BB-F9A901FD8A48,,8404-5563,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6BE6E0FB-02F4-4808-A072-6F959EED9F82,,5651-5517,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6BE6F055-2AF7-47D7-A2BF-24933140D997,,1650274,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6BEA9383-715C-4701-97BC-33A25CB5F166,,K17597,PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6BF38939-D221-4F51-8C82-648C3A448F1B,,3H32608C5,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6C005CB6-58E6-4E14-9F90-E50D4EEC3C74,,PLT1070,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6C31CB76-03D8-4411-8642-C072A9A835F9,,S1-02523000000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6C832188-B1FE-4D1B-8739-80AF94708BFC,,IGN00025,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6C8C6945-2D26-43C5-96A1-6BE225EB8AF1,,58ED660001,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6C992348-EED4-4960-AA29-533E48F2CA5C,,IGN00114,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6C9F3841-3DFF-412E-8050-D3C803B80F22,,R2358,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6CA189EF-D1EA-4488-81E0-E093CCA171C7,,LH33WZ016,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6D2E3258-3ADF-419B-9F3B-C7A05F554ABF,,610486,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6D99D3D9-0E55-4C64-9F53-15BA47FFF542,,B1401015S,GOODMAN,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6D9AD422-4D73-4FEC-AF1B-949A31C49C7B,,3H32308C5,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6DAC266C-9DE5-4E49-85D6-BF400BAE8A8F,,44487-002,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6DC9ACB2-7C7A-4A81-9D47-7772180C4973,,62-21008-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6DDA3688-AF6B-42AC-9F04-6C1596C28619,,00359J227,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6DF1F66C-655A-4241-B68E-23E16BFAF083,,8708105337,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6E12442B-591E-4ECB-AB22-80BA1D9F5A65,,3030633,CALCANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6E2C1978-5D0A-4F30-B872-A23FDF0307C2,,904919,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6E4069DF-CFED-4F42-925F-B04316751417,,PIT00167,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6E483819-09B7-4D4F-B312-4C1F6EFAC7E3,,910-3515,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6E49C837-4595-43E3-A31F-C734A263BDA9,,11111701,AMANA,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6E8D5B94-8BE5-418F-BEDA-3ED3A53E7C66,,C0000028,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6E955AAC-8344-4FB0-B1FC-F5B6C27CD71A,,IGN00020,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6EE98D0A-F94E-4FE6-B262-932C36856206,,0130F00008S,GOODMAN,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6F1FEEFC-A761-4036-AC13-E42A46F065DF,,R0198247,AMANA,DIRECT SPARK IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6F27B431-77D3-428A-992A-7453D45D34D6,,33G89,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6F2B877D-E0C7-40F2-83CC-055CC9D77D46,,C298,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6F55203C-6E97-453E-83DB-026C6584EA12,,S1-02633069700,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6FB64411-C9B9-4643-8FC5-B7A9E39B79AE,,PLT1042,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6FC16D21-0310-44F8-A0A3-59036E2A40C3,,P-8-7107,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6FD51231-1E26-4593-9C0A-CF079379C579,,3H0374540001,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6FD6FE5A-A588-4C7B-9202-6B932A633039,,62-23556-10,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6LOR5042BFNSL7J057PHMG4KDY93TFCYT9HF,,MC8058B1,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6YF47MWDOFEA2UEJ27R81JOXYYSALQMB3S23,,6676180,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701B68F9-93DF-4B46-A8A0-FD47FEF08CB3,,607208,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70C1D1D1-3BAE-4606-8ADB-6D16D071D5A9,,3H32308C6,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70CF5CC5-D410-4590-BC52-C915CD2A015F,,26F24,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70E33973-59F8-4EED-BC35-1C3628373411,,R0198078,AMANA,STANDING PILOT IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70E6868C-4175-4157-879F-8D145E5D0B58,,6096-5567,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710BC5FB-6BE6-4827-8C0B-2FD6AFAE0360,,P771-1015,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7193F69E-ADE1-424D-99DF-9D7522A1A9F8,,IGN00034,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719EA9E4-F8DA-460B-9FE3-6F49AC8E4C12,,PLT1011,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71A374A7-5CCC-41BD-8A8E-721C09DB02C6,,37D0019,MAJESTIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71AFDC70-EB8B-4FCB-AABB-F6DA3F6A34FC,,3008631,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71C23F03-B291-4711-BCA5-A2E847B1D42A,,WW37X1,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71E95D52-8617-4FB7-B4B8-C5AC96658D2A,,1380637,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721A0F6B-F4D2-4E44-8C5A-C1D72859C230,,8554-024,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723D2519-7F02-45BB-A004-8D12E1C5F9FC,,099059-07,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72D4CE4E-0754-4DB5-B4A5-BAB15EC1F4AE,,91301,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72F6B7A3-181D-4087-BF3C-A1E4052441D0,,21-0063,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72F9CF0A-62A7-4ECE-9620-C3B9C4A96509,,3H32137C12,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735F380D-0429-4E73-BF50-B0E13DBFE346,,S1-02517628000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73653EC5-6683-4B48-A610-9B2E8C47A07C,,83C62,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73AA0C86-0BF0-442E-9428-D4684C34CDD4,,1149625,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73C8646A-D358-433E-B3D9-E87345462E1D,,28F89,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
